sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
POLR2A-6	POLR2A	147.897230743	1217.99898559	50.0867514155	0.121426398948	3.48490788895e-206	8.50068602911e-205	True
RPS7-14	RPS7	144.730266487	1195.93947651	49.3993388961	0.12101805261	4.7792778144e-204	1.12560232663e-202	True
NUP93-2	NUP93	113.377320356	1069.35319936	45.433772998	0.10602420269	5.73168396947e-201	1.30491338372e-199	True
COPZ1-5	COPZ1	552.318566201	2470.85280067	88.2178196665	0.223533577577	6.03527406138e-201	1.3297071561e-199	True
POLR2D-2	POLR2D	625.475440509	2678.13571847	94.4363790338	0.233548821367	9.27037965457e-200	1.97864665752e-198	True
PSMA3-2	PSMA3	187.167587514	1313.54236263	53.0533499939	0.142490712777	1.09718684182e-198	2.27084428171e-197	True
POLA1-22	POLA1	459.526513508	2166.03476415	79.0435487795	0.21215103336	2.95612526296e-198	5.93833398413e-197	True
POLA1-3	POLA1	252.407051183	1501.72817227	58.8538157628	0.168077722616	7.35502337859e-195	1.43528027645e-193	True
RPL11-10	RPL11	101.976249035	994.180574798	43.0592328178	0.102573165902	1.83248065936e-194	3.47662302873e-193	True
POLR2D-6	POLR2D	166.899016278	1207.5165903	49.7602250273	0.138216748009	2.93069774059e-192	5.40990961303e-191	True
RPS7-20	RPS7	251.773658331	1480.55199743	58.2035329389	0.170053911492	4.99510518095e-192	8.97804431208e-191	True
NUP93-12	NUP93	198.568658835	1304.06808383	52.759902941	0.152268628684	8.73062503933e-191	1.52897869279e-189	True
PSMD1-24	PSMD1	347.415978855	1724.84361046	65.6750180048	0.201418828205	8.8968178576e-185	1.51913164919e-183	True
RPL6-2	RPL6	187.800980365	1220.62382404	50.1684806824	0.153856558152	2.55584722851e-182	4.25766745628e-181	True
RPS8-11	RPS8	461.743388487	2021.71759056	74.6844034212	0.228391636222	3.30030301259e-180	5.36692132762e-179	True
COPZ1-6	COPZ1	190.33455177	1216.85678246	50.0511825028	0.156414916294	5.82341263571e-180	9.24974611673e-179	True
RPL6-13	RPL6	309.412407786	1564.24563487	60.7704745391	0.197802954273	7.06727422664e-178	1.09703370382e-176	True
NUP205-4	NUP205	87.4082134585	861.18987231	38.8128020538	0.101497029016	1.67508617636e-176	2.54240857434e-175	True
RPL6-18	RPL6	311.945979191	1547.44311521	60.2557888421	0.201588010651	1.57701815782e-174	2.34152913433e-173	True
RPS8-13	RPS8	178.300087598	1138.6711493	47.6099381926	0.156586111546	1.43518409168e-172	2.0855973077e-171	True
RPS24-7	RPS24	352.166425238	1638.9778066	63.0559268542	0.214869550899	9.49081268164e-171	1.35046355449e-169	True
RPS8-18	RPS8	379.719014263	1704.44705949	65.0534990417	0.222781348443	2.85318233754e-169	3.97698680926e-168	True
COPZ1-1	COPZ1	156.131337808	1052.49915005	44.9027886549	0.148343433627	3.4993464746e-169	4.7801072843e-168	True
RPL34-25	RPL34	126.67857023	949.559077557	41.6415360931	0.133407781805	1.63308381592e-167	2.18705146328e-166	True
RPS8-7	RPS8	132.062409464	896.70061038	39.953148197	0.147275922348	1.07570858734e-152	1.41290185607e-151	True
POLR2A-2	POLR2A	403.154549756	1608.67507046	62.1299182635	0.250612791333	1.87883724072e-147	2.42121855738e-146	True
PSMC2-1	PSMC2	373.068389326	1529.717684	59.7124831371	0.243880549482	2.60835844425e-147	3.29909040263e-146	True
RPL11-9	RPL11	307.828925658	1322.51010386	53.3309695617	0.232761114459	4.26449677292e-142	5.29572962892e-141	True
RPL11-8	RPL11	326.197318341	1371.37666296	54.8414833297	0.237861214319	5.07518882567e-142	6.18991779988e-141	True
RPL3-13	RPL3	266.658390333	1189.06940881	49.1850515421	0.224258052858	7.90622871922e-138	9.47360388636e-137	True
RPL36-9	RPL36	634.659636851	2070.86142936	76.1701086126	0.306471320511	4.70161809431e-134	5.53656061796e-133	True
POLA1-26	POLA1	551.68517335	1834.84386653	69.0208403071	0.300671454075	9.09876320797e-130	1.05329750357e-128	True
RPS19-8	RPS19	798.074992447	2394.27508195	85.9166656374	0.33332635772	7.95358542676e-128	9.0538314108e-127	True
PSMD6-23	PSMD6	189.384462493	927.225337994	40.9294104579	0.204248584171	6.47427525788e-127	7.24906557562e-126	True
RPL11-7	RPL11	483.278745426	1641.2936266	63.1266568449	0.294449900733	8.16060957154e-126	8.9898328022e-125	True
RPS24-16	RPS24	522.549102197	1729.82941667	65.8268880859	0.302081290306	2.0626744526e-125	2.23620103353e-124	True
RPL6-10	RPL6	396.503924819	1421.26600917	56.3798778433	0.278979390389	5.47998507736e-124	5.84817157474e-123	True
PSMA3-1	PSMA3	470.927584829	1584.7615902	61.3984825185	0.297159893161	1.67224391335e-122	1.75714245049e-121	True
PSMD1-7	PSMD1	525.082673602	1712.24920196	65.2912881473	0.306662530782	1.95470008443e-122	2.02281842071e-121	True
COPZ1-14	COPZ1	376.552050008	1358.36786896	54.4397348165	0.277209185091	8.30374560563e-122	8.46486305768e-121	True
RPL9-1	RPL9	650.494458129	1993.68432177	73.8362642608	0.326277561109	9.54035417802e-122	9.58244397586e-121	True
PSMD1-1	PSMD1	770.205706996	2264.1782054	82.0018579891	0.340170091364	1.57295874542e-121	1.55700119293e-120	True
RPL36-38	RPL36	341.398746769	1263.36409784	51.4974063169	0.270229894417	4.668358785e-120	4.55498435736e-119	True
RPL34-13	RPL34	310.045800637	1185.195643	49.0641795408	0.261598835997	2.08299657821e-119	2.00378403228e-118	True
RPS24-19	RPS24	335.064818257	1242.4441333	50.8473750849	0.269681999598	4.80252369395e-119	4.55572733746e-118	True
NUP93-13	NUP93	286.610265145	1113.05223779	46.8070410991	0.2574993836	4.87082705027e-117	4.55722585662e-116	True
RPS11-4	RPS11	96.5924098001	622.327160901	30.9721749693	0.155211624799	9.35739548571e-115	8.63662313073e-114	True
POLR2D-12	POLR2D	726.818296693	2060.50162979	75.8570299296	0.352738520652	4.51422882835e-111	4.11095771968e-110	True
NUP205-11	NUP205	337.281693236	1189.8040445	49.207970605	0.283476673991	2.75647942794e-110	2.47720453853e-109	True
PSMD7-25	PSMD7	456.992942103	1450.44437071	57.2779973748	0.315070988817	3.55179786382e-109	3.15049083245e-108	True
POLA1-13	POLA1	379.719014263	1276.16538273	51.8947744826	0.297546869239	6.30753496492e-109	5.52313638595e-108	True
RPL36-34	RPL36	234.67205135	918.077559745	40.6372079291	0.255612446747	1.27977892591e-104	1.10644178025e-103	True
RPS24-8	RPS24	389.219907031	1258.07492905	51.3331366057	0.309377365405	4.14194831791e-103	3.53618837642e-102	True
RPL6-3	RPL6	496.896691726	1486.41443681	58.3836141809	0.33429215932	1.61745715139e-102	1.36385584494e-101	True
COPZ1-9	COPZ1	685.014368517	1886.50497527	70.5889277947	0.36311294033	3.17140199823e-102	2.64154581072e-101	True
RPL27-20	RPL27	443.691692229	1353.72410685	54.2962590399	0.327756364819	4.31816409201e-100	3.55338081306e-99	True
RPL5-24	RPL5	647.327493874	1766.98000402	66.9578370715	0.366346813434	5.71416172529e-98	4.64615768854e-97	True
RPL36-26	RPL36	590.005440845	1627.79160404	62.7142011816	0.362457601686	1.21176784762e-95	9.73691105797e-95	True
PSMD11-20	PSMD11	409.171781842	1237.00877366	50.6783510706	0.330775165508	5.17058333689e-94	4.10640513849e-93	True
RPS19-32	RPS19	392.070174861	1191.55430091	49.2625703025	0.329040963187	1.20035437683e-92	9.42347171697e-92	True
PSMD7-9	PSMD7	491.512852491	1373.95751525	54.9211567078	0.357735117015	1.39689493881e-89	1.08418095819e-88	True
NUP133-6	NUP133	565.936512501	1519.56086095	59.4009987119	0.372434251924	5.209639521e-89	3.9979593178e-88	True
RPS11-10	RPS11	21.8520533646	308.777189735	19.7920991563	0.0707696490902	5.536481698e-89	4.20157444415e-88	True
RPS27-6	RPS27	674.563386473	1707.47872829	65.1459029924	0.39506400595	1.03168208144e-85	7.74328419363e-85	True
POLR2A-11	POLR2A	179.883569726	685.543502204	33.0820741493	0.262395557901	4.56817570269e-84	3.39137391841e-83	True
PSMC2-40	PSMC2	542.817673434	1430.47625227	56.6634977769	0.37946639979	6.98291360195e-84	5.12831181734e-83	True
PSMD11-9	PSMD11	317.329818425	974.241278442	42.4265379573	0.325719947868	2.02113891166e-83	1.46855093262e-82	True
PSMD1-27	PSMD1	606.7903514	1551.39775278	60.3769538885	0.391124938987	2.83245884525e-83	2.03638883295e-82	True
NUP54-6	NUP54	254.623926162	827.32032851	37.720137848	0.307769454451	1.22048162736e-80	8.68321824463e-80	True
RPL18A-12	RPL18A	225.804551434	766.473934274	35.7434109899	0.294601735737	1.3247329378e-80	9.32775872695e-80	True
RPL34-10	RPL34	127.945355932	544.93303357	28.3422877845	0.234790970725	1.01424814434e-78	7.0686885978e-78	True
COPB1-1	COPB1	302.761782849	914.10138834	40.5101024293	0.33121247458	1.10528747064e-78	7.62536709543e-78	True
RPS7-19	RPS7	602.673297868	1502.27153049	58.8704940163	0.401174678236	1.32435863887e-78	9.04536950349e-78	True
RPL5-10	RPL5	437.674460143	1164.94592727	48.4318110374	0.375703669928	2.78459114851e-76	1.88304530142e-75	True
RPS27-1	RPS27	760.704814229	1780.39975967	67.3660794817	0.427266297975	2.82192512048e-76	1.88958319342e-75	True
PSMD7-2	PSMD7	580.187851652	1393.38313187	55.5205245235	0.416387882401	6.13339710046e-71	4.06709730059e-70	True
RPS3A-19	RPS3A	456.042852827	1152.89378033	48.0550142628	0.395563633535	7.58544607353e-70	4.98159583483e-69	True
RPS11-8	RPS11	657.778475917	1511.22747082	59.1453426145	0.435261063353	2.71381016015e-68	1.76526889465e-67	True
NUP133-4	NUP133	367.367853666	971.403522427	42.3363885093	0.378182542254	6.42295782328e-68	4.13856622009e-67	True
PSMA3-12	PSMA3	770.205706996	1703.07268998	65.0116061078	0.452244764142	5.45127176333e-67	3.47964356482e-66	True
RPL3-15	RPL3	541.234191306	1276.42487318	51.9028263421	0.424023538461	1.1670383003e-65	7.3804366584e-65	True
PSMD1-5	PSMD1	200.785533814	633.807938417	31.3576660231	0.316792393474	2.98070993438e-65	1.86772925246e-64	True
RPS24-11	RPS24	502.597227386	1186.30553867	49.0988145326	0.423665919953	2.60632042039e-63	1.61828804284e-62	True
RPL11-15	RPL11	615.024458465	1388.78063328	55.3785672024	0.442852127778	2.95189824025e-63	1.81634819648e-62	True
COPS4-20	COPS4	737.902671588	1598.63039561	61.8227580993	0.461584287159	1.46569159766e-62	8.93810143931e-62	True
RPL27-15	RPL27	807.575885214	1694.79757177	64.7593311068	0.476502857135	4.72548636473e-60	2.85620105054e-59	True
NUP205-2	NUP205	690.081511326	1465.86167872	57.7520863525	0.470768505203	1.67812555373e-57	1.00540329228e-56	True
RPL11-14	RPL11	432.607317334	1006.92972983	43.4631208496	0.429630096836	2.44702276182e-56	1.45331873593e-55	True
POLR2F-3	POLR2F	512.414816579	1107.05380382	46.6188218925	0.462863516489	1.49888398363e-51	8.82532552429e-51	True
COPZ1-8	COPZ1	1114.4547216	2078.96795432	76.4150497515	0.536061519988	2.20385091474e-49	1.2865215169e-48	True
COPB1-6	COPB1	844.946063432	1613.69130244	62.2832721699	0.523610719197	3.01221295571e-47	1.74350970233e-46	True
RPS19-10	RPS19	530.783209262	1084.66848662	45.9156214238	0.489350631838	2.01001095901e-45	1.15364494538e-44	True
COPZ1-15	COPZ1	1129.97284645	1954.58354537	72.6524615714	0.578114375887	5.48341713233e-39	3.12097825115e-38	True
RPS24-4	RPS24	584.304905184	1112.42656949	46.787412959	0.525252561571	5.66299646832e-39	3.19655089906e-38	True
NUP93-6	NUP93	420.572853162	813.361936478	37.2682972538	0.517079585729	6.06326404663e-34	3.3944338884e-33	True
RPL9-22	RPL9	572.587137438	1030.32894076	44.2031202462	0.555732363507	2.35463353922e-32	1.30749163194e-31	True
NUP54-26	NUP54	614.391065614	1088.41197536	46.033305919	0.564483926604	7.0768076553e-32	3.89795131336e-31	True
PSMB3-14	PSMB3	1064.09998993	1730.32199642	65.8418911195	0.614972237613	2.35333371787e-30	1.28586154344e-29	True
RPS7-15	RPS7	607.740440677	1043.43487653	44.6168974289	0.582442138313	1.59923644897e-28	8.66887694165e-28	True
PSMC2-32	PSMC2	507.34767377	896.46123245	39.9454781599	0.565944912513	1.86880650608e-28	1.00503530996e-27	True
POLR2D-14	POLR2D	567.203298203	974.032634346	42.4199106799	0.582324737593	1.9825995294e-27	1.05790271764e-26	True
NUP54-11	NUP54	619.141511997	1048.06428147	44.7629395408	0.590747650639	2.59439571317e-27	1.37362191636e-26	True
PSMD7-24	PSMD7	970.041151534	1521.51047742	59.460798069	0.637551410871	2.69062366594e-25	1.41361227988e-24	True
RPL5-7	RPL5	932.35427689	1432.88957163	56.7377941118	0.650681179729	7.42581910594e-23	3.87162935065e-22	True
RPL35A-9	RPL35A	1576.51480651	2300.25724478	83.0882540203	0.685364565241	3.67813399603e-22	1.90315569643e-21	True
PSMD1-2	PSMD1	378.452228561	650.728641123	31.9238765033	0.581582252024	8.71353332045e-22	4.47469417885e-21	True
RPS24-18	RPS24	1571.13096727	2279.43465591	82.4613241379	0.689263437843	1.61936609728e-21	8.25393316747e-21	True
RPS7-18	RPS7	635.293029702	1000.57899438	43.2619948761	0.634925411457	4.94122745339e-21	2.49989507456e-20	True
COPA-8	COPA	714.15043967	1082.18113823	45.8374063647	0.659917655595	5.96966071998e-19	2.99799872923e-18	True
PSMD6-13	PSMD6	965.924098001	1417.83654802	56.2742409862	0.681266186395	6.07562028253e-19	3.0289406226e-18	True
PSMD6-3	PSMD6	1083.41847189	1569.48781049	60.9309852851	0.690300660285	1.25471186121e-18	6.20991450151e-18	True
RPS19-1	RPS19	649.544368853	965.31196833	42.1427830239	0.672885440317	1.34796354406e-16	6.62344676686e-16	True
RPS8-15	RPS8	427.540174525	670.310077614	32.5763824344	0.637824476766	1.41394839012e-16	6.89804821749e-16	True
POLA1-18	POLA1	934.887848295	1331.68313232	53.6148072053	0.702034760076	3.85494302641e-16	1.86732346598e-15	True
RPL35A-14	RPL35A	793.641242489	1132.07833314	47.403467655	0.701047992225	4.49760760865e-15	2.16328591318e-14	True
RPL18A-5	RPL18A	476.944816915	709.71462612	33.881203051	0.672023373003	3.57510076238e-14	1.70754812637e-13	True
NUP54-2	NUP54	724.601421714	1023.47244411	43.9864515032	0.70798332274	9.88320350442e-14	4.68765832883e-13	True
POLA1-24	POLA1	1171.14338177	1564.23341372	60.7701003027	0.748701166653	1.98726190662e-12	9.3606888429e-12	True
RPS8-12	RPS8	1180.64427454	1572.68452159	61.0288508078	0.750719078322	2.68074726933e-12	1.25407560613e-11	True
RPS27-9	RPS27	1674.37400201	2159.0643686	78.8332629391	0.77550907067	2.6036934688e-11	1.20974329197e-10	True
COPS2-8	COPS2	759.121332101	1027.7546595	44.1217877257	0.738621153486	3.69268504946e-11	1.70412424917e-10	True
PSMC1-7	PSMC1	850.646599092	1114.33665136	46.8473320641	0.763365898496	1.02149397045e-09	4.68241866993e-09	True
RPL34-7	RPL34	1644.28784158	2072.45833134	76.2183624249	0.79339971121	1.27034447032e-09	5.78430182153e-09	True
RPS24-10	RPS24	962.757133745	1240.60278359	50.790120738	0.776039798137	3.07308720579e-09	1.39001229242e-08	True
NUP98-4	NUP98	1297.50525558	1642.92768501	63.1765612014	0.789751896823	3.38666937213e-09	1.5217731455e-08	True
NUP133-11	NUP133	858.564009731	1108.41180828	46.6614411708	0.774589374921	6.70501640129e-09	2.99315438045e-08	True
COPS4-16	COPS4	2023.37346299	2487.81481632	88.7272319049	0.813313535122	1.63993800654e-08	7.27323154847e-08	True
POLR2A-7	POLR2A	625.475440509	819.605208227	37.4705095937	0.763142344913	1.96596361257e-08	8.66292353153e-08	True
RPL3-20	RPL3	1353.87721933	1646.49066462	63.2853658913	0.822280531814	5.9231957145e-07	2.59329658526e-06	True
RPS19-11	RPS19	795.858117468	993.111945012	43.0253561395	0.801378053567	6.90674526601e-07	3.00465415076e-06	True
RPS19-6	RPS19	1429.88436147	1728.32598708	65.7810951909	0.827323301367	9.61736546386e-07	4.15738013406e-06	True
RPL3-24	RPL3	1311.12320188	1562.133101	60.7057819945	0.839315933476	8.27721072782e-06	3.55555655793e-05	True
RPL34-11	RPL34	1729.47918006	2036.9317013	75.1445038523	0.849060957202	1.00684793519e-05	4.29798212334e-05	True
POLA1-8	POLA1	0.633392851148	11.5531038289	3.41602520263	0.0548244749228	1.01765163511e-05	4.3171184272e-05	True
RPS19-9	RPS19	4.75044638361	20.0701474615	4.51891561013	0.236692151501	1.79123849855e-05	7.55194996611e-05	True
PSMD7-1	PSMD7	544.084459136	659.014945478	32.2003477293	0.825602610183	0.00010894479268	0.000456498732517	True
POLR2F-6	POLR2F	1945.78283873	2211.98357902	80.4291455894	0.879655191469	0.000312548906039	0.00130165184649	True
RPS24-1	RPS24	1185.39472092	1349.92253298	54.1787788331	0.878120552817	0.000888764650787	0.00367894700901	True
NUP98-8	NUP98	1622.43578822	1823.82607621	68.6861555593	0.889578128849	0.00129407131	0.00530773655424	True
RPS7-13	RPS7	782.556867594	899.666797153	40.0481707893	0.869829663683	0.00129779210038	0.00530773655424	True
NUP54-1	NUP54	549.151601946	637.081231311	31.4673761334	0.861980505713	0.00209153735429	0.00850309531536	True
COPA-10	COPA	4.43374995804	13.6088413353	3.71079079381	0.325799224842	0.00250670226258	0.0101306369547	False
POLR2F-4	POLR2F	1364.6448978	1497.75385205	58.7318139044	0.911127616819	0.0103461189313	0.0415670542944	False
RPL34-9	RPL34	2172.85417586	2354.29619389	84.7143962469	0.922931524716	0.0144836683106	0.0578499734278	False
RPS7-10	RPS7	1.2667857023	5.94219270647	2.44395429181	0.213184890642	0.018431762441	0.0731912427161	False
TAS2R13-10	TAS2R13	0.0	3.52260798952	1.87973503019	0.221111359268	0.0296818035564	0.117183074156	False
NUP54-5	NUP54	1062.19981138	1148.16074796	47.9069522818	0.92513161878	0.0349851047268	0.137326589244	False
NUP133-9	NUP133	1422.9170401	1524.76080849	59.5604833819	0.933206724738	0.0411254514764	0.160506762048	False
RPL9-13	RPL9	784.140349722	846.097302886	38.3265324887	0.926773252967	0.0520755171948	0.20208851275	False
RPS7-7	RPS7	1670.25694848	1770.87077297	67.0762134777	0.94318398269	0.0655819265586	0.253064722257	False
PSMD7-19	PSMD7	1844.43998254	1950.61107873	72.532137463	0.945570340829	0.0701047766066	0.268997541698	False
NUP205-20	NUP205	531.416602113	572.373361805	29.2813860431	0.928443980057	0.0796717959597	0.303999087377	False
RPL3-11	RPL3	1225.9318634	1297.25675289	52.5488411645	0.945018679355	0.0845780832034	0.320926837933	False
PSMB3-2	PSMB3	2088.29623024	2195.06785143	79.9191688594	0.951358395997	0.0898521140049	0.339055214726	False
POLR2D-8	POLR2D	2142.45131901	2250.80658903	81.5990691403	0.951859359863	0.0908817587807	0.341056270589	False
POU4F2-15	POU4F2	964.974008724	1021.71245388	43.930812734	0.944467305903	0.0950840213375	0.354876429363	False
NUP98-6	NUP98	741.703028695	786.916228397	36.4096261633	0.942543820968	0.104960371504	0.389608335528	False
DMRTC2-13	DMRTC2	470.927584829	502.066169076	26.8583476837	0.937979122743	0.11898323701	0.439273247986	False
POLR2F-13	POLR2F	1026.72981171	1078.55887303	45.7234749222	0.951946006272	0.1267417732	0.465401242449	False
RPL6-21	RPL6	1186.66150663	1224.53485353	50.2902326339	0.969071238119	0.226048011203	0.825619206694	False
TAS2R9-6	TAS2R9	0.633392851148	1.42137284185	1.19295034711	0.445620482184	0.241594465398	0.877707552482	False
NUP54-12	NUP54	1689.25873401	1726.55314632	65.7270937622	0.978399499379	0.288821358703	1.0	False
RPS7-32	RPS7	1314.60686256	1343.1403599	53.9691325192	0.978756131383	0.300387062255	1.0	False
COPZ1-13	COPZ1	0.0	0.966166421923	0.983350680048	0.508603945653	0.380693541711	1.0	False
COPA-11	COPA	982.392312131	994.920140547	43.0826757289	0.987408207046	0.390279224943	1.0	False
VN1R2-10	VN1R2	446.225263634	452.493859871	25.1123419184	0.986146560665	0.410025186807	1.0	False
NPHS2-1	NPHS2	927.287134081	936.110836138	41.2129429214	0.990574084055	0.421225012451	1.0	False
COPA-5	COPA	0.0	0.0	0.0	1.0	1.0	1.0	False
COPA-6	COPA	0.0	0.0	0.0	1.0	1.0	1.0	False
CYP7A1-1	CYP7A1	0.0	0.0	0.0	1.0	1.0	1.0	False
POLA1-1	POLA1	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL27-16	RPL27	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-19	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-6	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-8	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL36-13	RPL36	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL36-7	RPL36	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-15	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-24	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-26	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-7	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS19-15	RPS19	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-13	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-15	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-20	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-3	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-9	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
SPATA16-3	SPATA16	0.0	0.0	0.0	1.0	1.0	1.0	False
SPATA16-6	SPATA16	0.0	0.0	0.0	1.0	1.0	1.0	False
TAAR1-8	TAAR1	0.0	0.0	0.0	1.0	1.0	1.0	False
TAAR1-9	TAAR1	0.0	0.0	0.0	1.0	1.0	1.0	False
TPH2-3	TPH2	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-7	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS9-19	RPS9	2285.28140694	2283.32492602	82.5784675742	1.00085685611	1.0	1.0	False
RPL6-1	RPL6	1008.67811545	995.075156321	43.0875892347	1.01367028314	1.0	1.0	False
RPS8-1	RPS8	1115.7215073	1091.25436973	46.1226386019	1.02242111303	1.0	1.0	False
NUP54-7	NUP54	1681.97471622	1630.16329748	62.7866642235	1.03178296237	1.0	1.0	False
COPS2-9	COPS2	2011.0223024	1915.31213775	71.4624893399	1.04997105316	1.0	1.0	False
COPZ1-2	COPZ1	1266.46900587	1202.80080514	49.6132559687	1.05293328742	1.0	1.0	False
COPS6-14	COPS6	1526.47677127	1449.37724567	57.2451712003	1.05319493309	1.0	1.0	False
NUP54-3	NUP54	938.371508976	889.54414685	39.7237464919	1.05489031916	1.0	1.0	False
RPS8-14	RPS8	1389.98061184	1315.36454305	53.1097711211	1.05672653196	1.0	1.0	False
KRT25-5	KRT25	1758.93194764	1657.61038114	63.6248546319	1.0611250796	1.0	1.0	False
OR12D2-2	OR12D2	1770.64971538	1664.93210916	63.8483238364	1.06349664688	1.0	1.0	False
NLRP5-4	NLRP5	895.617491524	841.519171361	38.1788308349	1.06428649757	1.0	1.0	False
HTR3D-8	HTR3D	1029.89677597	964.090712522	42.1039534666	1.06825712829	1.0	1.0	False
PSMD6-25	PSMD6	1873.5760537	1751.1458668	66.4759536563	1.06991432822	1.0	1.0	False
IL22-8	IL22	1652.52194865	1541.63253686	60.0777276884	1.07192985951	1.0	1.0	False
RXFP2-2	RXFP2	1182.86114952	1102.6912198	46.4818767737	1.07270387964	1.0	1.0	False
IL1F10-10	IL1F10	1174.94373888	1093.07093649	46.1797200944	1.0749016369	1.0	1.0	False
NUP54-13	NUP54	2317.26774593	2148.74790205	78.5219858532	1.07842699635	1.0	1.0	False
RPTN-4	RPTN	1555.61284242	1438.10304706	56.8982687474	1.08171166566	1.0	1.0	False
RPS24-6	RPS24	1008.0447226	931.778547804	41.0747370325	1.08185010803	1.0	1.0	False
RPS11-12	RPS11	601.723208591	555.643823995	28.7097862695	1.08292971613	1.0	1.0	False
POLA1-12	POLA1	909.868830674	839.271716741	38.1062880954	1.08411711312	1.0	1.0	False
COPS4-3	COPS4	1041.93124014	959.825862256	41.968314225	1.08554195205	1.0	1.0	False
