sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
RPS24-7	RPS24	305.543149056	1638.9778066	63.0559268542	0.186422993542	1.31759107276e-190	2.49976306304e-189	True
NUP93-2	NUP93	134.328326094	1069.35319936	45.433772998	0.12561642512	2.31408745442e-186	4.27168035506e-185	True
RPL34-25	RPL34	100.515703965	949.559077557	41.6415360931	0.1058551346	8.42947392195e-186	1.51508702334e-184	True
POLR2D-6	POLR2D	177.055184966	1207.5165903	49.7602250273	0.146627538196	1.04226531868e-185	1.82530054528e-184	True
RPL11-10	RPL11	122.647602086	994.180574798	43.0592328178	0.123365518493	2.31095949738e-179	3.94596334177e-178	True
RPL34-15	RPL34	422.350389137	1895.77254757	70.8700252035	0.222785370364	2.02210113561e-178	3.36852457468e-177	True
RPS8-13	RPS8	173.366535279	1138.6711493	47.6099381926	0.152253383592	1.93094508371e-175	3.14008450518e-174	True
RPL6-2	RPL6	200.724020456	1220.62382404	50.1684806824	0.164443800377	3.91818090912e-175	6.22352921147e-174	True
POLR2D-2	POLR2D	715.905426711	2678.13571847	94.4363790338	0.267314842102	1.20942323988e-174	1.877354711e-173	True
POLA1-3	POLA1	302.77666179	1501.72817227	58.8538157628	0.201618819824	1.34029978372e-171	2.03427722729e-170	True
RPS8-18	RPS8	373.475780787	1704.44705949	65.0534990417	0.219118440029	1.4120792928e-171	2.09663077605e-170	True
POLA1-22	POLA1	548.071865962	2166.03476415	79.0435487795	0.253030041361	1.0118212517e-168	1.47037003172e-167	True
PSMA3-2	PSMA3	249.90601628	1313.54236263	53.0533499939	0.190253488117	4.13208310266e-166	5.87960991482e-165	True
RPL11-7	RPL11	380.238305213	1641.2936266	63.1266568449	0.231669884688	2.97825744972e-160	4.15132620032e-159	True
PSMA3-1	PSMA3	372.861005839	1584.7615902	61.3984825185	0.235278926587	2.07642002971e-155	2.83638976058e-154	True
RPL36-9	RPL36	565.592951974	2070.86142936	76.1701086126	0.27311965154	6.3162325766e-153	8.45879774474e-152	True
COPZ1-1	COPZ1	194.883658452	1052.49915005	44.9027886549	0.185162770386	5.93052395069e-148	7.78951511215e-147	True
POLR2A-2	POLR2A	402.370203334	1608.67507046	62.1299182635	0.2501252184	8.35542471964e-148	1.07674624217e-146	True
RPS19-8	RPS19	714.368489341	2394.27508195	85.9166656374	0.298365252484	2.86780236799e-147	3.62723892099e-146	True
RPL6-13	RPL6	396.837228804	1564.24563487	60.7704745391	0.253692399683	7.59560486939e-144	9.43236022871e-143	True
RPL34-13	RPL34	251.442953649	1185.195643	49.0641795408	0.212153120149	8.27120337767e-144	1.00879141196e-142	True
RPL6-10	RPL6	343.966583293	1421.26600917	56.3798778433	0.242014219065	6.6846833264e-143	8.00989247707e-142	True
RPS24-16	RPS24	466.614185379	1729.82941667	65.8268880859	0.269745780065	2.87422593005e-142	3.38464881073e-141	True
RPL9-1	RPL9	572.048088926	1993.68432177	73.8362642608	0.286930123631	3.36554669844e-142	3.89604812717e-141	True
PSMD1-7	PSMD1	473.069322331	1712.24920196	65.2912881473	0.27628532213	7.78991987655e-138	8.86752545947e-137	True
RPL11-9	RPL11	319.068197907	1322.51010386	53.3309695617	0.241259554067	2.53189708943e-137	2.83489460997e-136	True
NUP205-4	NUP205	149.697699789	861.18987231	38.8128020538	0.173826591095	3.64685026856e-135	4.01741731198e-134	True
PSMD6-23	PSMD6	185.354646761	927.225337994	40.9294104579	0.199902482348	6.26786968481e-129	6.7951666583e-128	True
COPZ1-14	COPZ1	356.262082249	1358.36786896	54.4397348165	0.262272165287	7.99819400804e-129	8.53557266796e-128	True
PSMD7-25	PSMD7	395.300291434	1450.44437071	57.2779973748	0.272537368145	2.07494756026e-128	2.18029105178e-127	True
RPL36-38	RPL36	320.912522751	1263.36409784	51.4974063169	0.254014280839	7.89035605184e-128	8.16532300516e-127	True
POLA1-26	POLA1	560.059977444	1834.84386653	69.0208403071	0.305235768373	2.76514287539e-127	2.81879490133e-126	True
RPS8-7	RPS8	178.899509809	896.70061038	39.953148197	0.199508629456	1.40262541e-126	1.40881346328e-125	True
RPL36-26	RPL36	478.909684335	1627.79160404	62.7142011816	0.294208228588	1.33726606691e-125	1.32369959957e-124	True
PSMD1-1	PSMD1	764.472647587	2264.1782054	82.0018579891	0.337638020613	7.57954228574e-123	7.39546768738e-122	True
RPL3-13	RPL3	304.620986634	1189.06940881	49.1850515421	0.256184360961	2.58559348278e-122	2.48726809681e-121	True
RPL11-8	RPL11	389.45992943	1371.37666296	54.8414833297	0.283991947617	2.77821120048e-119	2.63544201378e-118	True
PSMD11-20	PSMD11	337.818833815	1237.00877366	50.6783510706	0.273093320766	1.70284449516e-117	1.59320930164e-116	True
NUP93-13	NUP93	288.022063043	1113.05223779	46.8070410991	0.258767785791	2.95190623666e-116	2.72452967519e-115	True
RPS24-8	RPS24	351.343882667	1258.07492905	51.3331366057	0.279271031124	1.01705701273e-115	9.26199919589e-115	True
RPL36-34	RPL36	211.482582042	918.077559745	40.6372079291	0.230353720987	1.11269943654e-114	9.99965414676e-114	True
COPZ1-9	COPZ1	635.984683497	1886.50497527	70.5889277947	0.337123247399	8.34669710118e-114	7.40362872741e-113	True
NUP205-11	NUP205	328.904597072	1189.8040445	49.207970605	0.276435937995	1.74316753292e-113	1.52638900639e-112	True
POLR2D-12	POLR2D	717.749751554	2060.50162979	75.8570299296	0.348337385992	4.5883146542e-113	3.96685937825e-112	True
PSMC2-1	PSMC2	486.594371182	1529.717684	59.7124831371	0.318094231551	8.67133880365e-111	7.40315550362e-110	True
RPS27-6	RPS27	573.277638822	1707.47872829	65.1459029924	0.335745113145	4.92595158536e-109	4.15361102815e-108	True
RPL5-24	RPL5	609.856748216	1766.98000402	66.9578370715	0.34514071853	7.05828701601e-107	5.87903662431e-106	True
POLA1-13	POLA1	389.767316904	1276.16538273	51.8947744826	0.305420694041	1.05870392832e-105	8.71198533789e-105	True
RPS24-19	RPS24	379.930917739	1242.4441333	50.8473750849	0.305793160075	4.89659428664e-104	3.98139749735e-103	True
RPL5-10	RPL5	349.806945297	1164.94592727	48.4318110374	0.300277409542	2.17190201043e-102	1.74518714485e-101	True
RPS11-4	RPS11	121.110664716	622.327160901	30.9721749693	0.194609318579	1.64530926096e-99	1.30668165725e-98	True
RPS19-32	RPS19	372.861005839	1191.55430091	49.2625703025	0.312919860685	7.60840573612e-99	5.97303576755e-98	True
POLR2A-11	POLR2A	150.927249684	685.543502204	33.0820741493	0.220157071285	7.65012445467e-98	5.93753977561e-97	True
RPL27-15	RPL27	614.774947798	1694.79757177	64.7593311068	0.362742405369	1.3790465268e-97	1.05830199754e-96	True
NUP133-6	NUP133	532.395104793	1519.56086095	59.4009987119	0.35036115925	3.86661809671e-97	2.93433351117e-96	True
PSMD11-9	PSMD11	278.185663879	974.241278442	42.4265379573	0.285540830629	4.99721784555e-97	3.75065910825e-96	True
PSMD1-27	PSMD1	560.367364918	1551.39775278	60.3769538885	0.361201609267	5.7107032948e-94	4.23957646777e-93	True
COPB1-1	COPB1	260.049802919	914.10138834	40.5101024293	0.284486826337	1.55823775592e-93	1.14438321214e-92	True
RPS11-8	RPS11	544.383216275	1511.22747082	59.1453426145	0.360225860624	4.10342813653e-93	2.9815334226e-92	True
RPL34-10	RPL34	101.745253861	544.93303357	28.3422877845	0.186711481215	4.46058999388e-93	3.20692943771e-92	True
PSMD7-2	PSMD7	498.582482664	1393.38313187	55.5205245235	0.357821528954	3.13831223476e-90	2.23277839202e-89	True
PSMD7-9	PSMD7	491.512570764	1373.95751525	54.9211567078	0.357734911967	1.39689493881e-89	9.8358684867e-89	True
RPS7-19	RPS7	556.371327757	1502.27153049	58.8704940163	0.370353372519	4.07681581075e-89	2.84129101912e-88	True
PSMC2-40	PSMC2	521.94393068	1430.47625227	56.6634977769	0.364874236711	5.21116615338e-89	3.59517826541e-88	True
RPS11-10	RPS11	22.7466730685	308.777189735	19.7920991563	0.0736669476396	6.26406173152e-88	4.27835416263e-87	True
RPS27-1	RPS27	719.286688924	1780.39975967	67.3660794817	0.404002912839	4.07325328702e-84	2.7544871238e-83	True
RPL6-3	RPL6	580.654938195	1486.41443681	58.3836141809	0.390641347269	1.15053381551e-81	7.70406466661e-81	True
NUP133-4	NUP133	328.597209598	971.403522427	42.3363885093	0.338270555965	1.90844074463e-79	1.26550002775e-78	True
NUP54-6	NUP54	260.664577866	827.32032851	37.720137848	0.315070921	1.76368312645e-78	1.15826497631e-77	True
PSMA3-12	PSMA3	709.450289759	1703.07268998	65.0116061078	0.416570762912	3.41545107421e-78	2.22166960351e-77	True
PSMD1-5	PSMD1	182.280772022	633.807938417	31.3576660231	0.287596227459	2.11960310488e-72	1.36574426475e-71	True
COPZ1-8	COPZ1	951.979006665	2078.96795432	76.4150497515	0.457909418318	2.66586156714e-71	1.70166677603e-70	True
COPS4-20	COPS4	696.232628381	1598.63039561	61.8227580993	0.43551819751	5.69126192547e-70	3.59919619916e-69	True
RPS24-11	RPS24	478.294909387	1186.30553867	49.0988145326	0.403180204253	7.60742371459e-69	4.76685357529e-68	True
NUP205-2	NUP205	635.369908549	1465.86167872	57.7520863525	0.433444654276	9.92716769919e-68	6.16386867141e-67	True
RPS3A-19	RPS3A	467.5363478	1152.89378033	48.0550142628	0.405532891041	3.55666973312e-67	2.1884733583e-66	True
RPL27-20	RPL27	583.728812934	1353.72410685	54.2962590399	0.431202199902	8.93598413723e-66	5.44935461226e-65	True
RPL18A-12	RPL18A	271.423139453	766.473934274	35.7434109899	0.354119203949	2.47197362167e-64	1.49412210938e-63	True
RPL3-15	RPL3	551.145740701	1276.42487318	51.9028263421	0.431788624839	1.5940693873e-63	9.55043325901e-63	True
RPL9-22	RPL9	450.630036736	1030.32894076	44.2031202462	0.437365213097	2.85483787848e-55	1.69552545305e-54	True
RPL11-15	RPL11	662.420006252	1388.78063328	55.3785672024	0.476979582216	1.58366610894e-54	9.32451683107e-54	True
COPB1-6	COPB1	800.129594559	1613.69130244	62.2832721699	0.495838078416	1.05050064098e-53	6.13240972471e-53	True
PSMC2-32	PSMC2	384.541729848	896.46123245	39.9454781599	0.428955225199	9.73491263812e-53	5.63469943376e-52	True
RPL11-14	RPL11	469.995447592	1006.92972983	43.4631208496	0.466760920518	3.44251284857e-48	1.975828803e-47	True
PSMD7-24	PSMD7	787.219320655	1521.51047742	59.460798069	0.517393295898	2.83920723111e-47	1.6159821157e-46	True
NUP54-11	NUP54	517.640506046	1048.06428147	44.7629395408	0.493901486004	1.19876375496e-43	6.76657557551e-43	True
RPS24-4	RPS24	557.908265127	1112.42656949	46.787412959	0.501523678442	1.31496443671e-43	7.36164516617e-43	True
POLR2F-3	POLR2F	555.141777862	1107.05380382	46.6188218925	0.501458714966	2.27137019177e-43	1.26125678128e-42	True
NUP54-26	NUP54	567.129889344	1088.41197536	46.033305919	0.521061787432	2.9586170124e-39	1.62962533828e-38	True
COPA-8	COPA	571.740701452	1082.18113823	45.8374063647	0.528322552717	6.36189628346e-38	3.47614012928e-37	True
COPZ1-15	COPZ1	1141.32969059	1954.58354537	72.6524615714	0.58392474105	9.53091655772e-38	5.16636191184e-37	True
NUP93-6	NUP93	401.755428386	813.361936478	37.2682972538	0.493944221346	1.0529070406e-37	5.6624843207e-37	True
RPS19-10	RPS19	580.040163247	1084.66848662	45.9156214238	0.534762621393	1.02592484745e-36	5.47427086569e-36	True
RPS7-15	RPS7	562.519077235	1043.43487653	44.6168974289	0.53910319646	2.70545322938e-35	1.43242213617e-34	True
PSMD6-3	PSMD6	915.092509797	1569.48781049	60.9309852851	0.583051683282	1.40011681572e-34	7.35599834719e-34	True
RPS24-18	RPS24	1394.92435655	2279.43465591	82.4613241379	0.611960668815	2.28119745337e-34	1.18935714553e-33	True
PSMD6-13	PSMD6	851.155915226	1417.83654802	56.2742409862	0.60032019658	3.75110088921e-30	1.94091053585e-29	True
RPS27-9	RPS27	1372.17768348	2159.0643686	78.8332629391	0.635542739455	2.06109967065e-29	1.05844441733e-28	True
PSMD1-2	PSMD1	339.355771184	650.728641123	31.9238765033	0.521501206092	6.2530703371e-29	3.18719928376e-28	True
RPS7-18	RPS7	575.736738613	1000.57899438	43.2619948761	0.575403583172	6.64231129084e-29	3.3605174901e-28	True
RPL35A-9	RPL35A	1483.14456156	2300.25724478	83.0882540203	0.644773346514	1.76477829766e-28	8.86282042136e-28	True
POLR2D-14	POLR2D	560.059977444	974.032634346	42.4199106799	0.574990978429	1.91041338785e-28	9.5241776927e-28	True
POLR2A-7	POLR2A	471.839772435	819.605208227	37.4705095937	0.57569152526	7.8796173407e-26	3.89983959688e-25	True
RPS8-12	RPS8	1032.8219123	1572.68452159	61.0288508078	0.656725425933	5.40472329286e-23	2.65570216476e-22	True
RPS24-10	RPS24	796.748332346	1240.60278359	50.790120738	0.642226781114	1.63404262088e-22	7.97179364328e-22	True
POLA1-24	POLA1	1039.8918242	1564.23341372	60.7701003027	0.664793255967	7.38163450597e-22	3.57564281388e-21	True
RPS8-15	RPS8	394.685516486	670.310077614	32.5763824344	0.588810357575	1.93153582322e-21	9.29041526237e-21	True
RPL3-24	RPL3	1060.48678495	1562.133101	60.7057819945	0.678870951695	5.37514108481e-20	2.56728766498e-19	True
RPL5-7	RPL5	971.344417521	1432.88957163	56.7377941118	0.677892027936	2.19396174255e-19	1.04060824317e-18	True
PSMC1-7	PSMC1	743.570299362	1114.33665136	46.8473320641	0.66727617588	1.91258782021e-18	9.00894814625e-18	True
RPL18A-5	RPL18A	452.166974105	709.71462612	33.881203051	0.63711097033	3.68952521267e-17	1.72599021935e-16	True
NUP98-4	NUP98	1162.84681376	1642.92768501	63.1765612014	0.707789408122	6.04891877166e-17	2.81048402792e-16	True
RPS19-1	RPS19	650.739282244	965.31196833	42.1427830239	0.674123292359	1.70862256297e-16	7.88506223316e-16	True
PSMB3-14	PSMB3	1281.19099121	1730.32199642	65.8418911195	0.740435013749	1.0101496724e-13	4.63041762581e-13	True
RPS19-6	RPS19	1316.54055071	1728.32598708	65.7810951909	0.761743189972	1.03423179001e-11	4.70920208383e-11	True
RPL34-7	RPL34	1601.48873901	2072.45833134	76.2183624249	0.772748341808	2.01607929036e-11	9.1190871213e-11	True
RPL35A-14	RPL35A	848.696815435	1132.07833314	47.403467655	0.74968029207	8.00999481512e-11	3.59922793337e-10	True
COPS4-16	COPS4	1990.3338935	2487.81481632	88.7272319049	0.800032976909	1.38245311392e-09	6.17134298567e-09	True
POLA1-18	POLA1	1032.51452483	1331.68313232	53.6148072053	0.775345500571	1.5194896419e-09	6.73903522997e-09	True
RPS19-9	RPS19	0.614774947798	20.0701474615	4.51891561013	0.0306313119511	2.28491850739e-09	1.00683828423e-08	True
RPS19-11	RPS19	762.013547796	993.111945012	43.0253561395	0.767298743735	6.37337533067e-09	2.79039445567e-08	True
NUP54-12	NUP54	1377.40327054	1726.55314632	65.7270937622	0.797776351962	9.64733332168e-09	4.19689723485e-08	True
NUP205-20	NUP205	422.965164085	572.373361805	29.2813860431	0.738967241157	2.60929891871e-08	1.12794377309e-07	True
RPS24-1	RPS24	1088.1516576	1349.92253298	54.1787788331	0.806084520419	1.89732691732e-07	8.15015273287e-07	True
NUP133-11	NUP133	896.034486415	1108.41180828	46.6614411708	0.808394930225	9.31483873133e-07	3.97627178344e-06	True
COPA-10	COPA	0.0	13.6088413353	3.71079079381	0.0684516983276	1.33189454469e-06	5.65021101879e-06	True
NUP54-2	NUP54	846.852490592	1023.47244411	43.9864515032	0.827430670426	1.34629370098e-05	5.67604072698e-05	True
COPA-2	COPA	795.518782451	960.482342033	41.9891968899	0.828249253148	2.10078350146e-05	8.80266951839e-05	True
NUP98-6	NUP98	644.591532766	786.916228397	36.4096261633	0.819136153894	2.24051540746e-05	9.33092697133e-05	True
NUP133-9	NUP133	1291.33477785	1524.76080849	59.5604833819	0.846909738668	2.29816336462e-05	9.51300350324e-05	True
POLR2F-6	POLR2F	1913.79441249	2211.98357902	80.4291455894	0.865193770262	5.92102415038e-05	0.00024361804185	True
RPL3-20	RPL3	1424.43355405	1646.49066462	63.2853658913	0.86513308861	0.000140908634338	0.000576291001513	True
RPS7-7	RPS7	1544.00728139	1770.87077297	67.0762134777	0.871891560331	0.000243543941987	0.000990122097482	True
NUP98-8	NUP98	1600.87396407	1823.82607621	68.6861555593	0.877755826036	0.000396763487825	0.00160348794192	True
PSMB3-2	PSMB3	1964.82073316	2195.06785143	79.9191688594	0.895107060987	0.00152255834773	0.00611710206765	True
RPS7-10	RPS7	0.0	5.94219270647	2.44395429181	0.144046707183	0.00266677472987	0.0106515037456	False
RPL34-11	RPL34	1837.25493149	2036.9317013	75.1445038523	0.901971789392	0.00327980479622	0.0130238760222	False
PSMD7-1	PSMD7	574.507188717	659.014945478	32.2003477293	0.871766555006	0.00352420622788	0.0139134847031	False
PSMD7-19	PSMD7	1782.23257367	1950.61107873	72.532137463	0.913679099388	0.00903423998241	0.0354619879769	False
RPL3-11	RPL3	1187.43781167	1297.25675289	52.5488411645	0.915345253763	0.0167855363425	0.0655115504112	False
COPS2-10	COPS2	2.45909979119	7.56276354564	2.75908033705	0.325158888857	0.0195750071523	0.0759643743469	False
NUP54-7	NUP54	1536.32259455	1630.16329748	62.7866642235	0.942434783635	0.0661821673332	0.255380905585	False
POLR2D-8	POLR2D	2130.80996907	2250.80658903	81.5990691403	0.946687280664	0.0685469483266	0.263020032062	False
COPS2-8	COPS2	966.426217938	1027.7546595	44.1217877257	0.94032774165	0.0809682222286	0.308945786492	False
POLR2F-4	POLR2F	1416.7488672	1497.75385205	58.7318139044	0.945915689191	0.0817649548041	0.310252578507	False
TPH2-5	TPH2	5.22558705628	9.00053298453	3.01181214899	0.580586401412	0.116607288192	0.440015347154	False
RPL6-21	RPL6	1177.60141251	1224.53485353	50.2902326339	0.961672433508	0.17512647016	0.657205379778	False
RPS24-6	RPS24	919.088546958	931.778547804	41.0747370325	0.98638088323	0.386199465466	1.0	False
COPA-11	COPA	989.787665955	994.920140547	43.0826757289	0.994841320039	0.454062448751	1.0	False
RPS9-19	RPS9	2274.35991938	2283.32492602	82.5784675742	0.996073705263	0.461386392221	1.0	False
RPS11-9	RPS11	422.657776611	424.43233288	24.1072394958	0.995818988961	0.472811139295	1.0	False
RPS7-13	RPS7	898.800973681	899.666797153	40.0481707893	0.999037617622	0.49263387234	1.0	False
RPS7-32	RPS7	1342.97587346	1343.1403599	53.9691325192	0.999877535926	0.499377597766	1.0	False
POLA1-8	POLA1	11.3733365343	11.5531038289	3.41602520263	0.984439913528	0.513861605871	1.0	False
TAS2R13-10	TAS2R13	3.07387473899	3.52260798952	1.87973503019	0.872613344469	0.53193416574	1.0	False
TAS2R9-6	TAS2R9	1.2295498956	1.42137284185	1.19295034711	0.865043892354	0.584566153842	1.0	False
TPH2-9	TPH2	0.0	0.233173230408	0.482929117808	0.810916078408	0.792035090125	1.0	False
COPA-5	COPA	0.0	0.0	0.0	1.0	1.0	1.0	False
COPA-6	COPA	0.0	0.0	0.0	1.0	1.0	1.0	False
CYP7A1-1	CYP7A1	0.0	0.0	0.0	1.0	1.0	1.0	False
POLA1-1	POLA1	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL27-16	RPL27	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-19	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-6	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-8	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL36-13	RPL36	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL36-7	RPL36	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-15	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-24	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-26	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-7	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS19-15	RPS19	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-13	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-15	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-20	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-3	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-9	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
SPATA16-3	SPATA16	0.0	0.0	0.0	1.0	1.0	1.0	False
SPATA16-6	SPATA16	0.0	0.0	0.0	1.0	1.0	1.0	False
TAAR1-8	TAAR1	0.0	0.0	0.0	1.0	1.0	1.0	False
TAAR1-9	TAAR1	0.0	0.0	0.0	1.0	1.0	1.0	False
TPH2-3	TPH2	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-7	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS9-12	RPS9	2135.42078118	2129.7520228	77.9486819961	1.00266169879	1.0	1.0	False
NUP54-13	NUP54	2157.24529182	2148.74790205	78.5219858532	1.00395457734	1.0	1.0	False
RPL9-13	RPL9	849.926365331	846.097302886	38.3265324887	1.00452555803	1.0	1.0	False
NUP54-5	NUP54	1155.46951439	1148.16074796	47.9069522818	1.00636562994	1.0	1.0	False
RPS9-39	RPS9	1079.54480833	1072.1194719	45.5208509529	1.00692584793	1.0	1.0	False
POU4F2-15	POU4F2	1036.51056199	1021.71245388	43.930812734	1.0144836329	1.0	1.0	False
PSMD1-4	PSMD1	894.190161572	875.618795962	39.2767782191	1.02120941864	1.0	1.0	False
PIWIL3-1	PIWIL3	706.069027546	690.857666923	33.2581033841	1.0220180818	1.0	1.0	False
RPL34-9	RPL34	2414.52860748	2354.29619389	84.7143962469	1.02558404238	1.0	1.0	False
ADH7-10	ADH7	629.222159071	612.975812199	30.6573661094	1.02650405864	1.0	1.0	False
POLA1-12	POLA1	866.525288921	839.271716741	38.1062880954	1.0324728829	1.0	1.0	False
PSMD6-25	PSMD6	1811.12699621	1751.1458668	66.4759536563	1.0342525032	1.0	1.0	False
RPS3A-22	RPS3A	757.402735687	729.829047919	34.5433364563	1.03778102262	1.0	1.0	False
POLR2F-13	POLR2F	1124.42337952	1078.55887303	45.7234749222	1.04252387852	1.0	1.0	False
COPZ1-10	COPZ1	3190.3745916	3053.67645795	105.671659346	1.04476510054	1.0	1.0	False
RPS8-6	RPS8	1252.29656866	1195.56416805	49.387635021	1.0474524096	1.0	1.0	False
PSMD11-3	PSMD11	704.224702703	668.562541938	32.5182650567	1.05334154777	1.0	1.0	False
VN1R2-10	VN1R2	479.831846756	452.493859871	25.1123419184	1.06041626044	1.0	1.0	False
OTUD6A-6	OTUD6A	804.12563172	757.976826078	35.4658239539	1.06088419072	1.0	1.0	False
RNASE9-5	RNASE9	1329.45082461	1248.59423638	51.0385578393	1.06475809825	1.0	1.0	False
RPS9-30	RPS9	1937.46324799	1808.02302174	68.2059461501	1.07159213389	1.0	1.0	False
RPL36-32	RPL36	1332.52469935	1240.49460514	50.7867568707	1.07418822607	1.0	1.0	False
CABP5-6	CABP5	910.789085163	846.698452216	38.3459200916	1.07569475624	1.0	1.0	False
RPL6-1	RPL6	1072.78228391	995.075156321	43.0875892347	1.07809171709	1.0	1.0	False
VN1R2-3	VN1R2	1587.65630269	1471.36807544	57.9213352987	1.07903408344	1.0	1.0	False
