sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
PSMC2-6	PSMC2	409.21280779	2237.77766502	81.2065239738	0.182865712795	7.93291059704e-226	2.70908896889e-224	True
RPL30-15	RPL30	220.467365437	1571.83670467	61.0028964643	0.140260985624	1.01057403864e-222	3.28677175424e-221	True
RPL6-15	RPL6	239.500519288	1634.94100888	62.9326218045	0.146488783379	3.34974483135e-222	1.03994350901e-220	True
RPS7-11	RPS7	347.355057775	1946.26609228	72.4005180677	0.178472542451	8.09331555114e-215	2.4033628354e-213	True
RPL11-1	RPL11	184.304373121	1390.07694924	55.4185533117	0.132585734352	1.2315460934e-213	3.50477492413e-212	True
PSMD11-6	PSMD11	360.36104624	1968.92247915	73.0866957781	0.18302449693	3.05455629198e-212	8.03345786684e-211	True
COPZ1-5	COPZ1	518.970661662	2470.85280067	88.2178196665	0.210037061504	3.05812451739e-212	8.03345786684e-211	True
COPB1-14	COPB1	148.775819266	1253.77471577	51.199543549	0.118662322182	4.02420386747e-212	1.01797453388e-210	True
RPS7-20	RPS7	216.343515436	1480.55199743	58.2035329389	0.146123551089	2.48484029269e-210	6.06123542823e-209	True
POLR2A-6	POLR2A	145.286407727	1217.99898559	50.0867514155	0.119282864309	1.67941133177e-207	3.95530323999e-206	True
RPS7-14	RPS7	140.528119264	1195.93947651	49.3993388961	0.117504373778	1.04229483788e-206	2.37295791424e-205	True
COPZ1-6	COPZ1	157.975176961	1216.85678246	50.0511825028	0.129822325222	1.52669103319e-199	3.3636450828e-198	True
POLR2D-2	POLR2D	626.507980919	2678.13571847	94.4363790338	0.233934365834	1.84053782743e-199	3.92839792543e-198	True
RPL34-15	RPL34	370.512061627	1895.77254757	70.8700252035	0.195441200002	1.77722921099e-198	3.67832591243e-197	True
NUP93-12	NUP93	187.79378466	1304.06808383	52.759902941	0.144006119764	4.89585982098e-197	9.83491840509e-196	True
PSMD1-24	PSMD1	321.025861615	1724.84361046	65.6750180048	0.186118822407	7.62628703259e-196	1.48821544093e-194	True
PSMA3-2	PSMA3	192.869292354	1313.54236263	53.0533499939	0.146831421537	8.2795109113e-196	1.57080720901e-194	True
RPL11-10	RPL11	102.144592332	994.180574798	43.0592328178	0.102742494594	1.04387185794e-193	1.92693102426e-192	True
RPS8-11	RPS8	424.43933087	2021.71759056	74.6844034212	0.209939970277	1.50752974399e-193	2.70958635564e-192	True
POLR2D-6	POLR2D	169.712288502	1207.5165903	49.7602250273	0.140546548068	1.90594674351e-190	3.33785032261e-189	True
RPL6-18	RPL6	279.787361605	1547.44311521	60.2557888421	0.180806233751	6.96582243739e-189	1.18941418118e-187	True
NUP93-2	NUP93	138.624803879	1069.35319936	45.433772998	0.129634253642	9.87744958504e-184	1.64543855283e-182	True
RPL6-2	RPL6	188.111003891	1220.62382404	50.1684806824	0.154110545924	9.37319792381e-182	1.52426051951e-180	True
RPL34-25	RPL34	106.268442333	949.559077557	41.6415360931	0.111913460515	2.29188864586e-181	3.6403719654e-180	True
RPL6-13	RPL6	309.923188535	1564.24563487	60.7704745391	0.198129489146	7.06727422664e-178	1.09703370382e-176	True
POLA1-22	POLA1	530.073334742	2166.03476415	79.0435487795	0.244720603526	2.55092630315e-174	3.87173925567e-173	True
RPS8-13	RPS8	178.594426966	1138.6711493	47.6099381926	0.156844605289	1.43518409168e-172	2.13093637961e-171	True
RPS24-7	RPS24	352.7477847	1638.9778066	63.0559268542	0.215224259462	9.49081268164e-171	1.37919682161e-169	True
POLA1-3	POLA1	304.530461611	1501.72817227	58.8538157628	0.202786674203	9.87194836167e-171	1.40469598563e-169	True
RPS8-18	RPS8	380.345857783	1704.44705949	65.0534990417	0.223149117871	6.86353180285e-169	9.5669229007e-168	True
NUP205-4	NUP205	122.446623106	861.18987231	38.8128020538	0.142183073725	1.34987684711e-151	1.84393177315e-150	True
PSMA3-1	PSMA3	384.786927015	1584.7615902	61.3984825185	0.242804299015	5.64755600143e-151	7.56329558623e-150	True
POLR2A-2	POLR2A	403.820080866	1608.67507046	62.1299182635	0.251026505154	1.87883724072e-147	2.46778045271e-146	True
RPS8-7	RPS8	142.74865388	896.70061038	39.953148197	0.159193215916	1.47219590158e-146	1.89718830336e-145	True
RPL36-9	RPL36	589.076111679	2070.86142936	76.1701086126	0.284459454084	4.20243783674e-146	5.31530563425e-145	True
PSMC2-1	PSMC2	379.07698086	1529.717684	59.7124831371	0.24780845827	4.02654548502e-145	5.00023739321e-144	True
COPZ1-1	COPZ1	201.116992356	1052.49915005	44.9027886549	0.191085182678	2.30454535481e-144	2.81072228096e-143	True
RPL11-9	RPL11	308.337092381	1322.51010386	53.3309695617	0.233145358573	1.08066107989e-141	1.29489739924e-140	True
RPL6-10	RPL6	354.968319315	1421.26600917	56.3798778433	0.249755019134	9.10892065116e-139	1.07265393185e-137	True
RPL11-8	RPL11	335.300727003	1371.37666296	54.8414833297	0.244499367722	1.53065360021e-138	1.77192611686e-137	True
RPL9-1	RPL9	590.344988602	1993.68432177	73.8362642608	0.296107554318	3.17152707589e-137	3.61025498806e-136	True
PSMD1-7	PSMD1	488.20039627	1712.24920196	65.2912881473	0.285122279929	3.18823859188e-133	3.56978189877e-132	True
RPL34-13	RPL34	280.104580836	1185.195643	49.0641795408	0.236336154702	2.83766088498e-131	3.12600384587e-130	True
RPS19-8	RPS19	799.392461729	2394.27508195	85.9166656374	0.333876615831	1.31125243025e-127	1.42156414264e-126	True
PSMD6-23	PSMD6	191.283196199	927.225337994	40.9294104579	0.206296342821	6.40293014121e-126	6.83312701007e-125	True
RPL3-13	RPL3	295.648323147	1189.06940881	49.1850515421	0.248638406603	7.85152654001e-126	8.25014250281e-125	True
RPL11-7	RPL11	484.076546269	1641.2936266	63.1266568449	0.294935981243	1.62113213507e-125	1.67762613371e-124	True
RPS24-16	RPS24	523.411730894	1729.82941667	65.8268880859	0.302579968782	3.96602382966e-125	4.04297653084e-124	True
COPZ1-14	COPZ1	367.657088549	1358.36786896	54.4397348165	0.270660913697	6.40261817052e-125	6.43086501539e-124	True
PSMD7-25	PSMD7	407.943930867	1450.44437071	57.2779973748	0.281254448019	2.10653181161e-124	2.08516119903e-123	True
RPL36-38	RPL36	331.176877002	1263.36409784	51.4974063169	0.262138901658	1.05720407311e-123	1.03152911705e-122	True
POLA1-26	POLA1	577.021780907	1834.84386653	69.0208403071	0.31448004456	1.03989223226e-122	1.0003470347e-121	True
PSMD1-1	PSMD1	788.924227111	2264.1782054	82.0018579891	0.348437338205	1.19018876338e-117	1.12902628526e-116	True
PSMD11-20	PSMD11	348.623934699	1237.00877366	50.6783510706	0.281828182728	1.32466180544e-113	1.23937536043e-112	True
RPS11-4	RPS11	99.6068384853	622.327160901	30.9721749693	0.160055425415	8.41161856144e-113	7.76369659116e-112	True
NUP93-13	NUP93	297.234419302	1113.05223779	46.8070410991	0.267044446981	8.55830033643e-113	7.79375883971e-112	True
RPL36-34	RPL36	218.246830821	918.077559745	40.6372079291	0.237721561217	1.58638223706e-111	1.4256566683e-110	True
NUP205-11	NUP205	337.83848085	1189.8040445	49.207970605	0.283944639802	2.75647942794e-110	2.44503305101e-109	True
POLR2D-12	POLR2D	734.362519406	2060.50162979	75.8570299296	0.356399873113	2.51866207494e-109	2.20544384255e-108	True
COPZ1-9	COPZ1	656.96102708	1886.50497527	70.5889277947	0.348242403647	8.17456826159e-109	7.06737990211e-108	True
RPL36-26	RPL36	538.638253975	1627.79160404	62.7142011816	0.330901236152	1.09338273092e-108	9.33475506523e-108	True
POLA1-13	POLA1	380.345857783	1276.16538273	51.8947744826	0.298038062253	1.33713167604e-108	1.12748263548e-107	True
RPS24-8	RPS24	380.663077014	1258.07492905	51.3331366057	0.302575838866	5.55978031354e-106	4.63089018799e-105	True
RPL6-3	RPL6	500.254727042	1486.41443681	58.3836141809	0.336551310761	1.96133715341e-101	1.61396780214e-100	True
RPS24-19	RPS24	392.082969324	1242.4441333	50.8473750849	0.315573923056	6.22340152704e-100	5.06021814639e-99	True
RPL5-24	RPL5	640.148407845	1766.98000402	66.9578370715	0.362283900434	1.45878113376e-99	1.1721735463e-98	True
POLR2A-11	POLR2A	155.754642345	685.543502204	33.0820741493	0.227198772717	2.51272396904e-95	1.99557031494e-94	True
PSMD11-9	PSMD11	287.083403915	974.241278442	42.4265379573	0.294673824922	9.93765464602e-94	7.8016300267e-93	True
NUP133-6	NUP133	549.423707823	1519.56086095	59.4009987119	0.361567425131	7.04655455483e-93	5.46908722835e-92	True
RPS19-32	RPS19	392.717407786	1191.55430091	49.2625703025	0.32958414693	1.20035437683e-92	9.2117083076e-92	True
RPL34-10	RPL34	104.99956541	544.93303357	28.3422877845	0.192683428865	2.68606301139e-91	2.0384233742e-90	True
COPB1-1	COPB1	268.367469295	914.10138834	40.5101024293	0.29358610841	1.56007060377e-90	1.17091013448e-89	True
RPS27-6	RPS27	652.837177079	1707.47872829	65.1459029924	0.382339859503	2.08033269431e-90	1.54442090241e-89	True
PSMD1-27	PSMD1	578.29065783	1551.39775278	60.3769538885	0.372754605834	1.1659807601e-89	8.56306300157e-89	True
RPS11-10	RPS11	23.4742230825	308.777189735	19.7920991563	0.076023177433	6.78498357315e-87	4.92994019198e-86	True
PSMD7-9	PSMD7	507.233550121	1373.95751525	54.9211567078	0.369177026575	1.68965021445e-85	1.21476957523e-84	True
PSMC2-40	PSMC2	538.638253975	1430.47625227	56.6634977769	0.376544701892	7.69665873334e-85	5.47585199466e-84	True
RPL27-15	RPL27	680.435250162	1694.79757177	64.7593311068	0.401484673743	3.93400704048e-83	2.77002763778e-82	True
RPS11-8	RPS11	589.710550141	1511.22747082	59.1453426145	0.39021958079	1.70012836468e-82	1.18488538069e-81	True
RPL5-10	RPL5	417.460507792	1164.94592727	48.4318110374	0.358351832493	1.1413079305e-81	7.87387188414e-81	True
NUP54-6	NUP54	255.044261599	827.32032851	37.720137848	0.308277522998	2.81815547982e-80	1.92480019272e-79	True
RPS27-1	RPS27	742.293000177	1780.39975967	67.3660794817	0.416924904727	1.20795602211e-79	8.16865310003e-79	True
RPS7-19	RPS7	603.668196298	1502.27153049	58.8704940163	0.401836940956	2.1828842088e-78	1.46167638687e-77	True
PSMA3-12	PSMA3	732.14198479	1703.07268998	65.0116061078	0.429894736201	8.20685732122e-74	5.44202286446e-73	True
PSMD7-2	PSMD7	570.042957828	1393.38313187	55.5205245235	0.409107118344	4.2420513641e-73	2.78588565546e-72	True
RPL27-20	RPL27	555.450873209	1353.72410685	54.2962590399	0.410313202224	9.46481234697e-72	6.15663507903e-71	True
PSMD1-5	PSMD1	188.111003891	633.807938417	31.3576660231	0.296794963409	6.01588492774e-70	3.8762730242e-69	True
RPS3A-19	RPS3A	456.795692417	1152.89378033	48.0550142628	0.396216633493	7.58544607353e-70	4.84192492357e-69	True
NUP133-4	NUP133	367.97430778	971.403522427	42.3363885093	0.378806849352	6.42295782328e-68	4.06192610491e-67	True
COPZ1-8	COPZ1	982.427957927	2078.96795432	76.4150497515	0.472555604277	1.14405689595e-66	7.1687234856e-66	True
RPL3-15	RPL3	542.127665514	1276.42487318	51.9028263421	0.424723520283	1.91891329822e-65	1.19147071153e-64	True
NUP205-2	NUP205	655.692150156	1465.86167872	57.7520863525	0.447308337256	7.27919364805e-64	4.47899933479e-63	True
RPS24-11	RPS24	503.426919351	1186.30553867	49.0988145326	0.424365311415	4.35496412922e-63	2.65575044666e-62	True
COPS4-20	COPS4	739.120807869	1598.63039561	61.8227580993	0.462346274598	3.24904445832e-62	1.96380297791e-61	True
RPL18A-12	RPL18A	280.104580836	766.473934274	35.7434109899	0.365445670506	1.72799203162e-61	1.03527943649e-60	True
RPL11-15	RPL11	652.202738617	1388.78063328	55.3785672024	0.469622576084	2.64388082585e-56	1.57023530787e-55	True
RPL11-14	RPL11	433.321469334	1006.92972983	43.4631208496	0.430339334014	4.18312555383e-56	2.46299547696e-55	True
COPB1-6	COPB1	825.721657889	1613.69130244	62.2832721699	0.511697408693	5.79761553767e-50	3.38442001045e-49	True
PSMC2-32	PSMC2	396.841257787	896.46123245	39.9454781599	0.442675314249	7.0640096932e-50	4.0887445936e-49	True
RPS19-10	RPS19	536.100500128	1084.66848662	45.9156214238	0.494252858584	2.62201804631e-44	1.50490615599e-43	True
POLR2F-3	POLR2F	565.601888596	1107.05380382	46.6188218925	0.51090731692	1.30488289411e-41	7.42695847233e-41	True
PSMD7-24	PSMD7	846.340907894	1521.51047742	59.460798069	0.556250463243	3.80774049892e-39	2.14932790146e-38	True
RPS24-4	RPS24	585.269480909	1112.42656949	46.787412959	0.526119653163	8.27304207001e-39	4.6315473228e-38	True
COPZ1-15	COPZ1	1131.83821565	1954.58354537	72.6524615714	0.579068732227	8.86447552514e-39	4.92230632819e-38	True
NUP54-26	NUP54	585.269480909	1088.41197536	46.033305919	0.537727895465	2.65338783113e-36	1.46150313602e-35	True
NUP54-11	NUP54	566.87076552	1048.06428147	44.7629395408	0.540874043265	3.88829361972e-35	2.12456363381e-34	True
NUP93-6	NUP93	414.605534714	813.361936478	37.2682972538	0.509742976797	4.22073923671e-35	2.28790864974e-34	True
COPA-8	COPA	590.027769371	1082.18113823	45.8374063647	0.545220895585	7.13937577931e-35	3.83952256478e-34	True
RPS7-15	RPS7	580.511192446	1043.43487653	44.6168974289	0.556346357117	1.82154616541e-32	9.71965649202e-32	True
RPL9-22	RPL9	573.532369368	1030.32894076	44.2031202462	0.556649771426	3.35283219416e-32	1.7751816966e-31	True
PSMD6-3	PSMD6	944.361650225	1569.48781049	60.9309852851	0.6017005318	2.39784496926e-31	1.25979085692e-30	True
RPS24-18	RPS24	1439.54086957	2279.43465591	82.4613241379	0.631534168281	1.02248113483e-30	5.33095126023e-30	True
PSMB3-14	PSMB3	1074.7387541	1730.32199642	65.8418911195	0.621120667901	2.16519807277e-29	1.1203259725e-28	True
POLR2D-14	POLR2D	568.139642443	974.032634346	42.4199106799	0.58328604444	2.75641181945e-27	1.41551073134e-26	True
PSMD6-13	PSMD6	878.380050209	1417.83654802	56.2742409862	0.619521376731	3.51753434006e-27	1.79289250318e-26	True
PSMD1-2	PSMD1	350.210030853	650.728641123	31.9238765033	0.538181368886	8.99135677186e-27	4.54896050013e-26	True
RPL35A-9	RPL35A	1530.58278883	2300.25724478	83.0882540203	0.665396356126	3.72418223555e-25	1.87030622565e-24	True
RPS27-9	RPS27	1449.37466573	2159.0643686	78.8332629391	0.671297570748	1.03339951086e-23	5.15191143004e-23	True
RPS7-18	RPS7	636.341777075	1000.57899438	43.2619948761	0.635973551963	6.47283317793e-21	3.20358337719e-20	True
RPS24-10	RPS24	822.23224635	1240.60278359	50.790120738	0.66276833909	6.51700115323e-20	3.20223869616e-19	True
POLA1-24	POLA1	1073.15265795	1564.23341372	60.7701003027	0.686056600337	4.29461742913e-19	2.09515978864e-18	True
RPL5-7	RPL5	979.89020408	1432.88957163	56.7377941118	0.683856051074	1.01670306438e-18	4.92488080124e-18	True
RPS8-12	RPS8	1099.48185411	1572.68452159	61.0288508078	0.699111512205	1.302384902e-17	6.26428794411e-17	True
POLR2A-7	POLR2A	537.369377051	819.605208227	37.4705095937	0.655644170702	8.21530644934e-17	3.92381419923e-16	True
RPS19-1	RPS19	650.616642463	965.31196833	42.1427830239	0.673996245575	1.70862256297e-16	8.10409173964e-16	True
RPS8-15	RPS8	428.245961641	670.310077614	32.5763824344	0.638877403075	1.92727987136e-16	9.07815277336e-16	True
PSMC1-7	PSMC1	767.353319414	1114.33665136	46.8473320641	0.688618936187	3.64850099577e-16	1.7067987535e-15	True
POLA1-18	POLA1	936.431169454	1331.68313232	53.6148072053	0.70319368529	5.54302426372e-16	2.57543236199e-15	True
RPL18A-5	RPL18A	466.629488573	709.71462612	33.881203051	0.657488899622	2.26495995999e-15	1.04524841397e-14	True
NUP98-4	NUP98	1200.04035029	1642.92768501	63.1765612014	0.730427980026	1.89271469485e-14	8.67600091667e-14	True
RPL35A-14	RPL35A	811.764011732	1132.07833314	47.403467655	0.717056397926	1.40005985274e-13	6.37493919616e-13	True
RPL3-24	RPL3	1152.45746566	1562.133101	60.7057819945	0.737746012118	1.78940599442e-13	8.09380327279e-13	True
NUP54-2	NUP54	742.293000177	1023.47244411	43.9864515032	0.725269160346	3.20228853083e-12	1.4389230701e-11	True
RPL34-7	RPL34	1647.00224655	2072.45833134	76.2183624249	0.794709462499	1.6672470873e-09	7.44267817403e-09	True
COPS4-16	COPS4	2026.71366587	2487.81481632	88.7272319049	0.814656160328	2.03392438041e-08	9.02058670011e-08	True
NUP133-11	NUP133	879.014488671	1108.41180828	46.6614411708	0.793039628507	1.14660540353e-07	5.05246122973e-07	True
RPS19-6	RPS19	1419.87327726	1728.32598708	65.7810951909	0.821530942585	4.1185257144e-07	1.80317504034e-06	True
NUP54-12	NUP54	1421.45937342	1726.55314632	65.7270937622	0.823293147072	5.57122232973e-07	2.4236591409e-06	True
RPL3-20	RPL3	1356.11221186	1646.49066462	63.2853658913	0.823637959814	7.71097590521e-07	3.33328895143e-06	True
RPS19-11	RPS19	797.171927113	993.111945012	43.0253561395	0.802700975572	8.94094766527e-07	3.8406712298e-06	True
NUP205-20	NUP205	442.520827029	572.373361805	29.2813860431	0.773133161951	1.48970043814e-06	6.35915874533e-06	True
RPS24-1	RPS24	1122.95607719	1349.92253298	54.1787788331	0.831867051446	5.81230169456e-06	2.46571556359e-05	True
POLA1-8	POLA1	0.951657692535	11.5531038289	3.41602520263	0.0823724694791	1.01765163511e-05	4.29046954802e-05	True
RPS19-9	RPS19	4.75828846267	20.0701474615	4.51891561013	0.237082885006	1.79123849855e-05	7.50561898473e-05	True
NUP98-6	NUP98	665.208727082	786.916228397	36.4096261633	0.845336140083	0.000276859338795	0.00115301785608	True
NUP133-9	NUP133	1332.63798878	1524.76080849	59.5604833819	0.873998060128	0.000432622287692	0.00179079407572	True
POLR2F-6	POLR2F	1975.00693124	2211.98357902	80.4291455894	0.892866904607	0.00125600478399	0.00516777871967	True
NUP98-8	NUP98	1625.11411962	1823.82607621	68.6861555593	0.89104665232	0.00150669374124	0.00616210673814	True
COPA-10	COPA	4.44106923183	13.6088413353	3.71079079381	0.326337057095	0.00250670226258	0.0101909383651	False
RPS7-7	RPS7	1593.39219653	1770.87077297	67.0762134777	0.899778922805	0.00337807282186	0.0136522114635	False
POLR2F-4	POLR2F	1366.89766571	1497.75385205	58.7318139044	0.912631714376	0.0113684524285	0.0456744294627	False
PSMB3-2	PSMB3	2027.66532356	2195.06785143	79.9191688594	0.923736968877	0.0164817111198	0.0658304602038	False
PSMD7-1	PSMD7	592.882742449	659.014945478	32.2003477293	0.899649919197	0.0176869114133	0.0702334912515	False
RPS7-10	RPS7	1.26887692338	5.94219270647	2.44395429181	0.213536818151	0.018431762441	0.072768171949	False
RPL34-11	RPL34	1896.01934276	2036.9317013	75.1445038523	0.93082126492	0.0290380521631	0.113982699008	False
TAS2R13-10	TAS2R13	0.0	3.52260798952	1.87973503019	0.221111359268	0.0296818035564	0.115843839023	False
NUP54-5	NUP54	1063.95330025	1148.16074796	47.9069522818	0.926658834262	0.0366936360239	0.142396326161	False
RPS7-13	RPS7	835.555454045	899.666797153	40.0481707893	0.928738791616	0.0526361882411	0.2031102631	False
RPL9-13	RPL9	786.703692495	846.097302886	38.3265324887	0.929802860512	0.0580901862322	0.222896613464	False
PSMD7-19	PSMD7	1839.23710044	1950.61107873	72.532137463	0.942903032027	0.0610381633185	0.232899807522	False
RPL3-11	RPL3	1225.41788875	1297.25675289	52.5488411645	0.944622478179	0.0845780832034	0.320926837933	False
POU4F2-15	POU4F2	966.566996384	1021.71245388	43.930812734	0.946026440916	0.103243895292	0.389588842457	False
DMRTC2-13	DMRTC2	471.704996266	502.066169076	26.8583476837	0.939527547005	0.126766092429	0.475721105106	False
POLR2F-13	POLR2F	1028.4247464	1078.55887303	45.7234749222	0.953517487192	0.136292123745	0.508674975506	False
COPA-2	COPA	920.252988681	960.482342033	41.9891968899	0.95811546804	0.170710598339	0.633670318834	False
NUP54-7	NUP54	1585.46171576	1630.16329748	62.7866642235	0.972578463894	0.239980677091	0.885982715964	False
TAS2R9-6	TAS2R9	0.63443846169	1.42137284185	1.19295034711	0.446356116432	0.241594465398	0.8871452681	False
COPS2-8	COPS2	997.337261776	1027.7546595	44.1217877257	0.970404028391	0.248199271868	0.906524613295	False
POLR2D-8	POLR2D	2198.96370822	2250.80658903	81.5990691403	0.976966976611	0.262670813324	0.954277476065	False
RPL34-9	RPL34	2322.99642748	2354.29619389	84.7143962469	0.986705255485	0.356914601142	1.0	False
COPA-11	COPA	984.014054081	994.920140547	43.0826757289	0.989038229279	0.408304447857	1.0	False
RPL6-21	RPL6	1215.26687337	1224.53485353	50.2902326339	0.992431428037	0.432659332291	1.0	False
TPH2-9	TPH2	0.0	0.233173230408	0.482929117808	0.810916078408	0.792035090125	1.0	False
COPA-5	COPA	0.0	0.0	0.0	1.0	1.0	1.0	False
COPA-6	COPA	0.0	0.0	0.0	1.0	1.0	1.0	False
CYP7A1-1	CYP7A1	0.0	0.0	0.0	1.0	1.0	1.0	False
POLA1-1	POLA1	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL27-16	RPL27	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-19	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-6	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL35A-8	RPL35A	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL36-13	RPL36	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL36-7	RPL36	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-15	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-24	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-26	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPL9-7	RPL9	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS19-15	RPS19	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-13	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-15	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-20	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-3	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS24-9	RPS24	0.0	0.0	0.0	1.0	1.0	1.0	False
SPATA16-3	SPATA16	0.0	0.0	0.0	1.0	1.0	1.0	False
SPATA16-6	SPATA16	0.0	0.0	0.0	1.0	1.0	1.0	False
TAAR1-8	TAAR1	0.0	0.0	0.0	1.0	1.0	1.0	False
TAAR1-9	TAAR1	0.0	0.0	0.0	1.0	1.0	1.0	False
TPH2-3	TPH2	0.0	0.0	0.0	1.0	1.0	1.0	False
VN1R2-7	VN1R2	0.0	0.0	0.0	1.0	1.0	1.0	False
RPS7-32	RPS7	1343.42344263	1343.1403599	53.9691325192	1.00021076184	1.0	1.0	False
RPS9-19	RPS9	2289.05396978	2283.32492602	82.5784675742	1.0025090795	1.0	1.0	False
RPL6-1	RPL6	1010.34325024	995.075156321	43.0875892347	1.01534365904	1.0	1.0	False
RPS8-1	RPS8	1117.56335027	1091.25436973	46.1226386019	1.02410893488	1.0	1.0	False
NUP54-13	NUP54	2226.24456207	2148.74790205	78.5219858532	1.03606596192	1.0	1.0	False
NPHS2-1	NPHS2	975.449134848	936.110836138	41.2129429214	1.04202312076	1.0	1.0	False
RPS11-9	RPS11	444.424142414	424.43233288	24.1072394958	1.04710246601	1.0	1.0	False
RPS24-6	RPS24	975.766354079	931.778547804	41.0747370325	1.04720843421	1.0	1.0	False
COPS6-14	COPS6	1528.99669267	1449.37724567	57.2451712003	1.05493355663	1.0	1.0	False
NUP54-3	NUP54	939.920580993	889.54414685	39.7237464919	1.05663174146	1.0	1.0	False
ADH7-10	ADH7	651.568300155	612.975812199	30.6573661094	1.06295923459	1.0	1.0	False
PSMD6-25	PSMD6	1869.05570814	1751.1458668	66.4759536563	1.06733296385	1.0	1.0	False
NLRP5-4	NLRP5	898.364861753	841.519171361	38.1788308349	1.06755127195	1.0	1.0	False
OR12D2-2	OR12D2	1778.64822735	1664.93210916	63.8483238364	1.06830075387	1.0	1.0	False
IL1F10-10	IL1F10	1176.88334643	1093.07093649	46.1797200944	1.07667609406	1.0	1.0	False
COPZ1-10	COPZ1	3292.41839694	3053.67645795	105.671659346	1.07818180553	1.0	1.0	False
RPS9-12	RPS9	2301.42551978	2129.7520228	77.9486819961	1.0806072703	1.0	1.0	False
POLA1-12	POLA1	911.370850217	839.271716741	38.1062880954	1.08590678327	1.0	1.0	False
COPS8-23	COPS8	1780.86876196	1631.52685205	62.828322731	1.09153506099	1.0	1.0	False
KRT25-5	KRT25	1813.54234274	1657.61038114	63.6248546319	1.09407033364	1.0	1.0	False
VN1R2-10	VN1R2	495.179219349	452.493859871	25.1123419184	1.09433356618	1.0	1.0	False
PSMD11-3	PSMD11	732.14198479	668.562541938	32.5182650567	1.09509872131	1.0	1.0	False
TAAR8-10	TAAR8	1464.91840804	1336.86641054	53.7751309819	1.09578518578	1.0	1.0	False
RNASE9-5	RNASE9	1371.9731734	1248.59423638	51.0385578393	1.09881427723	1.0	1.0	False
MAGEB3-1	MAGEB3	636.976215537	576.589971871	29.425009078	1.10472995822	1.0	1.0	False
