sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
COPB1-7	COPB1	56.1182973709	675.199398963	33.4444485269	0.0831136660623	3.90738938329e-154	6.58772139885e-153	True
RPS9-2	RPS9	76.9827925472	746.060071652	35.87935392	0.103185782851	4.7176611214e-154	7.81667644425e-153	True
RPS13-8	RPS13	247.256258929	1277.98387788	53.5371039751	0.193473691811	5.27604981375e-154	8.59370147629e-153	True
RPL11-2	RPL11	358.293744752	1576.89545488	63.2058123678	0.22721464739	1.57859247698e-151	2.52837895064e-150	True
RPL35A-5	RPL35A	251.333229251	1272.52965962	53.359531064	0.197506775069	2.43106456577e-151	3.82992302902e-150	True
RPS9-4	RPS9	103.363188747	822.732387117	38.4833577167	0.125634034062	5.10067979876e-151	7.90605368807e-150	True
PSMC1-6	PSMC1	480.84267619	1896.53480622	73.4456634027	0.253537490909	1.21559292969e-149	1.85426159593e-148	True
POLR2A-2	POLR2A	135.259485971	916.663875378	41.6387106475	0.147556252192	1.82468111625e-149	2.73987273862e-148	True
PSMD11-9	PSMD11	303.854199867	1397.71238912	57.4236839207	0.217393937574	5.55385635958e-148	8.21116301779e-147	True
RPS13-9	RPS13	237.903209367	1210.80171321	51.3463212335	0.196484037619	6.03407580126e-148	8.7859800682e-147	True
PSMD7-8	PSMD7	99.526040209	792.526748183	37.4608821222	0.125580670226	2.38079501083e-147	3.41484179911e-146	True
RPS9-8	RPS9	166.436317843	985.59370429	43.9342824543	0.168869095976	1.00652560475e-144	1.42245750907e-143	True
COPS4-7	COPS4	119.671070034	841.690711381	39.1230406124	0.142179387768	2.18819284004e-144	3.0476135062e-143	True
RPL35A-1	RPL35A	132.381624567	871.827667154	40.1368472464	0.151843798441	2.0247110192e-142	2.77963898493e-141	True
RPS19-2	RPS19	304.573665218	1349.66708814	55.8665626075	0.225665771874	1.28085907747e-140	1.73366982175e-139	True
PSMB2-23	PSMB2	123.748040356	828.551724863	38.6798752008	0.149354634892	3.51824745735e-139	4.6958830646e-138	True
RPL30-1	RPL30	113.915347227	797.397994939	37.6260605857	0.142858833293	4.94710952207e-139	6.51256472699e-138	True
PSMC1-9	PSMC1	518.974339789	1901.55143873	73.6057787983	0.272921536183	6.98444793611e-139	9.07034387378e-138	True
RPS13-7	RPS13	138.616990942	858.075771619	39.6746858241	0.161543998242	4.08582598848e-136	5.23530503324e-135	True
PSMB2-15	PSMB2	118.951604684	784.910625773	37.2024013195	0.151547960721	3.00927848596e-133	3.80515345396e-132	True
PSMD6-4	PSMD6	343.424794167	1401.39431822	57.5428842194	0.245059359598	3.32819820265e-133	4.15376425032e-132	True
COPS8-10	COPS8	212.482100302	1051.16613653	46.1049747031	0.202139407766	4.2726266532e-133	5.2640951458e-132	True
RPL9-9	RPL9	74.1049311436	644.534598552	32.3807368631	0.114974326142	4.05879443742e-132	4.93734361311e-131	True
NUP133-6	NUP133	165.237208925	913.245228693	41.5244524152	0.180934105904	9.11893478673e-132	1.09541204126e-130	True
RPS19-5	RPS19	183.703486265	962.026010425	43.151099729	0.190954801923	1.75912206688e-131	2.08705716823e-130	True
RPS19-7	RPS19	79.8606539508	655.601785061	32.7654034478	0.121812746351	5.47692526443e-131	6.41868924283e-130	True
RPL5-3	RPL5	107.200337285	739.128245911	35.6424582943	0.145036179957	1.74849429574e-130	2.02446146772e-129	True
RPS19-8	RPS19	322.320477207	1320.88062464	54.932040672	0.24401938464	1.53125157909e-129	1.75182472322e-128	True
POLR2F-3	POLR2F	223.753724133	1051.87097362	46.1282449506	0.212719743908	3.86688305668e-128	4.37185249114e-127	True
COPA-2	COPA	140.535565211	821.726736706	38.4493821802	0.171024695843	1.04319287757e-127	1.16570738994e-126	True
RPS9-7	RPS9	136.458594889	809.401637034	38.0326181803	0.168591943289	1.62956183926e-127	1.80001026153e-126	True
RPL11-1	RPL11	104.802119449	714.367017078	34.7940370574	0.146706268548	4.89438799422e-127	5.34489416187e-126	True
PSMC4-4	PSMC4	87.0553074599	662.824250632	33.0159661668	0.131339955315	6.35890607111e-127	6.86618958914e-126	True
PSMD7-1	PSMD7	172.431862434	904.690818107	41.2383667904	0.190597559943	1.67248186289e-126	1.78583896693e-125	True
POLR2D-8	POLR2D	110.318020473	726.720111038	35.2177433945	0.151802624969	6.91267172505e-126	7.30008519536e-125	True
PSMD7-5	PSMD7	354.936239781	1370.02327004	56.5266835904	0.259073146816	6.03473348615e-125	6.30367269586e-124	True
PSMB2-5	PSMB2	267.880932322	1146.80993768	49.2518267838	0.233587906348	9.33781644719e-125	9.64907699543e-124	True
RPS24-5	RPS24	270.518971942	1153.58777389	49.4740574011	0.234502287615	1.32911585913e-124	1.35880887301e-123	True
PSMB2-16	PSMB2	27.0998615509	453.983653224	25.5813515375	0.0596934743321	1.96472430899e-124	1.96839198504e-123	True
PSMB2-18	PSMB2	221.115684513	1024.75929792	45.23222073	0.215773289359	1.96634371035e-124	1.96839198504e-123	True
COPB1-8	COPB1	201.929941822	966.619362203	43.3038750191	0.208903266082	1.58273720068e-123	1.56805201016e-122	True
RPL36-5	RPL36	342.225685249	1313.80646274	54.7021966326	0.260484093323	2.70481510431e-121	2.65237481147e-120	True
COPA-6	COPA	69.0686736872	583.001490633	30.2245975561	0.11847083549	4.102994143e-121	3.98280542568e-120	True
COPB1-1	COPB1	209.124595331	971.603037145	43.4695590434	0.215236662851	1.09578305351e-120	1.05304751442e-119	True
NUP54-19	NUP54	311.528496943	1219.72584811	51.6377914103	0.255408621065	7.52613271445e-119	7.16100350355e-118	True
PSMD7-2	PSMD7	203.848516091	942.246389886	42.4924688544	0.216343111822	2.90963012212e-118	2.74132798761e-117	True
PSMB2-6	PSMB2	441.272081891	1532.15221004	61.76532875	0.288007992287	4.14495697785e-118	3.86728510264e-117	True
COPS2-6	COPS2	120.870178953	718.107707873	34.9224354076	0.168317618134	6.45156579396e-118	5.96149493077e-117	True
PSMD6-18	PSMD6	341.266398114	1287.0508895	53.8321915306	0.265153772006	7.39090741986e-118	6.76444002903e-117	True
COPS8-12	COPS8	168.83453568	846.883665316	39.2979938697	0.199359773478	1.30461692926e-117	1.18277063115e-116	True
NUP205-5	NUP205	182.02473378	883.638032942	40.5331748156	0.205994679941	1.41618062242e-117	1.27191549359e-116	True
COPZ1-4	COPZ1	86.8154856763	618.216852977	31.4623164353	0.140428856409	2.75726473815e-117	2.45345501237e-116	True
COPS2-9	COPS2	227.830694454	990.995386062	44.1135529296	0.229900862969	5.10438601593e-116	4.50028895533e-115	True
RPL30-8	RPL30	269.799506591	1066.03811653	46.5957084337	0.253086172443	3.81537611228e-111	3.33325131264e-110	True
RPS13-10	RPS13	133.340911702	720.042201938	34.9888041921	0.185184856309	7.35489016578e-111	6.3676121165e-110	True
PSMD6-1	PSMD6	264.763249134	1036.02874029	45.6049034051	0.255555892262	2.79440966301e-108	2.3977032912e-107	True
PSMC2-14	PSMC2	418.249190661	1393.24169495	57.2789237429	0.300198588785	2.17701851103e-107	1.8514290169e-106	True
COPS2-4	COPS2	484.440002945	1544.83992599	62.1740120846	0.3135858899	2.39969692502e-107	2.02290240784e-106	True
PSMD6-5	PSMD6	175.789367405	809.11317077	38.0228557299	0.217261779632	6.04499960642e-107	5.05151706241e-106	True
RPS11-2	RPS11	736.252875763	2104.72705431	80.0783031854	0.34980919462	2.07511345334e-106	1.71912416264e-105	True
POLA1-1	POLA1	236.943922233	954.173890421	42.8897850994	0.248323628022	5.96164955692e-106	4.89670531983e-105	True
RPS24-7	RPS24	603.631429412	1796.08180222	70.2360263685	0.336082370339	2.6818364005e-105	2.18410574651e-104	True
COPS4-9	COPS4	639.604696958	1875.36505417	72.7698142398	0.341056102936	3.63917149867e-105	2.93886034472e-104	True
RPL18A-4	RPL18A	216.798892407	900.165918102	41.086935164	0.240843257945	5.12968501409e-105	4.10802274878e-104	True
PSMD1-18	PSMD1	159.721307902	758.460936783	36.3025088399	0.210586069969	5.83800214936e-105	4.63662815333e-104	True
RPL11-5	RPL11	117.992317549	648.469175652	32.5175941973	0.181955167615	1.20030005042e-104	9.45482252829e-104	True
PSMD6-12	PSMD6	267.401288754	1014.59657425	44.8958434794	0.263554298862	1.15200816179e-103	9.000649134e-103	True
COPB1-5	COPB1	365.008754694	1242.82818378	52.3916684419	0.29369204807	1.26942038241e-103	9.8380079637e-103	True
RPL36-10	RPL36	153.965585094	728.394172458	35.2750951459	0.211376739293	5.53627502652e-102	4.25628824039e-101	True
COPB1-6	COPB1	578.689963914	1708.46661311	67.4306574656	0.338718918751	6.76484745403e-102	5.15953841533e-101	True
PSMC2-2	PSMC2	226.87140732	903.301329048	41.191873546	0.251158057698	2.39030512251e-101	1.80872694704e-100	True
PSMD7-4	PSMD7	177.468119891	783.826932016	37.1655994792	0.226412378348	3.59576889514e-101	2.69963586581e-100	True
POLR2D-4	POLR2D	503.86556742	1528.26850753	61.640197032	0.32969701655	2.56037774185e-100	1.90738217823e-99	True
PSMB2-20	PSMB2	22.0636040945	352.8968703	21.7715729262	0.0625213935044	3.54717867763e-100	2.62218362246e-99	True
PSMC1-8	PSMC1	548.952062743	1625.48513995	64.7678880658	0.337715829724	4.63368174145e-100	3.39921233094e-99	True
COPS4-4	COPS4	332.872635687	1141.34359218	49.0725271476	0.291649804641	6.12147935875e-100	4.45662247254e-99	True
RPS13-2	RPS13	373.882160689	1216.96651204	51.5476845999	0.307224691058	1.59582397061e-97	1.15307280884e-96	True
COPA-7	COPA	156.603624714	710.923849716	34.6757777486	0.220281855471	5.56747440022e-97	3.99279320792e-96	True
PSMD11-8	PSMD11	117.512673982	607.112698374	31.0731698089	0.193559901311	1.44283561804e-95	1.02708520662e-94	True
NUP205-8	NUP205	60.4350894763	453.706601335	25.5711545874	0.133203019966	3.62225895722e-95	2.55955210139e-94	True
PSMB2-19	PSMB2	211.522813167	823.757024823	38.5179701696	0.256778160056	1.53327005899e-93	1.07552739174e-92	True
NUP54-11	NUP54	335.990318874	1100.77976853	47.7399849971	0.305229373286	5.0038229614e-93	3.48454627964e-92	True
PSMD6-13	PSMD6	112.236594742	582.17273021	30.1953389766	0.192789165342	7.82335539564e-93	5.40880901814e-92	True
PSMD7-9	PSMD7	267.401288754	945.827225858	42.611797971	0.282716844518	1.5745001981e-92	1.0807819217e-91	True
PSMB2-21	PSMB2	288.505605714	990.442204689	44.0951979245	0.291289692976	3.93370662785e-92	2.68105820522e-91	True
RPS8-10	RPS8	174.590258487	727.339482234	35.2389643276	0.24003957265	1.0795021503e-91	7.30564483407e-91	True
COPZ1-12	COPZ1	220.396219162	831.511825008	38.7797807182	0.265054822473	3.15064048418e-91	2.11731853518e-90	True
COPA-9	COPA	232.866951911	857.986829043	39.6716942856	0.271410870224	4.47364609628e-91	2.98553742953e-90	True
COPZ1-11	COPZ1	412.973111421	1252.22820218	52.6981426285	0.329790616999	9.70722917433e-91	6.43354981829e-90	True
RPL11-3	RPL11	117.512673982	584.36848018	30.2728442106	0.201093450396	1.54587100178e-90	1.01752194021e-89	True
RPS8-6	RPS8	156.123981147	676.988869615	33.5063222774	0.230615285057	3.74000242024e-90	2.44499477949e-89	True
COPA-4	COPA	155.404515796	674.345605795	33.4149197572	0.230452329578	4.2390421437e-90	2.75251317574e-89	True
RPL11-10	RPL11	269.559684807	926.597155581	41.970472931	0.290913568192	1.11221372485e-88	7.17340529923e-88	True
RPL3-4	RPL3	155.164694013	656.039576383	32.7806018316	0.236517276699	2.15486370234e-86	1.3805493453e-85	True
NUP133-2	NUP133	226.87140732	815.157326365	38.2273270473	0.278316099214	5.75009273495e-86	3.65949610482e-85	True
RPL5-6	RPL5	606.749112599	1619.18455681	64.5654610468	0.374725110888	6.00066740104e-86	3.79384300816e-85	True
POLR2D-1	POLR2D	323.519586125	1023.48839063	45.1901702049	0.316095022754	1.79024943023e-85	1.12446385781e-84	True
PSMB2-14	PSMB2	145.0921791	626.128540377	31.7389765462	0.231729061596	4.75927972132e-85	2.96991416376e-84	True
PSMD7-10	PSMD7	148.209862287	631.505111864	31.926707251	0.234693052364	1.0321401775e-84	6.39926910053e-84	True
RPL5-2	RPL5	289.225071065	937.669276071	42.3398785203	0.308451048196	1.72725601865e-83	1.0640339961e-82	True
COPS8-4	COPS8	483.48071581	1338.90222105	55.5172349741	0.361102333097	7.56438615868e-83	4.63017522197e-82	True
RPL30-7	RPL30	357.094635834	1070.94591198	46.7575311514	0.333438534887	6.52051199013e-82	3.96595697627e-81	True
RPL27-2	RPL27	259.487169894	857.551760829	39.6570605303	0.302590679358	6.26818980576e-81	3.78850968763e-80	True
COPS4-2	COPS4	329.515130716	1001.31366753	44.455759702	0.329082825294	2.70768731181e-80	1.62630469166e-79	True
COPA-1	COPA	282.510061123	900.422703371	41.0955307823	0.313752707551	5.96088731456e-80	3.55802031633e-79	True
NUP93-11	NUP93	75.5438618454	434.55731192	24.8635023083	0.173840963604	6.60696920598e-80	3.919319387e-79	True
RPL34-7	RPL34	296.419724574	927.659406828	42.0059312424	0.319535081941	1.34491034015e-79	7.92919531829e-79	True
COPS4-6	COPS4	561.422795492	1466.87050763	59.6597663248	0.382735076185	2.34879409546e-79	1.37633605228e-78	True
RPL3-11	RPL3	489.476260401	1302.45105519	54.3330919614	0.375811634879	5.34055614651e-77	3.11046936776e-76	True
RPS19-9	RPS19	96.888000589	472.195288259	26.2491833353	0.205186292617	1.62316811334e-76	9.3967744393e-76	True
RPS3A-3	RPS3A	883.743272699	2068.01831926	78.9105226254	0.427338222524	2.53379976995e-76	1.45807280175e-75	True
RPL35A-2	RPL35A	368.126437881	1053.66816052	46.1875734843	0.349376067034	2.75785173241e-76	1.57755685407e-75	True
POLR2D-3	POLR2D	150.608080123	591.880379823	30.537671508	0.254456956603	1.3229829242e-75	7.52299757491e-75	True
PSMD6-14	PSMD6	272.197724427	844.271010275	39.209986172	0.322405627002	2.76307971785e-74	1.56195271109e-73	True
COPB1-2	COPB1	330.234596067	961.333879745	43.1280737266	0.343517068341	4.42835704267e-74	2.48868486433e-73	True
PSMA3-2	PSMA3	119.910891818	514.550606964	27.7851978518	0.233040035703	5.92920096903e-74	3.31276868095e-73	True
PSMA3-1	PSMA3	494.752339641	1285.1315161	53.7697362377	0.384981874184	9.52993085949e-74	5.29379396299e-73	True
NUP98-12	NUP98	429.041170925	1148.84633057	49.3186057537	0.37345392461	1.06148906002e-72	5.86259187747e-72	True
PSMC1-4	PSMC1	439.113685838	1165.92999087	49.8784893474	0.376620971479	2.2765405526e-72	1.25014598346e-71	True
PSMC4-6	PSMC4	169.074357463	616.443450003	31.4002346626	0.274273913466	3.42643624004e-72	1.87091206061e-71	True
COPZ1-3	COPZ1	62.8333073127	369.490496342	22.410973395	0.170053920019	1.65885865134e-71	9.00657154769e-71	True
COPZ1-2	COPZ1	251.333229251	778.72505157	36.9922643758	0.32274963897	1.41460779432e-70	7.63729264238e-70	True
POLR2F-9	POLR2F	519.69380514	1301.6216702	54.306125184	0.399266405161	5.47123946202e-70	2.93735258268e-69	True
COPB1-10	COPB1	124.707327491	505.657910178	27.4645610643	0.246623903198	1.67028780416e-69	8.91748099888e-69	True
POLA1-7	POLA1	324.239051476	907.416311267	41.3295436677	0.357321162789	7.27659574482e-68	3.86343011645e-67	True
PSMD11-3	PSMD11	253.491625303	765.135447542	36.5299287993	0.331302942659	1.26341342373e-67	6.6711005506e-67	True
RPL27-1	RPL27	231.428021209	720.514634175	35.0050091137	0.32119822448	1.43196620503e-67	7.51977881438e-67	True
RPL34-4	RPL34	80.1004757345	393.745981688	23.3347328082	0.203431855713	1.42071268184e-66	7.42013525678e-66	True
RPS13-6	RPS13	488.516973267	1206.97363588	51.2212478943	0.404745355445	8.27949311454e-66	4.30086101788e-65	True
RPS8-5	RPS8	385.393606303	1001.88527888	44.4747083251	0.384668399094	1.52953052898e-64	7.90257439973e-64	True
COPS6-5	COPS6	242.459823256	724.694393593	35.1483227873	0.334568371716	1.66591221719e-64	8.5611852445e-64	True
RPS9-3	RPS9	182.744199131	602.210957766	30.9010630074	0.303455453233	3.91106124606e-64	1.99921800929e-63	True
RPS3A-1	RPS3A	391.628972678	1004.12064082	44.5488005212	0.390021832793	2.62742367014e-63	1.33595457513e-62	True
PSMC2-4	PSMC2	265.242892702	759.368026331	36.3334295865	0.349294259838	9.15255857399e-63	4.629267784e-62	True
NUP93-8	NUP93	590.201409529	1352.07093117	55.9445462282	0.436516602733	6.98308659065e-61	3.51347969299e-60	True
POLR2D-7	POLR2D	232.866951911	681.382869771	33.6581616695	0.341756393126	1.90035372595e-60	9.51166630539e-60	True
RPS8-2	RPS8	189.459209073	590.875043518	30.5022580057	0.320641751841	2.55694585683e-59	1.27317355877e-58	True
PSMC2-7	PSMC2	398.823626187	986.013004526	43.9482012145	0.404481101523	3.81175172721e-59	1.8881924793e-58	True
POLR2F-5	POLR2F	387.79182414	964.537792156	43.2346499033	0.402049382921	5.46890091769e-59	2.69518655482e-58	True
PSMD6-17	PSMD6	229.989090507	660.154396245	32.9233858889	0.348386819531	8.8452286062e-58	4.33686974008e-57	True
POLR2F-2	POLR2F	749.203252079	1605.17304672	64.1151623738	0.466742980522	9.90738970262e-58	4.83299568742e-57	True
COPS6-6	COPS6	229.749268723	658.281812536	32.8584221216	0.349013544576	1.86541642308e-57	9.05386455848e-57	True
RPL9-2	RPL9	382.275923116	943.489471639	42.533898492	0.405172431285	2.16525825889e-57	1.04563476723e-56	True
POLR2A-4	POLR2A	259.247348111	711.487538838	34.6951431084	0.364373701519	8.02712422865e-57	3.85703319187e-56	True
RPL11-7	RPL11	811.556915825	1703.24400809	67.2632435461	0.476477188219	9.78671588967e-57	4.6791213781e-56	True
COPS4-8	COPS4	321.361190072	819.097153819	38.3605216188	0.392335864645	1.25618064309e-55	5.97618612875e-55	True
NUP133-3	NUP133	335.750497091	839.566221107	39.0514330897	0.399909487364	7.08145112821e-55	3.3523519873e-54	True
RPL34-3	RPL34	531.924716105	1189.82125308	50.6604968927	0.447062711923	9.53644853981e-55	4.492415219e-54	True
PSMA3-3	PSMA3	398.583804403	945.960486556	42.6162379986	0.421353544961	7.35845294561e-54	3.44949916133e-53	True
RPL36-2	RPL36	267.161466971	705.351025007	34.484222099	0.378763845942	2.06337487361e-53	9.62574394924e-53	True
RPS11-7	RPS11	737.451984681	1531.21555941	61.7351516183	0.481612128449	6.35906176758e-53	2.95220210563e-52	True
NUP205-1	NUP205	498.349666396	1112.93754317	48.1397568266	0.447778646209	1.29325672728e-52	5.97509478324e-52	True
PSMC2-1	PSMC2	332.632813903	815.941673001	38.2538491333	0.407667392057	2.95361811499e-52	1.35292525912e-51	True
POLA1-4	POLA1	670.78152883	1408.48389053	57.7723549682	0.476243664085	2.95644437476e-52	1.35292525912e-51	True
RPL18A-1	RPL18A	709.872479563	1471.11896146	59.7969408616	0.482539140722	7.86400130722e-52	3.58166125888e-51	True
PSMD1-19	PSMD1	516.815943736	1125.18435046	48.5421213409	0.459316683106	1.94527484056e-50	8.81796755554e-50	True
POLR2D-6	POLR2D	339.108002062	813.372172978	38.1669531679	0.416916158836	4.18886434762e-50	1.88990546388e-49	True
NUP205-2	NUP205	637.446300905	1329.43975449	55.21003145	0.479484909904	4.55784056247e-50	2.04676858903e-49	True
NUP98-5	NUP98	302.655090949	746.996590445	35.9113394579	0.405162613619	5.07092091101e-50	2.26658371883e-49	True
PSMD6-3	PSMD6	441.272081891	981.178259683	43.7876792724	0.449736913284	9.81436137548e-49	4.36648207492e-48	True
PSMC2-13	PSMC2	459.978181014	1006.48324398	44.6270948345	0.457015239712	4.76456530313e-48	2.1100217771e-47	True
COPS6-2	COPS6	265.722536269	662.346548049	32.9994049286	0.401183545157	4.04152729255e-47	1.78160904961e-46	True
RPL18A-2	RPL18A	423.045626334	935.553958137	42.2693354685	0.452187308551	6.46860038672e-47	2.83850455326e-46	True
RPL6-1	RPL6	71.7067133072	292.009337599	19.3630867981	0.245563083348	8.98063709939e-46	3.92290556933e-45	True
PSMC2-11	PSMC2	642.962201929	1289.01614612	53.8961337198	0.498800735634	2.79626094285e-45	1.21593066339e-44	True
POLR2F-1	POLR2F	1167.45244274	2146.17721925	81.3961310751	0.543968332283	5.16158686349e-45	2.23436260172e-44	True
PSMD1-8	PSMD1	265.242892702	640.925790714	32.2551106465	0.413843375544	9.87801775904e-44	4.25684980558e-43	True
PSMB3-6	PSMB3	315.605467265	726.207093846	35.2001647064	0.43459430504	1.32504989854e-43	5.6847006808e-43	True
RPS11-3	RPS11	581.807647101	1153.00691347	49.4550159758	0.504600310982	1.00045800408e-41	4.27306729745e-41	True
NUP93-6	NUP93	117.033030414	361.692032629	22.1112706513	0.323570938412	6.22807769105e-41	2.64831091199e-40	True
