sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
RPL11-9	RPL11	61.303727529	919.25510968	41.7252880667	0.0666884816668	5.44191266965e-205	2.09187123021e-203	True
RPS19-2	RPS19	177.947784968	1349.66708814	55.8665626075	0.131845687379	1.07426005707e-201	3.97063044172e-200	True
PSMA3-11	PSMA3	80.8636717212	971.37335872	43.4619249719	0.0832467464701	2.42448799702e-199	8.62938135234e-198	True
PSMD6-7	PSMD6	192.259939254	1382.99171407	56.9469307303	0.139017419481	1.80881921824e-198	6.20812595975e-197	True
POLA1-3	POLA1	70.129556006	904.42755528	41.2295583673	0.0775402690869	8.64716456069e-194	2.86549142856e-192	True
POLR2D-9	POLR2D	149.084940489	1199.14894767	50.9655097532	0.124325623417	3.36521621936e-193	1.07799092894e-191	True
RPL34-5	RPL34	97.7997209607	992.967502247	44.1789820951	0.0984923683196	2.68303355233e-190	8.31740401223e-189	True
RPS8-4	RPS8	108.295300771	1034.12697588	45.5420353864	0.104721473568	2.77677193439e-190	8.33899321547e-189	True
RPS11-1	RPS11	131.19474763	1116.25848908	48.248898191	0.117530794985	6.55404234285e-190	1.90861657318e-188	True
RPS8-7	RPS8	227.801789067	1417.15769255	58.0530144935	0.160745547418	3.48467132531e-185	9.84932101065e-184	True
COPS4-1	COPS4	72.5149150538	867.384929796	39.9876208846	0.0836017695983	3.9254778835e-184	1.0778240703e-182	True
NUP93-7	NUP93	337.051233457	1744.53128334	68.5861350432	0.193204465105	1.06258411942e-181	2.83650927434e-180	True
RPS13-7	RPS13	73.2305227681	858.075771619	39.6746858241	0.0853427228576	2.79487861413e-181	7.25913067075e-180	True
RPL18A-7	RPL18A	115.21284201	1009.72426596	44.7344735455	0.114103271451	1.32441938241e-180	3.34938691182e-179	True
RPL9-3	RPL9	169.5990283	1182.34658683	50.4159569096	0.143442735141	3.19620426387e-178	7.87577512199e-177	True
PSMD7-8	PSMD7	60.8266557195	792.526748183	37.4608821222	0.0767502874306	5.63396766266e-178	1.35356073095e-176	True
RPL5-5	RPL5	265.490462023	1480.73100139	60.1072177826	0.179296889019	2.07544831435e-176	4.86464836606e-175	True
NUP54-18	NUP54	111.873339343	959.210234261	43.0574143503	0.11663067735	1.89189431642e-173	4.32883437637e-172	True
NUP93-1	NUP93	341.821951553	1691.2949052	66.8801229147	0.202106652425	3.85159723313e-173	8.60787195591e-172	True
RPS19-3	RPS19	78.0012408638	838.221444562	39.0060966117	0.0930556493989	6.9528911474e-173	1.51857463469e-171	True
POLR2D-2	POLR2D	202.039911351	1246.58523629	52.514180056	0.162074686487	6.15587273886e-171	1.31462082268e-169	True
RPS9-4	RPS9	77.2856331494	822.732387117	38.4833577167	0.0939377546814	2.59833019766e-170	5.42825069554e-169	True
RPL27-10	RPL27	180.094608111	1160.61190024	49.7042632834	0.155172119185	2.93326427558e-168	5.99758929539e-167	True
POLR2A-7	POLR2A	29.3399162882	621.007030506	31.5599415321	0.0472457071288	2.07021078561e-167	4.14473451035e-166	True
RPL34-1	RPL34	197.984800969	1199.34995301	50.9720807495	0.165076757182	1.03760787199e-165	2.03498196936e-164	True
RPS9-10	RPS9	276.463113643	1436.10588395	58.665791484	0.192508864933	6.17937943409e-165	1.18767672723e-163	True
RPS13-8	RPS13	229.710076305	1277.98387788	53.5371039751	0.179744111237	1.8790913545e-162	3.54079763073e-161	True
PSMD7-7	PSMD7	69.8910201012	756.481991542	36.2350358832	0.0923895358814	4.7426743696e-162	8.76482705613e-161	True
PSMB2-3	PSMB2	151.708835441	1027.2817326	45.3156676449	0.147679872645	5.88765122532e-161	1.06755336369e-159	True
PSMC4-3	PSMC4	117.598201058	909.87772732	41.4118636702	0.129246158607	1.58227316952e-159	2.81586021464e-158	True
RPL36-1	RPL36	173.892674586	1087.28286938	47.2957818897	0.15993324229	2.75351346856e-159	4.8111389878e-158	True
RPL9-7	RPL9	97.7997209607	840.677149098	39.0888800996	0.116334458556	5.08788893513e-159	8.73118083333e-158	True
PSMB2-23	PSMB2	94.221682389	828.551724863	38.6798752008	0.113718527838	1.31836669419e-158	2.22271998792e-157	True
RPL36-6	RPL36	40.7896397178	630.68108552	31.8979496968	0.0646755399112	3.47269512218e-158	5.75389657313e-157	True
NUP93-10	NUP93	116.882593343	894.419768468	40.8945263696	0.130679796516	4.50554424214e-157	7.33869155372e-156	True
RPL35A-4	RPL35A	108.772372581	859.597036639	39.725847905	0.126538794278	2.62183333352e-155	4.19930305585e-154	True
COPB1-7	COPB1	55.817401719	675.199398963	33.4444485269	0.0826680263708	5.08313050493e-155	8.00801379548e-154	True
RPL35A-5	RPL35A	249.985628212	1272.52965962	53.359531064	0.196447781254	3.04354981754e-152	4.71750221719e-151	True
PSMC1-6	PSMC1	478.264489088	1896.53480622	73.4456634027	0.252178071037	2.91969601202e-150	4.45369502786e-149	True
POLR2A-2	POLR2A	134.534250297	916.663875378	41.6387106475	0.146765083594	4.48715946045e-150	6.73775037734e-149	True
COPA-2	COPA	105.909941723	821.726736706	38.4493821802	0.128887058181	1.93373481984e-149	2.85895255672e-148	True
RPS9-8	RPS9	165.543917919	985.59370429	43.9342824543	0.167963651958	2.85512347553e-145	4.15723281816e-144	True
COPS4-7	COPS4	119.029416486	841.690711381	39.1230406124	0.141417048895	2.18819284004e-144	3.1385870437e-143	True
RPL11-2	RPL11	378.795016794	1576.89545488	63.2058123678	0.240215681783	2.62852808284e-144	3.71472865825e-143	True
RPL30-1	RPL30	106.387013533	797.397994939	37.6260605857	0.133417708858	1.26952316056e-143	1.76813298159e-142	True
COPS2-4	COPS2	374.262834603	1544.83992599	62.1740120846	0.242266417579	1.62203569246e-141	2.22682328636e-140	True
COPS8-10	COPS8	195.599441921	1051.16613653	46.1049747031	0.186078522817	2.3886697517e-141	3.23311497378e-140	True
PSMC4-4	PSMC4	69.4139482916	662.824250632	33.0159661668	0.104724515172	2.5663485956e-140	3.42536250052e-139	True
RPS13-9	RPS13	256.664633546	1210.80171321	51.3463212335	0.211979080262	1.83472956041e-139	2.41530836651e-138	True
PSMC1-9	PSMC1	527.164349569	1901.55143873	73.6057787983	0.277228550768	2.55358878316e-136	3.31621462246e-135	True
NUP205-5	NUP205	148.369332775	883.638032942	40.5331748156	0.167907363925	2.11439208624e-135	2.70924105983e-134	True
COPZ1-18	COPZ1	664.083958914	2239.49367293	84.3600885633	0.296533081089	2.54986428965e-135	3.22423629257e-134	True
RPL35A-6	RPL35A	102.093367247	744.555168911	35.8279460456	0.137119949615	6.09467744513e-135	7.60647405814e-134	True
RPL11-1	RPL11	93.5060746746	714.367017078	34.7940370574	0.130893605723	2.08578605113e-134	2.56979537838e-133	True
PSMB2-15	PSMB2	118.313808772	784.910625773	37.2024013195	0.150735389339	3.00927848596e-133	3.66065395571e-132	True
RPL9-9	RPL9	73.7075945777	644.534598552	32.3807368631	0.114357855642	7.05948453419e-133	8.4802057967e-132	True
PSMB2-5	PSMB2	248.077340973	1146.80993768	49.2518267838	0.216319490111	9.64265294592e-133	1.14402339272e-131	True
NUP133-6	NUP133	164.351238395	913.245228693	41.5244524152	0.179963971594	2.67704362407e-132	3.13736453992e-131	True
RPS19-5	RPS19	182.718503063	962.026010425	43.151099729	0.189930938543	5.49126642009e-132	6.35796027676e-131	True
PSMD7-5	PSMD7	336.097089838	1370.02327004	56.5266835904	0.245322176045	2.28466925617e-131	2.61377042284e-130	True
PSMB2-16	PSMB2	21.7067673352	453.983653224	25.5813515375	0.0478139844487	3.67410247658e-131	4.15389703528e-130	True
RPS19-8	RPS19	320.592256027	1320.88062464	54.932040672	0.242710999046	2.74219846896e-130	3.06424735892e-129	True
PSMD7-1	PSMD7	167.690741062	904.690818107	41.2383667904	0.185356961412	4.24995952083e-129	4.69449551668e-128	True
RPS9-2	RPS9	112.588947057	746.060071652	35.87935392	0.150911369386	8.75695429089e-129	9.56299212903e-128	True
POLR2F-3	POLR2F	222.553999162	1051.87097362	46.1282449506	0.211579181044	1.36117595372e-128	1.46976414778e-127	True
COPS2-6	COPS2	103.76311858	718.107707873	34.9224354076	0.14449520238	1.65609340956e-128	1.76833974065e-127	True
RPS13-10	RPS13	104.717262199	720.042201938	34.9888041921	0.145432117614	2.80324871265e-128	2.96035386028e-127	True
RPL35A-1	RPL35A	159.341984395	871.827667154	40.1368472464	0.182767753764	4.46747868971e-127	4.66657284871e-126	True
POLR2D-8	POLR2D	109.7265162	726.720111038	35.2177433945	0.150988688125	1.61061184311e-126	1.66429890455e-125	True
PSMB2-18	PSMB2	219.930104209	1024.75929792	45.23222073	0.214616353963	2.45449846888e-125	2.50933300914e-124	True
RPS19-7	RPS19	87.5426770551	655.601785061	32.7654034478	0.133530260365	2.90556921726e-125	2.9392126503e-124	True
RPL11-10	RPL11	185.580933921	926.597155581	41.970472931	0.200282218441	5.0578974493e-124	5.06316609248e-123	True
COPB1-8	COPB1	200.847231827	966.619362203	43.3038750191	0.207783166446	5.33392838505e-124	5.28443832787e-123	True
COPB1-5	COPB1	308.426924883	1242.82818378	52.3916684419	0.248165377088	2.18581833133e-123	2.14344022082e-122	True
RPL5-3	RPL5	120.937703725	739.128245911	35.6424582943	0.16362208371	2.20813747569e-122	2.14345466075e-121	True
RPS11-2	RPS11	664.799566628	2104.72705431	80.0783031854	0.315860227703	2.97954044626e-122	2.86333836886e-121	True
RPL36-5	RPL36	340.390736124	1313.80646274	54.7021966326	0.259087427089	5.33157247217e-122	5.0729120255e-121	True
COPB1-1	COPB1	208.00330897	971.603037145	43.4695590434	0.214082604745	3.80490787971e-121	3.58482007098e-120	True
RPL36-10	RPL36	119.506488296	728.394172458	35.2750951459	0.16406843	1.05102466465e-120	9.80616216243e-120	True
PSMD6-4	PSMD6	380.941839937	1401.39431822	57.5428842194	0.271830586855	2.110700288e-120	1.9503682469e-119	True
PSMD11-9	PSMD11	379.987696318	1397.71238912	57.4236839207	0.271864010991	3.07871819395e-120	2.8177601756e-119	True
PSMD6-12	PSMD6	228.278860877	1014.59657425	44.8958434794	0.224994708903	1.34304704219e-119	1.21761151655e-118	True
COPS8-12	COPS8	165.305382014	846.883665316	39.2979938697	0.195192549796	3.8452517085e-119	3.45353915128e-118	True
PSMD6-18	PSMD6	339.436592505	1287.0508895	53.8321915306	0.263732067841	1.47696567571e-118	1.31422593922e-117	True
PSMC1-8	PSMC1	482.31959947	1625.48513995	64.7678880658	0.296723475113	1.70950117767e-117	1.50718406581e-116	True
COPS2-9	COPS2	224.700822305	990.995386062	44.1135529296	0.226742551444	2.51612075311e-117	2.19817458521e-116	True
PSMB2-6	PSMB2	445.823606038	1532.15221004	61.76532875	0.290978665903	6.46983881637e-117	5.60136495723e-116	True
COPS4-2	COPS4	236.866153449	1001.31366753	44.455759702	0.236555398303	6.4229332307e-114	5.51110610242e-113	True
RPL30-8	RPL30	268.35289288	1066.03811653	46.5957084337	0.251729172455	1.55230261292e-111	1.32014408054e-110	True
PSMD6-1	PSMD6	257.85731307	1036.02874029	45.6049034051	0.24889011573	4.80976642007e-111	4.05454871025e-110	True
COPZ1-4	COPZ1	100.900687723	618.216852977	31.4623164353	0.163212450837	4.06622151147e-108	3.39794684567e-107	True
PSMC2-14	PSMC2	416.00661794	1393.24169495	57.2789237429	0.29858898097	5.47260893224e-108	4.53377343438e-107	True
NUP54-19	NUP54	343.253166982	1219.72584811	51.6377914103	0.281418293721	1.39212061257e-107	1.14344265699e-106	True
PSMD6-5	PSMD6	174.846818205	809.11317077	38.0228557299	0.216096863234	1.99329705875e-107	1.62335463852e-106	True
POLA1-1	POLA1	235.673473925	954.173890421	42.8897850994	0.246992163893	2.3088837521e-106	1.8645691477e-105	True
COPS4-9	COPS4	634.744042625	1875.36505417	72.7698142398	0.338464258579	2.64101644062e-106	2.11501399953e-105	True
RPL18A-4	RPL18A	215.636457923	900.165918102	41.086935164	0.23955190214	1.90490233653e-105	1.51290177306e-104	True
COPA-7	COPA	142.16739925	710.923849716	34.6757777486	0.199975566028	4.18869176004e-104	3.2994530995e-103	True
RPS24-5	RPS24	326.078581837	1153.58777389	49.4740574011	0.282664734507	9.2582788323e-104	7.23350077873e-103	True
COPB1-6	COPB1	575.587138239	1708.46661311	67.4306574656	0.336902772242	1.28780957273e-102	9.98052418864e-102	True
PSMC2-2	PSMC2	225.654965924	903.301329048	41.191873546	0.249811395896	9.19608458682e-102	7.06994983035e-101	True
PSMB2-21	PSMB2	262.38949526	990.442204689	44.0951979245	0.264921561317	1.15665081141e-101	8.8217573791e-101	True
PSMB2-20	PSMB2	21.94530324	352.8968703	21.7715729262	0.0621861656674	2.89929222057e-101	2.19387387714e-100	True
COPA-6	COPA	101.377759532	583.001490633	30.2245975561	0.173889365912	1.8584344958e-99	1.3952777738e-98	True
PSMB2-14	PSMB2	118.790880582	626.128540377	31.7389765462	0.189722833127	3.46180071348e-99	2.57890735322e-98	True
PSMD11-8	PSMD11	116.882593343	607.112698374	31.0731698089	0.192522069883	3.96238192428e-96	2.92911463787e-95	True
NUP205-8	NUP205	60.1110480051	453.706601335	25.5711545874	0.132488810672	3.62225895722e-95	2.65724492968e-94	True
COPZ1-11	COPZ1	403.841286796	1252.22820218	52.6981426285	0.32249815656	2.54850618466e-93	1.8553897299e-92	True
PSMD7-9	PSMD7	265.967533832	945.827225858	42.611797971	0.281200970495	2.89719161615e-93	2.09338431814e-92	True
COPA-4	COPA	149.084940489	674.345605795	33.4149197572	0.221080910453	5.0365113114e-93	3.61200550019e-92	True
RPS24-7	RPS24	661.698599866	1796.08180222	70.2360263685	0.368412284478	2.35504182297e-92	1.67644088287e-91	True
RPS8-10	RPS8	173.654138681	727.339482234	35.2389643276	0.238752526052	3.76420846005e-92	2.65985612508e-91	True
COPA-1	COPA	249.985628212	900.422703371	41.0955307823	0.277631413864	9.661128376e-92	6.77689370025e-91	True
PSMB2-19	PSMB2	216.113529733	823.757024823	38.5179701696	0.262351061321	1.77424581157e-91	1.23554364124e-90	True
COPA-9	COPA	231.618363544	857.986829043	39.6716942856	0.269955616687	1.80762723123e-91	1.24973364692e-90	True
RPS8-5	RPS8	297.931345073	1001.88527888	44.4747083251	0.297370718338	8.52484341744e-91	5.85169608868e-90	True
COPS4-4	COPS4	361.62043165	1141.34359218	49.0725271476	0.316837483583	1.1480507244e-90	7.82465777408e-90	True
RPL27-2	RPL27	236.150545734	857.551760829	39.6570605303	0.275377599955	1.92523031959e-89	1.30291995572e-88	True
RPS9-7	RPS9	218.260352876	809.401637034	38.0326181803	0.26965642629	4.09980990428e-88	2.75518693567e-87	True
PSMD6-13	PSMD6	121.414775534	582.17273021	30.1953389766	0.208554556463	6.95360750244e-88	4.64056722906e-87	True
RPS8-2	RPS8	125.231350011	590.875043518	30.5022580057	0.211942188767	1.15291588328e-87	7.64104940571e-87	True
RPS8-6	RPS8	163.397094776	676.988869615	33.5063222774	0.24135861328	7.34692971367e-87	4.83589003756e-86	True
PSMD7-4	PSMD7	210.627203923	783.826932016	37.1655994792	0.268716467016	9.23451457299e-87	6.03698537731e-86	True
RPL11-5	RPL11	151.470299537	648.469175652	32.5175941973	0.233581340832	9.32633460441e-87	6.05581591543e-86	True
RPS13-6	RPS13	405.51103813	1206.97363588	51.2212478943	0.335973401635	9.89411691606e-87	6.38137339351e-86	True
RPL11-3	RPL11	125.70842182	584.36848018	30.2728442106	0.215118416006	3.01146445289e-86	1.92934489282e-85	True
POLR2D-1	POLR2D	321.784935551	1023.48839063	45.1901702049	0.314400181279	4.08930616638e-86	2.60253193767e-85	True
NUP133-2	NUP133	227.563253162	815.157326365	38.2273270473	0.279164825981	1.40845424456e-85	8.90476663833e-85	True
RPL5-2	RPL5	285.28894212	937.669276071	42.3398785203	0.30425326861	7.56089191488e-85	4.74903080405e-84	True
NUP54-11	NUP54	369.492116508	1100.77976853	47.7399849971	0.335663978455	1.39551276584e-82	8.70836212966e-82	True
RPL30-7	RPL30	355.179962221	1070.94591198	46.7575311514	0.331650700794	1.65577588048e-82	1.0265810459e-81	True
NUP98-12	NUP98	398.116425081	1148.84633057	49.3186057537	0.346535837289	6.41797781855e-81	3.95363889976e-80	True
COPZ1-12	COPZ1	248.077340973	831.511825008	38.7797807182	0.298344934506	1.62287079695e-80	9.93362315843e-80	True
RPL5-6	RPL5	632.120147673	1619.18455681	64.5654610468	0.390394130808	1.92623583499e-80	1.17159027685e-79	True
POLR2D-4	POLR2D	587.752469383	1528.26850753	61.640197032	0.384587175936	2.29022647949e-80	1.38421864578e-79	True
RPL34-7	RPL34	294.830378311	927.659406828	42.0059312424	0.317821795522	2.96983380778e-80	1.7837564308e-79	True
COPS4-6	COPS4	558.412553095	1466.87050763	59.6597663248	0.380682923401	5.05006817891e-80	3.01435746579e-79	True
PSMD1-18	PSMD1	218.021816971	758.460936783	36.3025088399	0.287452927893	4.84065511436e-79	2.87152442277e-78	True
RPS19-9	RPS19	92.0748592459	472.195288259	26.2491833353	0.194993176627	8.21544205184e-79	4.84358270664e-78	True
COPZ1-2	COPZ1	230.187148115	778.72505157	36.9922643758	0.295594892769	4.5250796686e-78	2.651586318e-77	True
RPL3-11	RPL3	486.85178166	1302.45105519	54.3330919614	0.373796604272	1.01646465427e-77	5.92013656214e-77	True
RPL34-4	RPL34	63.9276224816	393.745981688	23.3347328082	0.162357523517	2.90006256811e-77	1.67889164335e-76	True
RPS3A-3	RPS3A	879.004809122	2068.01831926	78.9105226254	0.42504691614	5.7597901949e-77	3.31446609419e-76	True
POLR2D-3	POLR2D	149.800548203	591.880379823	30.537671508	0.253092606732	4.59980513799e-76	2.6311980581e-75	True
PSMA3-2	PSMA3	117.836736962	514.550606964	27.7851978518	0.229009033061	5.66313603898e-75	3.22028031566e-74	True
PSMD6-14	PSMD6	270.738251928	844.271010275	39.209986172	0.320676949265	5.90987190162e-75	3.34081582203e-74	True
PSMD7-2	PSMD7	318.683968789	942.246389886	42.4924688544	0.33821723512	7.2330856831e-75	4.06490955641e-74	True
COPB1-2	COPB1	328.463940885	961.333879745	43.1280737266	0.341675195066	1.11354088674e-74	6.2215860009e-74	True
POLR2F-9	POLR2F	499.971256423	1301.6216702	54.306125184	0.384114115391	1.54400773681e-74	8.57682910445e-74	True
PSMA3-1	PSMA3	492.099571566	1285.1315161	53.7697362377	0.382917674496	3.23943960379e-74	1.78913876968e-73	True
PSMD1-8	PSMD1	176.039497729	640.925790714	32.2551106465	0.274664399966	4.92200605874e-74	2.70288446997e-73	True
RPS13-2	RPS13	459.420152611	1216.96651204	51.5476845999	0.377512567573	7.80325566883e-74	4.2607549419e-73	True
COPZ1-3	COPZ1	59.3954402908	369.490496342	22.410973395	0.160749575101	1.56154919172e-73	8.47824165673e-73	True
COPS8-4	COPS8	525.25606233	1338.90222105	55.5172349741	0.392303526032	6.04133528145e-73	3.26164225026e-72	True
PSMC4-6	PSMC4	168.167812871	616.443450003	31.4002346626	0.272803308836	1.28755013391e-72	6.9124898251e-72	True
PSMD7-10	PSMD7	176.039497729	631.505111864	31.926707251	0.278761793724	3.33370558042e-72	1.77982836821e-71	True
COPA-10	COPA	468.961588802	1206.61297739	51.2094628325	0.388659493632	2.18230776271e-70	1.15867279556e-69	True
COPB1-10	COPB1	124.038670487	505.657910178	27.4645610643	0.245301552671	1.67028780416e-69	8.81948670219e-69	True
RPL3-4	RPL3	195.122370112	656.039576383	32.7806018316	0.297424693778	3.00277947561e-69	1.57686944047e-68	True
PSMC1-4	PSMC1	454.88797042	1165.92999087	49.8784893474	0.390150329764	1.06181242783e-68	5.54566164753e-68	True
POLA1-7	POLA1	322.500543266	907.416311267	41.3295436677	0.355405274582	1.88989556829e-68	9.8172413034e-68	True
PSMD11-3	PSMD11	252.132451355	765.135447542	36.5299287993	0.329526559206	5.8360301736e-68	3.01528225636e-67	True
RPL35A-2	RPL35A	400.501784129	1053.66816052	46.1875734843	0.380102388148	1.21975889661e-67	6.26838662911e-67	True
RPS11-7	RPS11	655.973738151	1531.21555941	61.7351516183	0.428400648178	5.57815463604e-67	2.85138649214e-66	True
RPL11-7	RPL11	749.002741016	1703.24400809	67.2632435461	0.439750697762	1.10353349309e-66	5.61108829028e-66	True
RPS9-3	RPS9	177.470713158	602.210957766	30.9010630074	0.294698578412	4.1254762026e-66	2.08662243721e-65	True
RPL34-3	RPL34	480.172776327	1189.82125308	50.6604968927	0.40356715354	1.46105245065e-65	7.35115918885e-65	True
RPL18A-2	RPL18A	350.409244125	935.553958137	42.2693354685	0.374547337518	1.28686658442e-64	6.44103535223e-64	True
RPS3A-1	RPS3A	389.529132509	1004.12064082	44.5488005212	0.387930609803	8.12781146744e-64	4.04706052861e-63	True
COPS6-6	COPS6	217.067673352	658.281812536	32.8584221216	0.32974885409	1.52162826899e-61	7.53755034279e-61	True
NUP205-2	NUP205	575.587138239	1329.43975449	55.21003145	0.43295466101	2.18532253577e-61	1.07697177276e-60	True
COPS4-8	COPS4	304.133278597	819.097153819	38.3605216188	0.371303058714	2.21215545146e-60	1.08463336166e-59	True
RPL27-1	RPL27	253.086594974	720.514634175	35.0050091137	0.35125809105	3.41043033083e-60	1.6636667756e-59	True
POLR2D-7	POLR2D	234.95786621	681.382869771	33.6581616695	0.344825026624	8.85368967583e-60	4.29716958509e-59	True
RPL18A-1	RPL18A	662.41420758	1471.11896146	59.7969408616	0.450279158201	9.78416150716e-60	4.72491417507e-59	True
POLR2F-5	POLR2F	385.712558033	964.537792156	43.2346499033	0.399893670491	1.7362703818e-59	8.34277918454e-59	True
RPL9-2	RPL9	374.739906413	943.489471639	42.533898492	0.397185043053	2.13296937225e-59	1.01979281927e-58	True
PSMA3-3	PSMA3	379.987696318	945.960486556	42.6162379986	0.401695104308	1.79329818159e-58	8.5314829332e-58	True
NUP98-5	NUP98	273.36214688	746.996590445	35.9113394579	0.365948319412	2.73180086286e-58	1.29323183705e-57	True
PSMD6-17	PSMD6	228.755932686	660.154396245	32.9233858889	0.346518835574	4.11100350186e-58	1.93660508102e-57	True
NUP93-11	NUP93	115.21284201	434.55731192	24.8635023083	0.265126920776	5.49465485361e-58	2.57578698259e-57	True
PSMD11-1	PSMD11	160.296128014	523.985932209	28.1243925879	0.305916854176	1.66679280807e-57	7.7756693619e-57	True
PSMD6-3	PSMD6	407.896397178	981.178259683	43.7876792724	0.41572098969	2.3994842644e-56	1.11396346768e-55	True
NUP93-8	NUP93	615.422634338	1352.07093117	55.9445462282	0.455170376162	3.33771967841e-56	1.54209067834e-55	True
NUP133-3	NUP133	331.326371742	839.566221107	39.0514330897	0.394639950265	6.19144952891e-56	2.84688181688e-55	True
PSMC2-1	PSMC2	320.830791932	815.941673001	38.2538491333	0.393203095942	1.965597946e-55	8.99495060051e-55	True
RPS7-3	RPS7	533.127747188	1198.43638307	50.9422149352	0.444852772095	2.58688471702e-55	1.17819725737e-54	True
POLR2F-2	POLR2F	767.608541589	1605.17304672	64.1151623738	0.478209214363	6.81321603217e-55	3.08844368251e-54	True
COPS6-5	COPS6	273.123610976	724.694393593	35.1483227873	0.376881087243	9.8887706157e-55	4.46155331535e-54	True
POLA1-4	POLA1	667.184925676	1408.48389053	57.7723549682	0.473690136012	9.33712361756e-53	4.19297934415e-52	True
PSMC2-4	PSMC2	305.087422216	759.368026331	36.3334295865	0.401764904022	4.51975323295e-51	2.02022458459e-50	True
POLR2A-4	POLR2A	280.995295833	711.487538838	34.6951431084	0.394940572384	1.24341638151e-50	5.53205158626e-50	True
NUP205-1	NUP205	513.329267091	1112.93754317	48.1397568266	0.461238162232	1.21914408062e-49	5.39906664273e-49	True
COPS6-2	COPS6	266.206069737	662.346548049	32.9994049286	0.40191357609	7.72357119696e-47	3.40474858728e-46	True
POLR2D-6	POLR2D	355.65703403	813.372172978	38.1669531679	0.437262357683	3.31372685789e-46	1.45410571253e-45	True
PSMC2-11	PSMC2	639.514760721	1289.01614612	53.8961337198	0.496126260828	9.15654818709e-46	3.99974673081e-45	True
RPL36-2	RPL36	306.28010174	705.351025007	34.484222099	0.434223657273	8.31909729101e-43	3.61748981749e-42	True
PSMC1-1	PSMC1	520.008272425	1063.05187517	46.4972152397	0.489165472138	8.77358002425e-43	3.7979326141e-42	True
RPS11-3	RPS11	578.688105002	1153.00691347	49.4550159758	0.501894739955	3.1606784303e-42	1.36206814866e-41	True
PSMD11-10	PSMD11	266.206069737	630.061066284	31.8763083043	0.42250836305	9.29203664405e-42	3.98644964953e-41	True
NUP93-6	NUP93	116.405521534	361.692032629	22.1112706513	0.321836012499	2.43522386996e-41	1.0401111729e-40	True
PSMB3-6	PSMB3	329.418084504	726.207093846	35.2001647064	0.453614523041	3.0418278184e-40	1.29344979358e-39	True
