sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
RPS11-10	RPS11	228.792539335	1312.76358265	54.6683063511	0.174283124821	1.90525716354e-168	4.57738033541e-167	True
COPS4-1	COPS4	92.2590455913	867.384929796	39.9876208846	0.106364593645	2.62292081967e-168	6.14787050659e-167	True
POLA1-3	POLA1	106.604956166	904.42755528	41.2295583673	0.117870088703	6.7461350573e-166	1.54357995001e-164	True
PSMB2-3	PSMB2	143.459105745	1027.2817326	45.3156676449	0.13964923272	9.1870937684e-166	2.05320863057e-164	True
PSMC4-3	PSMC4	108.583702452	909.87772732	41.4118636702	0.119338784973	1.28864930574e-165	2.81452723367e-164	True
RPL36-1	RPL36	173.882329895	1087.28286938	47.2957818897	0.159923728031	2.75351346856e-159	5.88028098509e-158	True
RPL9-7	RPL9	97.4532545924	840.677149098	39.0888800996	0.115922330822	5.08788893513e-159	1.06292636232e-157	True
RPL35A-5	RPL35A	235.470808051	1272.52965962	53.359531064	0.185041508676	1.01514095016e-158	2.07563926191e-157	True
RPL27-10	RPL27	201.584777901	1160.61190024	49.7042632834	0.173688360303	3.995535825e-157	7.99939568297e-156	True
PSMB2-15	PSMB2	87.8068664475	784.910625773	37.2024013195	0.111868617349	2.61490837373e-154	5.12842234113e-153	True
RPS9-2	RPS9	79.3971947314	746.060071652	35.87935392	0.106421986309	1.00528144871e-151	1.93215094442e-150	True
RPL18A-7	RPL18A	162.257195464	1009.72426596	44.7344735455	0.160694558836	2.20239993023e-151	4.15001241754e-150	True
POLR2D-2	POLR2D	242.643763338	1246.58523629	52.514180056	0.194646748794	2.36555215344e-151	4.37172234511e-150	True
RPL36-6	RPL36	48.4792840104	630.68108552	31.8979496968	0.076868143224	1.77107701433e-150	3.21133020901e-149	True
PSMD6-4	PSMD6	299.285375779	1401.39431822	57.5428842194	0.213562572566	3.89040873026e-150	6.92348664774e-149	True
RPL9-9	RPL9	53.17880644	644.534598552	32.3807368631	0.0825072952786	2.36904926706e-149	4.1393751739e-148	True
RPL35A-4	RPL35A	119.714150312	859.597036639	39.725847905	0.139267755948	4.76409327626e-148	8.17552435445e-147	True
RPL11-2	RPL11	369.530868937	1576.89545488	63.2058123678	0.234340753405	1.63288179381e-147	2.75298141027e-146	True
NUP93-10	NUP93	132.0813146	894.419768468	40.8945263696	0.147672624484	6.52980319208e-147	1.08192083924e-145	True
RPS13-8	RPS13	264.409972486	1277.98387788	53.5371039751	0.206896172215	1.90354434777e-146	3.10051884441e-145	True
RPS9-4	RPS9	111.05713531	822.732387117	38.4833577167	0.134985734182	1.22235138057e-145	1.95779946121e-144	True
PSMD7-8	PSMD7	102.647463594	792.526748183	37.4608821222	0.12951924188	2.75649087609e-145	4.34260283922e-144	True
NUP133-6	NUP133	141.480359459	913.245228693	41.5244524152	0.154920447448	3.33198576479e-145	5.16457793543e-144	True
POLR2A-2	POLR2A	143.706449031	916.663875378	41.6387106475	0.156771149045	1.08364814488e-144	1.65299344005e-143	True
PSMC1-6	PSMC1	497.654690964	1896.53480622	73.4456634027	0.262402086865	1.78651546492e-144	2.6825646278e-143	True
RPS13-9	RPS13	245.364539481	1210.80171321	51.3463212335	0.202646343166	2.59964782008e-144	3.84347931553e-143	True
PSMD11-9	PSMD11	313.383943068	1397.71238912	57.4236839207	0.224212037832	5.27422770933e-144	7.67959519494e-143	True
PSMA3-11	PSMA3	164.483285035	971.37335872	43.4619249719	0.169330652893	3.48045195375e-143	4.99211093665e-142	True
COPS4-7	COPS4	121.940239883	841.690711381	39.1230406124	0.144875354134	4.04058369791e-143	5.71029549073e-142	True
RPL9-3	RPL9	239.922987195	1182.34658683	50.4159569096	0.202921029982	1.86802541965e-142	2.60169917143e-141	True
RPL35A-1	RPL35A	136.533493744	871.827667154	40.1368472464	0.156606057467	5.04094938644e-140	6.92050337196e-139	True
RPS9-8	RPS9	178.581852324	985.59370429	43.9342824543	0.181192160164	2.50271051174e-138	3.38747155181e-137	True
RPL34-1	RPL34	256.000300769	1199.34995301	50.9720807495	0.213449210655	1.16990539738e-137	1.56149873177e-136	True
PSMD7-7	PSMD7	102.400120308	756.481991542	36.2350358832	0.135363592859	1.57204923617e-137	2.06950591227e-136	True
PSMB2-18	PSMB2	194.164479328	1024.75929792	45.23222073	0.18947325457	3.30857755491e-137	4.29667977064e-136	True
PSMB2-23	PSMB2	127.629135456	828.551724863	38.6798752008	0.154038826577	1.00228863279e-136	1.28426583482e-135	True
RPS19-2	RPS19	314.125972925	1349.66708814	55.8665626075	0.232743300689	1.02188592828e-136	1.29214786457e-135	True
POLR2D-4	POLR2D	383.134749654	1528.26850753	61.640197032	0.250698583244	3.27184301698e-136	4.08343005106e-135	True
RPL30-8	RPL30	215.436001904	1066.03811653	46.5957084337	0.202090336699	3.14139899736e-134	3.87036466214e-133	True
PSMC1-9	PSMC1	535.250870401	1901.55143873	73.6057787983	0.281481141924	4.45008490096e-134	5.41333112636e-133	True
RPL30-1	RPL30	121.198210026	797.397994939	37.6260605857	0.151992117857	5.42840818521e-134	6.52087533249e-133	True
RPS24-5	RPS24	248.580002196	1153.58777389	49.4740574011	0.215484255141	7.82753683677e-134	9.28674432115e-133	True
RPS13-7	RPS13	142.964419174	858.075771619	39.6746858241	0.166610483482	8.425790554e-134	9.87461551511e-133	True
COPS4-4	COPS4	244.622509624	1141.34359218	49.0725271476	0.214328543394	1.33152613246e-133	1.54168266662e-132	True
COPB1-7	COPB1	83.1073440179	675.199398963	33.4444485269	0.12308563092	1.30223848056e-132	1.48982283311e-131	True
COPA-9	COPA	145.932538603	857.986829043	39.6716942856	0.170087154794	4.47396382935e-132	5.05821087059e-131	True
COPZ1-4	COPZ1	68.5140901576	618.216852977	31.4623164353	0.110825335524	1.9382507085e-130	2.16588247775e-129	True
RPS19-7	RPS19	82.3653141606	655.601785061	32.7654034478	0.125633145055	8.34712060712e-129	9.22021023384e-128	True
RPL5-3	RPL5	110.562448738	739.128245911	35.6424582943	0.149584932452	1.45966606205e-128	1.59402168821e-127	True
RPS19-8	RPS19	325.998450642	1320.88062464	54.932040672	0.246803870509	1.98514572516e-128	2.14351128301e-127	True
POLR2F-3	POLR2F	224.835046763	1051.87097362	46.1282449506	0.213747743213	1.09449101915e-127	1.16867318823e-126	True
RPS9-7	RPS9	138.759583316	809.401637034	38.0326181803	0.171434769794	2.27926224815e-126	2.4070011214e-125	True
PSMC4-4	PSMC4	89.7856127336	662.824250632	33.0159661668	0.135459154743	1.56106612118e-125	1.63063537223e-124	True
COPA-2	COPA	144.94316546	821.726736706	38.4493821802	0.176388523076	1.86145455364e-125	1.91692983583e-124	True
PSMD11-3	PSMD11	124.413672741	765.135447542	36.5299287993	0.162603462094	1.87504063026e-125	1.91692983583e-124	True
COPB1-6	COPB1	491.223765534	1708.46661311	67.4306574656	0.287523187029	1.11944427065e-124	1.13240625695e-123	True
RPL11-1	RPL11	108.08901588	714.367017078	34.7940370574	0.151307399832	1.7937604655e-124	1.79562896598e-123	True
PSMB2-16	PSMB2	27.9497912917	453.983653224	25.5813515375	0.0615656336813	1.96472430899e-124	1.94649490819e-123	True
PSMD7-1	PSMD7	177.839822467	904.690818107	41.2383667904	0.196575248591	5.81366019044e-124	5.70094637042e-123	True
PSMD6-18	PSMD6	327.729853642	1287.0508895	53.8321915306	0.254636282307	7.79206780408e-123	7.56381531285e-122	True
PSMD7-2	PSMD7	194.659165899	942.246389886	42.4924688544	0.206590513892	1.70278329525e-122	1.63637474674e-121	True
RPL5-6	RPL5	465.7474071	1619.18455681	64.5654610468	0.287643187518	1.22009593674e-121	1.16090316357e-120	True
PSMB2-5	PSMB2	276.282450202	1146.80993768	49.2518267838	0.240913896126	3.87498572536e-121	3.65084439419e-120	True
PSMD7-5	PSMD7	366.068062936	1370.02327004	56.5266835904	0.267198427166	7.88377535085e-121	7.35563894385e-120	True
COPA-6	COPA	71.2348663011	583.001490633	30.2245975561	0.12218642224	1.30997570265e-119	1.21046793293e-118	True
NUP54-19	NUP54	312.147226639	1219.72584811	51.6377914103	0.255915890544	1.7561485875e-118	1.60729408818e-117	True
RPL11-5	RPL11	95.4745083063	648.469175652	32.5175941973	0.147230603845	3.27418504295e-118	2.96838851536e-117	True
PSMD11-8	PSMD11	81.8706275891	607.112698374	31.0731698089	0.13485243812	3.77727459345e-118	3.39248680776e-117	True
COPB1-1	COPB1	215.188658618	971.603037145	43.4695590434	0.221477960022	5.75690311045e-118	5.12257767514e-117	True
RPS13-2	RPS13	313.136599782	1216.96651204	51.5476845999	0.25730913438	1.04572210278e-117	9.2196233098e-117	True
COPS2-6	COPS2	124.661016027	718.107707873	34.9224354076	0.173596543611	1.44640175471e-115	1.26362916934e-114	True
PSMC2-14	PSMC2	394.017854228	1393.24169495	57.2789237429	0.282806533609	8.74747920655e-115	7.57326803378e-114	True
PSMB2-6	PSMB2	455.111645812	1532.15221004	61.76532875	0.297040752759	5.58488497587e-114	4.79203076947e-113	True
RPS19-5	RPS19	221.372240762	962.026010425	43.151099729	0.230110452694	1.19035394629e-113	1.01232755963e-112	True
COPS2-9	COPS2	234.976121479	990.995386062	44.1135529296	0.237111216443	5.05581198777e-113	4.26196080723e-112	True
RPL36-5	RPL36	371.014928651	1313.80646274	54.7021966326	0.282396942908	1.75718744136e-111	1.46839750534e-110	True
RPS24-7	RPS24	578.783288696	1796.08180222	70.2360263685	0.322247732804	2.45526012914e-111	2.03405602078e-110	True
RPS13-10	RPS13	137.522866887	720.042201938	34.9888041921	0.190992786974	1.1595563747e-108	9.52421945371e-108	True
COPS8-12	COPS8	188.475583755	846.883665316	39.2979938697	0.222551917665	6.73732173816e-108	5.48692050031e-107	True
PSMC2-2	PSMC2	214.199285475	903.301329048	41.191873546	0.237129381511	1.96876601238e-106	1.58990263689e-105	True
PSMD6-1	PSMD6	273.066987487	1036.02874029	45.6049034051	0.263570861375	8.06312128776e-105	6.45721629794e-104	True
PSMB2-20	PSMB2	18.3034031468	352.8968703	21.7715729262	0.0518661532227	1.1933296042e-104	9.47760123669e-104	True
NUP205-8	NUP205	48.4792840104	453.706601335	25.5711545874	0.106851617031	1.3383386074e-104	1.05421590304e-103	True
RPL18A-4	RPL18A	217.167404904	900.165918102	41.086935164	0.241252640804	1.3761079035e-104	1.07515422379e-103	True
COPS2-4	COPS2	501.117496965	1544.83992599	62.1740120846	0.324381502921	8.70834434644e-103	6.74896686849e-102	True
PSMD1-18	PSMD1	164.730628321	758.460936783	36.3025088399	0.217190655882	1.73792111697e-102	1.33611375473e-101	True
RPS11-2	RPS11	759.343887306	2104.72705431	80.0783031854	0.360780218865	9.77790164705e-102	7.45759006572e-101	True
PSMD7-4	PSMD7	177.09779261	783.826932016	37.1655994792	0.225939917827	3.59576889514e-101	2.72089284113e-100	True
COPB1-8	COPB1	254.268897769	966.619362203	43.3038750191	0.263049663302	7.67166715971e-101	5.75974385975e-100	True
PSMD6-12	PSMD6	275.787763631	1014.59657425	44.8958434794	0.271820121051	1.18984431947e-100	8.86387900009e-100	True
RPL34-7	RPL34	239.675643909	927.659406828	42.0059312424	0.258365993106	3.10565770361e-100	2.2957977332e-99	True
COPB1-5	COPB1	376.456480938	1242.82818378	52.3916684419	0.30290307691	3.72422487436e-100	2.73204588112e-99	True
RPL36-10	RPL36	158.794389463	728.394172458	35.2750951459	0.218006122876	1.7263841745e-99	1.25685999371e-98	True
COPS4-9	COPS4	665.106095429	1875.36505417	72.7698142398	0.354654201298	2.08387520805e-99	1.50571734958e-98	True
COPS8-10	COPS8	300.522092208	1051.16613653	46.1049747031	0.285894000733	2.32161892789e-97	1.66498193261e-96	True
PSMD7-9	PSMD7	257.979047056	945.827225858	42.611797971	0.272754938749	2.94352543636e-96	2.09535403285e-95	True
RPS3A-3	RPS3A	772.453081452	2068.01831926	78.9105226254	0.373523326296	7.49049793408e-96	5.29291802548e-95	True
PSMC1-8	PSMC1	566.168781122	1625.48513995	64.7678880658	0.348307571203	1.03216768728e-95	7.24024195236e-95	True
NUP205-5	NUP205	232.997375193	883.638032942	40.5331748156	0.263679658986	1.66382707746e-95	1.15865059525e-94	True
COPA-7	COPA	161.515165606	710.923849716	34.6757777486	0.227190529155	1.4887802779e-94	1.02929341515e-93	True
POLA1-1	POLA1	266.141375486	954.173890421	42.8897850994	0.278923347367	2.96547651691e-94	2.03558780911e-93	True
COPB1-2	COPB1	275.540420345	961.333879745	43.1280737266	0.286623020524	3.95727350928e-92	2.69712045561e-91	True
PSMD6-5	PSMD6	209.747106331	809.11317077	38.0228557299	0.259230863998	9.74234240734e-92	6.59323313624e-91	True
PSMD6-13	PSMD6	115.756657739	582.17273021	30.1953389766	0.198835589048	3.74219137389e-91	2.51485727993e-90	True
PSMB2-19	PSMB2	218.156778047	823.757024823	38.5179701696	0.264831463008	1.15535741451e-90	7.71040607879e-90	True
COPS4-6	COPS4	513.484661253	1466.87050763	59.6597663248	0.350054526683	1.3399338546e-90	8.88052713291e-90	True
POLR2D-8	POLR2D	178.581852324	726.720111038	35.2177433945	0.245736769372	9.14990275552e-90	6.02264147127e-89	True
NUP54-11	NUP54	346.52794336	1100.77976853	47.7399849971	0.314802245887	1.56881510756e-89	1.0255995363e-88	True
PSMB2-21	PSMB2	297.553972778	990.442204689	44.0951979245	0.300425377038	5.06400499649e-89	3.28818162272e-88	True
COPZ1-12	COPZ1	227.30847962	831.511825008	38.7797807182	0.273367705406	1.94329251082e-88	1.25335845832e-87	True
RPL11-3	RPL11	121.198210026	584.36848018	30.2728442106	0.207400320409	2.28843470653e-88	1.46612383532e-87	True
RPL3-4	RPL3	152.858150604	656.039576383	32.7806018316	0.233001416541	8.0110343021e-88	5.0984132214e-87	True
PSMA3-1	PSMA3	438.29230238	1285.1315161	53.7697362377	0.341048598442	8.17532877639e-88	5.16874404876e-87	True
RPS8-6	RPS8	161.020479035	676.988869615	33.5063222774	0.237848044868	8.64724722624e-88	5.43137554537e-87	True
COPA-4	COPA	160.278449177	674.345605795	33.4149197572	0.237679978634	9.95478838535e-88	6.21204651839e-87	True
PSMD7-10	PSMD7	146.921911746	631.505111864	31.926707251	0.232653558912	1.11742976361e-85	6.92806453439e-85	True
RPL11-10	RPL11	278.013853203	926.597155581	41.970472931	0.300037455898	1.68613252152e-85	1.03870086742e-84	True
PSMC4-6	PSMC4	141.727702745	616.443450003	31.4002346626	0.229911929057	5.53043670871e-85	3.38519087711e-84	True
POLR2D-1	POLR2D	327.482510356	1023.48839063	45.1901702049	0.31996700046	3.33601608247e-84	2.02905788307e-83	True
PSMD1-19	PSMD1	377.693197367	1125.18435046	48.5421213409	0.335672280913	1.2084381262e-83	7.30383043568e-83	True
NUP133-2	NUP133	233.986748336	815.157326365	38.2273270473	0.287044893995	2.82247325222e-83	1.69524799712e-82	True
NUP93-11	NUP93	71.9768961584	434.55731192	24.8635023083	0.165632689139	1.66099116241e-82	9.91436339797e-82	True
POLR2D-7	POLR2D	176.108419467	681.382869771	33.6581616695	0.258457362637	6.85257227825e-82	4.06501355518e-81	True
RPL35A-2	RPL35A	350.732779218	1053.66816052	46.1875734843	0.332868347322	1.55996533613e-81	9.19709624553e-81	True
PSMD6-17	PSMD6	168.440777608	660.154396245	32.9233858889	0.255153610377	2.95267835803e-81	1.73019750126e-80	True
RPL5-2	RPL5	298.296002636	937.669276071	42.3398785203	0.318124961805	1.68527140093e-80	9.81542918964e-80	True
COPS8-4	COPS8	494.439228249	1338.90222105	55.5172349741	0.369287032672	3.72843917648e-80	2.1584518365e-79	True
RPL30-7	RPL30	363.347286793	1070.94591198	46.7575311514	0.339276972561	3.78973153679e-80	2.1807976089e-79	True
RPL27-2	RPL27	267.625435201	857.551760829	39.6570605303	0.312080794916	3.87658049398e-78	2.21749634209e-77	True
COPS4-2	COPS4	339.849674645	1001.31366753	44.455759702	0.339403810879	2.95927358423e-77	1.68275852926e-76	True
PSMB2-14	PSMB2	162.257195464	626.128540377	31.7389765462	0.259143586341	3.72906475747e-77	2.10801837173e-76	True
COPA-1	COPA	291.370390634	900.422703371	41.0955307823	0.323592896473	5.68462576243e-77	3.19469319164e-76	True
POLR2D-3	POLR2D	151.868777461	591.880379823	30.537671508	0.256586943305	3.78315331879e-75	2.11372694149e-74	True
RPS19-9	RPS19	99.9266874501	472.195288259	26.2491833353	0.211621525955	7.74142406125e-75	4.30029394385e-74	True
PSMC2-4	PSMC2	230.771285621	759.368026331	36.3334295865	0.303899134042	1.07505627057e-74	5.93752342538e-74	True
RPS8-10	RPS8	215.188658618	727.339482234	35.2389643276	0.295857249433	1.2749638889e-74	7.00137312705e-74	True
COPZ1-3	COPZ1	64.8039408711	369.490496342	22.410973395	0.175387300926	3.44921431033e-70	1.88334940467e-69	True
PSMD6-14	PSMD6	285.928838347	844.271010275	39.209986172	0.338669496959	4.72533497147e-70	2.56556322462e-69	True
PSMC1-4	PSMC1	452.88555624	1165.92999087	49.8784893474	0.388432890299	3.51256960288e-69	1.89639291481e-68	True
RPS3A-1	RPS3A	372.746331652	1004.12064082	44.5488005212	0.371216681043	2.79336922325e-68	1.49968034835e-67	True
RPL34-4	RPL34	82.6126574464	393.745981688	23.3347328082	0.209812064855	2.03267030182e-65	1.08522008891e-64	True
RPL27-1	RPL27	238.686270766	720.514634175	35.0050091137	0.331271926266	3.79874312764e-65	2.01690173794e-64	True
NUP205-1	NUP205	444.72322781	1112.93754317	48.1397568266	0.399594056773	1.87231223322e-64	9.88622008858e-64	True
RPL3-11	RPL3	548.112721261	1302.45105519	54.3330919614	0.420831722679	7.09931945412e-64	3.72811256579e-63	True
COPS6-5	COPS6	244.622509624	724.694393593	35.1483227873	0.337552645345	7.79901515665e-64	4.07328998127e-63	True
NUP93-6	NUP93	71.7295528726	361.692032629	22.1112706513	0.198316651742	9.36780889664e-64	4.86619694577e-63	True
COPZ1-11	COPZ1	523.131049398	1252.22820218	52.6981426285	0.417760156246	1.91326724638e-63	9.8852141063e-63	True
RPS8-5	RPS8	397.480660228	1001.88527888	44.4747083251	0.396732708432	1.68495354539e-61	8.6590393429e-61	True
POLA1-7	POLA1	347.022629932	907.416311267	41.3295436677	0.382429349818	2.04407565858e-61	1.04487058931e-60	True
PSMD7-6	PSMD7	126.392419027	467.191992389	26.0661813494	0.270536355687	3.99748859442e-60	2.0325854705e-59	True
NUP93-8	NUP93	608.711826274	1352.07093117	55.9445462282	0.450207021127	1.74444094213e-57	8.82319865994e-57	True
PSMC2-7	PSMC2	411.331884231	986.013004526	43.9482012145	0.417166794295	4.93527338109e-56	2.48314016713e-55	True
RPL6-1	RPL6	54.9102094404	292.009337599	19.3630867981	0.188042649224	9.60430555485e-56	4.8071550199e-55	True
COPS6-6	COPS6	236.954867765	658.281812536	32.8584221216	0.359959614944	3.56498908037e-55	1.77510596178e-54	True
POLR2F-2	POLR2F	767.506215737	1605.17304672	64.1151623738	0.478145466811	6.81321603217e-55	3.37500031284e-54	True
POLA1-4	POLA1	656.449080427	1408.48389053	57.7723549682	0.466067865483	1.27159141747e-54	6.26666334458e-54	True
POLR2A-4	POLR2A	267.378091915	711.487538838	34.6951431084	0.375801510666	2.13344676166e-54	1.04604200916e-53	True
COPZ1-2	COPZ1	304.47958478	778.72505157	36.9922643758	0.39099754678	2.95098380046e-54	1.43954082855e-53	True
NUP98-12	NUP98	515.216064254	1148.84633057	49.3186057537	0.448463863743	2.61220538953e-53	1.26784312088e-52	True
POLR2F-5	POLR2F	411.331884231	964.537792156	43.2346499033	0.426454917139	2.94883978885e-53	1.42403770708e-52	True
PSMA3-2	PSMA3	167.69874775	514.550606964	27.7851978518	0.325913030672	6.46437472947e-53	3.10613205751e-52	True
RPL11-7	RPL11	837.009679037	1703.24400809	67.2632435461	0.491420885711	6.50111086882e-53	3.10824255967e-52	True
RPL9-2	RPL9	402.180182658	943.489471639	42.533898492	0.42626886123	1.32878749548e-52	6.32160783742e-52	True
POLR2F-9	POLR2F	608.217139702	1301.6216702	54.306125184	0.467276439558	2.73953955605e-52	1.29689532678e-51	True
RPL34-3	RPL34	548.607407832	1189.82125308	50.6604968927	0.461083886686	1.83654325434e-51	8.651559154e-51	True
RPL36-2	RPL36	275.540420345	705.351025007	34.484222099	0.39064297148	4.35566243819e-51	2.04184956249e-50	True
PSMC2-1	PSMC2	343.06513736	815.941673001	38.2538491333	0.420453016082	1.80991391061e-49	8.44333625291e-49	True
POLR2D-6	POLR2D	344.301853788	813.372172978	38.1669531679	0.423301737171	7.34549741761e-49	3.4101560475e-48	True
RPL18A-1	RPL18A	732.136125872	1471.11896146	59.7969408616	0.497672958511	2.93907667642e-48	1.35790994521e-47	True
PSMC2-13	PSMC2	458.079765242	1006.48324398	44.6270948345	0.455129052552	2.96729740763e-48	1.3643889037e-47	True
RPS19-6	RPS19	975.521919067	1876.7974981	72.8155544199	0.519780061543	3.21673497601e-48	1.47203919616e-47	True
POLA1-5	POLA1	660.901259571	1349.18417534	55.8508953251	0.489852513579	3.46791578133e-48	1.57946306439e-47	True
NUP98-5	NUP98	312.147226639	746.996590445	35.9113394579	0.417869680574	2.16030893264e-47	9.79272115219e-47	True
COPB1-10	COPB1	183.52871804	505.657910178	27.4645610643	0.362950355064	1.74926367692e-45	7.89221780996e-45	True
PSMC2-11	PSMC2	643.834572853	1289.01614612	53.8961337198	0.499477508324	4.04913043462e-45	1.81832446153e-44	True
COPS6-2	COPS6	274.05636063	662.346548049	32.9994049286	0.413765817059	1.23591664688e-44	5.5242599891e-44	True
RPS11-3	RPS11	569.136900551	1153.00691347	49.4550159758	0.493611004324	9.38696819382e-44	4.17633168253e-43	True
RPS13-6	RPS13	606.733079988	1206.97363588	51.2212478943	0.502689588199	4.76652148905e-43	2.11088808801e-42	True
COPS6-8	COPS6	549.102094404	1110.80487645	48.0696546914	0.494328127329	8.76745159104e-43	3.86491788027e-42	True
COPZ1-17	COPZ1	1137.03708467	2054.28668848	78.4735165373	0.553494841322	3.36646707279e-42	1.47724879313e-41	True
NUP98-2	NUP98	383.876779511	827.416991976	38.641567126	0.463945970694	9.46949311544e-42	4.13644676543e-41	True
PSMD1-8	PSMD1	273.561674059	640.925790714	32.2551106465	0.426822696204	1.37908026485e-41	5.99681508832e-41	True
RPS8-2	RPS8	244.375166338	590.875043518	30.5022580057	0.413581803833	1.54666411379e-41	6.69524420428e-41	True
POLR2F-1	POLR2F	1204.06711512	2146.17721925	81.3961310751	0.561028746517	2.96650221386e-41	1.27838951907e-40	True
PSMB3-6	PSMB3	325.50376407	726.207093846	35.2001647064	0.448224434639	3.4934291264e-41	1.49874347789e-40	True
RPS9-3	RPS9	257.237017198	602.210957766	30.9010630074	0.427154328364	8.51977786121e-40	3.63889178872e-39	True
NUP133-3	NUP133	402.67486923	839.566221107	39.0514330897	0.479622523044	2.65469299128e-39	1.12883184275e-38	True
RPL18A-2	RPL18A	462.531944385	935.553958137	42.2693354685	0.494393658818	4.17757993735e-39	1.76857018493e-38	True
