sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
NUP133-7	NUP133	211.749572464	1220.1475286	42.6680358063	0.17354423748	1.50379089293e-213	3.28441601842e-212	True
POLA1-3	POLA1	78.9109917527	842.727267551	33.602754153	0.0936376391166	5.6968548628e-212	1.21659500514e-210	True
POLR2A-2	POLR2A	87.7465854239	869.276283555	34.264045323	0.100942113668	1.27582936671e-211	2.66537395957e-210	True
RPL5-5	RPL5	345.502180107	1537.75646232	49.914255694	0.224679387519	1.918918006e-210	3.92357490163e-209	True
RPL11-9	RPL11	88.0512610677	863.515328718	34.1209307048	0.101968382192	4.48489089295e-209	8.97912530859e-208	True
RPS3A-1	RPS3A	124.917013972	966.191570735	36.6426075778	0.129288039511	1.95783336895e-208	3.83975075012e-207	True
PSMB2-3	PSMB2	173.969792629	1099.34279316	39.8340343669	0.158248904447	2.80049646003e-208	5.38255419618e-207	True
RPL9-7	RPL9	104.808421479	905.357244353	35.1557836033	0.115764712916	1.83615969326e-207	3.45990091221e-206	True
RPS13-9	RPS13	193.469033834	1137.47167414	40.7342035048	0.170086902586	9.95575732114e-205	1.83990053569e-203	True
RPL35A-1	RPL35A	112.425312574	911.777993623	35.3136700943	0.123303384552	8.27885163309e-203	1.5011276263e-201	True
PSMD6-18	PSMD6	255.013513888	1280.90299739	44.0749233533	0.199088857164	8.45326598766e-202	1.50436826188e-200	True
RPL9-6	RPL9	70.3800737254	782.541675064	32.0859750207	0.0899377962453	1.6906265767e-201	2.90342167019e-200	True
RPL9-3	RPL9	206.570086519	1157.5669369	41.206437068	0.178451958098	1.69190024485e-201	2.90342167019e-200	True
RPL34-5	RPL34	141.369498738	978.770297236	36.9476136863	0.144435828444	3.52029893032e-199	5.93510047726e-198	True
COPS4-7	COPS4	111.511285643	894.415093445	34.8861673332	0.124675093768	9.39220787736e-199	1.55619168451e-197	True
COPZ1-18	COPZ1	673.028497227	2207.17437476	64.5901531605	0.304927650902	4.48646277399e-198	7.30761139966e-197	True
NUP93-1	NUP93	438.428251476	1680.21865687	53.0922114367	0.26093523583	5.49098870809e-196	8.79473358079e-195	True
POLR2D-2	POLR2D	243.740515066	1224.94359499	42.7795131737	0.198981011095	1.21533982452e-195	1.91465831372e-194	True
RPL18A-7	RPL18A	140.760147451	955.886264243	36.3921285446	0.147256167095	8.73711184219e-194	1.35425233554e-192	True
NUP93-10	NUP93	116.995447232	888.23649665	34.7336153667	0.131716550348	3.93576254079e-193	6.00359968524e-192	True
RPL30-1	RPL30	117.909474163	889.523905614	34.7654206813	0.132553463059	1.01272531702e-192	1.52067035884e-191	True
RPS19-8	RPS19	318.386047805	1387.31766842	46.5137083315	0.229497580152	4.41571126348e-192	6.52845926801e-191	True
RPS19-2	RPS19	301.933563038	1344.07578651	45.5263597137	0.224640281499	2.68489923056e-191	3.90937600086e-190	True
RPL35A-5	RPL35A	303.761616901	1322.25244232	45.0262024528	0.229730426036	1.63624490517e-185	2.34691246846e-184	True
PSMB2-4	PSMB2	87.7465854239	768.123447252	31.718680529	0.114235004462	4.21784786157e-182	5.96081146319e-181	True
RPL35A-6	RPL35A	79.8250186842	743.246581164	31.0810967348	0.107400451892	1.40469512204e-181	1.9563942207e-180	True
COPS4-9	COPS4	538.057187009	1817.14060963	56.1144385439	0.296101019457	4.87445397379e-181	6.69192895545e-180	True
NUP54-19	NUP54	255.318189532	1183.28682535	41.8087490516	0.215770330627	2.47160946098e-179	3.34537562254e-178	True
RPL30-8	RPL30	201.695276217	1054.50056805	38.7679803131	0.191270903334	2.82288016469e-179	3.76776088648e-178	True
PSMC2-14	PSMC2	374.446366271	1452.05300915	47.9832223866	0.257873757991	4.28881771166e-179	5.64596413822e-178	True
RPS9-8	RPS9	159.040686081	944.641081065	36.1181760888	0.168360967217	9.42013376694e-178	1.22334439865e-176	True
PSMC4-3	PSMC4	143.197552601	896.637866737	34.9409933399	0.159705002335	8.32569369686e-176	1.06679888569e-174	True
RPS13-8	RPS13	292.48861808	1251.33224807	43.3915790921	0.233741772843	1.87168524587e-175	2.36669673853e-174	True
RPS9-2	RPS9	84.0904776979	734.675598468	30.8602481892	0.114459331266	9.58254268538e-175	1.19595110658e-173	True
RPS19-7	RPS19	62.1538313419	668.232878555	29.1259260926	0.0930122317182	4.3988714275e-174	5.41963518183e-173	True
PSMC2-2	PSMC2	195.297087697	1013.29344586	37.7807495129	0.192734975732	1.17494908209e-172	1.42927350366e-171	True
PSMD11-5	PSMD11	183.110061944	983.956312196	37.0731335625	0.186095723636	1.407263957e-172	1.69047582835e-171	True
NUP98-2	NUP98	140.150796163	876.520444237	34.4437135504	0.159894497709	1.85599064035e-172	2.20198395726e-171	True
RPS9-4	RPS9	116.386095944	812.399685775	32.8416437655	0.143262113442	6.00690507507e-172	7.03979972823e-171	True
PSMB2-18	PSMB2	173.360441341	952.476314611	36.3091261472	0.182010238661	9.05669058018e-171	1.04861200573e-169	True
POLR2A-7	POLR2A	30.1628887395	552.911039405	26.0039128567	0.0545528784738	3.71918833511e-170	4.25492855957e-169	True
PSMD7-7	PSMD7	93.5354226567	739.125920624	30.9749968123	0.126548697653	1.1500755867e-168	1.30026192802e-167	True
PSMC1-4	PSMC1	285.785753915	1192.00531387	42.0124013165	0.239752080456	9.12887189818e-166	1.02009835978e-164	True
COPS4-6	COPS4	440.560980982	1499.39317225	49.0518027963	0.293826188578	1.62134526258e-160	1.79093424981e-159	True
RPS24-5	RPS24	277.254835888	1149.85430463	41.0253655302	0.241121709743	2.68834063311e-160	2.93579016866e-159	True
RPL27-2	RPL27	170.618360546	895.99515904	34.9251435595	0.190423306225	4.45316961797e-158	4.80842247513e-157	True
RPS8-5	RPS8	230.639462382	1031.57905549	38.2197678308	0.223579047243	3.14586841538e-157	3.35908838575e-156	True
RPS13-7	RPS13	133.447931999	800.904751911	32.5514906201	0.166621476125	1.0747606963e-156	1.13499453752e-155	True
NUP205-5	NUP205	167.266928464	881.316170151	34.5624792453	0.189792192778	4.00278570832e-156	4.18117072358e-155	True
PSMC4-6	PSMC4	70.3800737254	625.683168964	27.9922488018	0.112485163764	1.00805011813e-153	1.04165178873e-152	True
PSMD11-9	PSMD11	411.007443531	1400.65833103	46.8173660494	0.293438759779	5.05121478245e-153	5.16406107014e-152	True
RPL3-11	RPL3	378.102473997	1328.18048407	45.16219122	0.284677028862	3.38618447648e-152	3.42539292832e-151	True
POLR2D-4	POLR2D	461.583600407	1497.11326568	49.0004512103	0.308315750711	6.52038571429e-152	6.52717778275e-151	True
POLR2F-3	POLR2F	202.913978793	941.854059354	36.0501761691	0.215440998292	7.51276935964e-151	7.44306325218e-150	True
RPL34-7	RPL34	193.773709478	914.490030348	35.3802887035	0.211892642946	3.84495596269e-149	3.77041089811e-148	True
POLR2F-5	POLR2F	238.561029121	1009.97612451	37.7009395565	0.236204622398	7.13975750294e-148	6.93061309124e-147	True
COPS2-9	COPS2	221.499193067	970.973331345	36.7586482711	0.228120779342	1.56351338346e-147	1.50253636151e-146	True
RPL5-3	RPL5	86.5278828486	648.200169386	28.5946009347	0.133489448068	2.35919819134e-147	2.24474204147e-146	True
COPS4-1	COPS4	151.119119341	808.460536615	32.7423187273	0.186922072874	6.01661915944e-147	5.66859903159e-146	True
RPL11-7	RPL11	564.868643666	1673.89796463	52.9519798615	0.337457034779	8.7890205926e-147	8.20024154319e-146	True
COPZ1-11	COPZ1	365.6107726	1272.79470105	43.887809592	0.287250388691	2.12446557762e-146	1.96308790394e-145	True
RPS9-7	RPS9	149.595741122	799.610138885	32.5187526855	0.187085848274	7.54091555528e-146	6.90173318917e-145	True
PSMB2-23	PSMB2	175.188495204	860.121320137	34.036518562	0.203678819607	8.24380994701e-146	7.47386920667e-145	True
NUP133-6	NUP133	177.016549067	864.590705192	34.1476611663	0.20474028694	8.89097140312e-146	7.98525562467e-145	True
PSMC2-7	PSMC2	233.68621882	982.585405309	37.0399656602	0.237827895221	5.5369307364e-144	4.92684299785e-143	True
RPL3-4	RPL3	99.6289355334	670.41715437	29.1836098156	0.148607378084	5.83608306612e-144	5.14539066656e-143	True
COPB1-1	COPB1	236.123623971	988.010367357	37.1711640492	0.23898901446	1.02101055936e-143	8.91991952315e-143	True
PSMD7-2	PSMD7	219.671139204	944.084511649	36.1045997769	0.232681647134	4.16373636785e-142	3.60482040496e-141	True
PSMD6-4	PSMD6	444.217088708	1402.18204876	46.8520208845	0.316804147579	1.94089524216e-140	1.66535743546e-139	True
COPS4-4	COPS4	337.580613367	1183.46059349	41.8128105707	0.285248714849	8.4077955681e-140	7.15034649641e-139	True
PSMD6-1	PSMD6	263.544431916	1028.70069486	38.1507620367	0.256191556235	1.11353427531e-139	9.38689858394e-139	True
PSMD7-1	PSMD7	216.929058409	921.091739008	35.5422803358	0.235512977939	3.9576358438e-138	3.30720699643e-137	True
COPZ1-17	COPZ1	752.548840267	1979.21401772	59.6577574319	0.380226106692	4.91704751288e-138	4.07351953438e-137	True
PSMD6-5	PSMD6	161.782766875	795.929950717	32.4256220936	0.203262569437	1.76421933465e-137	1.44907246205e-136	True
RPS13-2	RPS13	352.509719915	1200.62242762	42.2134337683	0.293605809625	5.24701091492e-137	4.27320126207e-136	True
RPS13-6	RPS13	347.939585257	1186.46658368	41.8830538904	0.293256961505	3.6062507406e-136	2.91227475774e-135	True
POLR2D-1	POLR2D	250.138703587	985.003616204	37.0984659597	0.253946990115	5.78074505077e-136	4.62941332816e-135	True
PSMB2-15	PSMB2	190.117601752	853.15655681	33.8630691211	0.222840228132	1.9210173658e-135	1.52570056904e-134	True
RPL36-5	RPL36	417.710307695	1321.44038367	45.0075664219	0.316102272079	3.39114207948e-135	2.67121929375e-134	True
NUP98-12	NUP98	365.6107726	1210.65569619	42.4471936075	0.301994013451	1.07429830811e-133	8.39350141543e-133	True
COPS6-5	COPS6	130.401175561	703.602928342	30.0542576076	0.18533347476	6.3121344134e-132	4.89190417038e-131	True
PSMC2-11	PSMC2	371.094934189	1213.51675252	42.5137913171	0.305801245363	7.57081161971e-132	5.82043997324e-131	True
PSMD7-5	PSMD7	414.358875613	1290.55154389	44.2973312703	0.321071155643	2.41845477438e-130	1.8445516176e-129	True
RPS13-5	RPS13	333.315154353	1129.63293545	40.5495930039	0.295065010848	3.53945983044e-130	2.67828417091e-129	True
COPB1-7	COPB1	105.113097122	635.394056764	28.2527120647	0.165429777007	1.79667425158e-129	1.34890934045e-128	True
POLR2D-3	POLR2D	82.2624238349	568.761804724	26.4428559852	0.144634226757	1.40504879815e-126	1.04670689537e-125	True
RPS8-10	RPS8	123.393635752	666.03149178	29.0677416488	0.185266969017	4.91350567261e-126	3.63221457798e-125	True
RPL36-10	RPL36	129.182472985	676.262995523	29.3377551428	0.191024015568	5.10725930292e-125	3.74662304588e-124	True
RPL36-6	RPL36	76.1689109582	547.796673887	25.8615309784	0.139045953707	7.81244088032e-125	5.68769370151e-124	True
PSMB2-5	PSMB2	325.698263257	1085.24749206	39.4998286051	0.300114274062	3.5961339152e-124	2.59840954324e-123	True
COPS8-10	COPS8	309.550454134	1048.37135375	38.6216130679	0.295267943965	4.47483616676e-123	3.20919220616e-122	True
RPL11-5	RPL11	124.612338328	656.931116919	28.8266845602	0.189688591572	7.52594469497e-123	5.35735766805e-122	True
RPS13-10	RPS13	120.04220367	646.451765545	28.5480280231	0.185693983787	1.66758104227e-122	1.17834219237e-121	True
POLR2F-9	POLR2F	475.903355667	1353.23887379	45.7359849295	0.351677272124	3.36875954194e-120	2.3630495765e-119	True
COPS2-4	COPS2	614.530773611	1609.58043328	51.5211033082	0.381795628789	3.90680060018e-120	2.72060534549e-119	True
COPZ1-4	COPZ1	99.0195842457	587.768883354	26.9647383466	0.168466870312	7.84953490634e-120	5.42690866546e-119	True
RPL5-2	RPL5	271.770674299	957.414625837	36.4293111596	0.283858912288	9.19309939131e-120	6.31040608218e-119	True
PSMC4-5	PSMC4	1159.29082478	2573.05300454	72.4094446305	0.450550697065	1.09524964848e-119	7.46478661127e-119	True
PSMA3-11	PSMA3	311.378507997	1032.94164933	38.2524216938	0.301448303686	6.56469056378e-119	4.44272368436e-118	True
COPA-9	COPA	226.983354656	861.118655636	34.0613307745	0.263591263725	1.2640599347e-118	8.49483634436e-118	True
PSMC4-4	PSMC4	110.901934355	608.462128907	27.5276870791	0.182265960503	2.54018928797e-118	1.69522354565e-117	True
NUP54-11	NUP54	317.16734523	1036.0867651	38.3277611556	0.306120448512	4.51090698413e-117	2.98964249086e-116	True
COPA-2	COPA	220.889841779	840.441013404	33.5455940714	0.262826109455	1.2459625827e-116	8.20116467104e-116	True
POLR2D-8	POLR2D	142.588201314	673.330244328	29.2604658894	0.21176562692	3.21451509683e-116	2.10146191024e-115	True
POLA1-5	POLA1	471.942572297	1319.69032977	44.9673980754	0.357616148009	1.95302584554e-115	1.26814718755e-114	True
PSMD7-4	PSMD7	220.280490491	831.241485744	33.3152391719	0.265001800643	1.9896130653e-114	1.28323366158e-113	True
POLR2A-1	POLR2A	443.607737421	1261.87928182	43.6356088226	0.351545305333	2.37883342826e-114	1.52403928304e-113	True
NUP133-2	NUP133	230.944138025	849.247799018	33.7655894801	0.271939636808	7.06462211555e-114	4.49609394242e-113	True
NUP205-1	NUP205	367.743502106	1116.55761523	40.2411412687	0.329354703322	7.88291624949e-114	4.98387007615e-113	True
COPB1-5	COPB1	419.843037202	1214.10363611	42.5274490954	0.345804941782	9.04697014667e-114	5.68244334049e-113	True
RPL11-1	RPL11	114.862717725	596.760949976	27.2100138948	0.192476933569	2.25609006756e-112	1.4078588019e-111	True
PSMD6-12	PSMD6	280.60626797	938.350472892	35.9646341152	0.299042070182	1.5535357103e-111	9.63192140385e-111	True
COPS8-12	COPS8	243.131163779	863.369019349	34.117293354	0.281607468336	4.46153469693e-111	2.74841977163e-110	True
RPL11-10	RPL11	272.68470123	917.575887445	35.4560393703	0.297179453995	2.15380001657e-110	1.31834510569e-109	True
COPB1-6	COPB1	720.253222021	1736.59639232	54.3401218917	0.414749924166	2.35242085789e-110	1.43080787622e-109	True
POLR2F-1	POLR2F	1000.2501387	2221.58768261	64.900269272	0.450241125538	2.45337862262e-110	1.48282821153e-109	True
RPL18A-4	RPL18A	231.858164957	835.789629989	33.429194856	0.277412110222	3.12575213903e-110	1.8774048785e-109	True
RPL9-9	RPL9	134.057283286	632.851397255	28.1846156302	0.211830587508	5.2177653839e-110	3.11445499002e-109	True
COPS4-2	COPS4	316.862669586	998.317493585	37.4200402782	0.317396691556	1.83444221889e-109	1.0882092422e-108	True
NUP98-14	NUP98	372.313636764	1100.23324946	39.8551208769	0.338395187517	1.12459422425e-108	6.63027637732e-108	True
NUP98-1	NUP98	457.318141393	1254.80844499	43.47204618	0.364452553072	2.87697555957e-108	1.68583750777e-107	True
RPS19-5	RPS19	271.465998655	904.86890262	35.1437655933	0.300005888001	5.41854605312e-108	3.15589258003e-107	True
PSMB2-14	PSMB2	159.650037368	677.785139765	29.3778358769	0.235546676965	1.15240473371e-107	6.67145150057e-107	True
PSMB2-6	PSMB2	625.499096789	1548.00529812	50.1441546002	0.404067801027	5.14351235672e-107	2.95982956575e-106	True
COPZ1-2	COPZ1	217.843085341	793.402462415	32.3616041718	0.274568199194	8.00514393836e-107	4.57913293141e-106	True
RPL34-4	RPL34	57.2790210406	440.843032722	22.7864210301	0.129930648301	1.56684411715e-106	8.90968755374e-106	True
COPZ1-12	COPZ1	259.583648546	872.209945604	34.3368444303	0.297616015335	6.76987026513e-106	3.82696783811e-105	True
RPS8-6	RPS8	131.315202492	602.193510237	27.3577092198	0.218061470706	2.06220020073e-103	1.15893239351e-102	True
PSMC2-4	PSMC2	178.84460293	699.951478738	29.9589727093	0.255510000854	3.17199254656e-103	1.7722586263e-102	True
RPS19-9	RPS19	64.8959121364	446.986877789	22.9687764828	0.145185273575	7.17627209127e-103	3.98635692469e-102	True
PSMB2-20	PSMB2	35.6470503285	370.180413889	20.626336316	0.0962964246379	1.19255977487e-102	6.58649392904e-102	True
NUP205-8	NUP205	58.8023992598	430.112766952	22.466011263	0.136713912671	2.84164410323e-102	1.56046856183e-101	True
COPA-6	COPA	106.027124054	537.634054342	25.5774795249	0.197210580687	1.2106871453e-100	6.61062696949e-100	True
COPS6-2	COPS6	176.102522135	685.603532957	29.5833498997	0.256857664335	1.2588233509e-100	6.83462847578e-100	True
PSMD6-14	PSMD6	225.76465208	783.003236301	32.0977066975	0.288331697257	1.3374137442e-100	7.22053150662e-100	True
POLA1-7	POLA1	290.051212929	904.762205209	35.1411396047	0.320582813096	5.49692115506e-100	2.95114035196e-99	True
RPL11-3	RPL11	111.206609999	545.512423237	25.7978165934	0.203857153865	9.69616884416e-100	5.17667681069e-99	True
COPB1-2	COPB1	344.588153175	998.966278262	37.4356887924	0.344944730041	1.0077335727e-98	5.35045283628e-98	True
COPS2-6	COPS2	179.149278574	683.988138499	29.540936481	0.261918691992	1.09181555921e-98	5.7650261121e-98	True
POLA1-1	POLA1	217.233734053	759.068208834	31.4871754144	0.286184734817	1.23501776957e-98	6.48553047299e-98	True
POLR2D-7	POLR2D	198.039168491	720.733022079	30.4996485629	0.27477465639	2.13484372778e-98	1.1149917513e-97	True
COPS6-8	COPS6	430.506684736	1149.2956591	41.0122417285	0.374583059918	9.24633054731e-98	4.80309386809e-97	True
COPA-4	COPA	179.758629861	679.096586383	29.4123502481	0.264702596752	1.8533314643e-97	9.57554589888e-97	True
RPS3A-4	RPS3A	534.401079283	1327.36944481	45.1435917005	0.402601612816	6.48309149153e-97	3.33168498575e-96	True
PSMD7-8	PSMD7	228.811408519	772.832728285	31.8388226205	0.296068476586	7.54174604619e-97	3.85511593106e-96	True
PSMC2-3	PSMC2	662.974200981	1538.48495106	49.9306038788	0.430926672714	1.57254859665e-95	7.99586879036e-95	True
PSMD1-18	PSMD1	166.657577177	644.573605954	28.4979621587	0.258554764945	2.47638686351e-95	1.25253040833e-94	True
RPS9-3	RPS9	128.268446054	566.17698108	26.3715128054	0.226551856293	2.64799019863e-95	1.33231339313e-94	True
POLA1-4	POLA1	561.517211584	1359.90100083	45.8882574048	0.412910359829	1.48281413134e-94	7.42179364695e-94	True
COPB1-8	COPB1	314.425264436	906.829530741	35.1920080309	0.346730288083	5.09052005276e-91	2.53470972575e-90	True
RPL34-3	RPL34	463.41165427	1167.33234416	41.4353975748	0.39698347826	1.70433673395e-90	8.44261650166e-90	True
PSMB2-16	PSMB2	77.0829378897	429.61001829	22.4509375793	0.179425373264	6.02163503701e-88	2.96758526696e-87	True
PSMC1-1	PSMC1	426.85057701	1085.51750683	39.5062382802	0.393223116462	2.89574832669e-87	1.41980313365e-86	True
COPA-1	COPA	311.683183641	883.148155306	34.6078113441	0.352922872304	3.2119248405e-87	1.56683237143e-86	True
RPS11-7	RPS11	670.591092076	1495.79001453	48.9706418354	0.448319005717	4.89245557215e-87	2.3745706085e-86	True
PSMA3-3	PSMA3	365.6107726	975.44258821	36.8670012484	0.374815265418	1.58008209009e-86	7.63044667626e-86	True
RPL9-2	RPL9	345.502180107	932.333046131	35.8175610084	0.370578069222	5.95423122234e-85	2.86100810233e-84	True
NUP205-7	NUP205	454.576060599	1119.53847371	40.3115180249	0.406038801947	9.95286581261e-85	4.75855922683e-84	True
RPL30-7	RPL30	387.852094599	1001.40629081	37.494523311	0.387307427723	3.80087088042e-84	1.80823609707e-83	True
COPA-7	COPA	218.147760984	698.576114576	29.9230503846	0.31227486373	6.26388211304e-84	2.965315621e-83	True
PSMD11-8	PSMD11	174.88381956	613.971788792	27.6766960769	0.284840155122	1.33797762602e-83	6.30292401276e-83	True
RPS19-6	RPS19	903.667959609	1831.67472276	56.4336082348	0.493356133805	3.0004614487e-81	1.40655778156e-80	True
RPL27-1	RPL27	238.561029121	719.462735065	30.4667106415	0.331582189729	2.76633931948e-80	1.29051072137e-79	True
COPS6-6	COPS6	211.749572464	665.592691863	29.056137923	0.318136865162	3.00164158673e-79	1.39351573181e-78	True
PSMD6-8	PSMD6	419.843037202	1027.24343867	38.1158115784	0.408708414576	8.683054947e-79	4.01173836734e-78	True
PSMB3-6	PSMB3	244.959217642	723.614626689	30.5743145225	0.338521650347	8.80245345441e-79	4.04744390894e-78	True
NUP98-5	NUP98	277.254835888	778.666372239	31.9874112102	0.35606370812	5.83450653746e-78	2.669981325e-77	True
PSMD6-3	PSMD6	416.796280763	1017.11951544	37.8727358853	0.409781028125	7.29276969374e-78	3.32149368516e-77	True
PSMD6-13	PSMD6	138.932093588	519.622332789	25.0702160471	0.267371290303	2.65190549512e-77	1.20211376453e-76	True
NUP98-7	NUP98	418.624334626	1015.1821085	37.8261651947	0.412363782932	6.70279543189e-77	3.02412507514e-76	True
RPL3-9	RPL3	592.594127255	1301.41208776	44.5473567255	0.455347028684	7.10859150083e-77	3.19222263192e-76	True
PSMC2-1	PSMC2	302.238238682	812.515195471	32.8445546671	0.371978567745	6.8504426082e-76	3.06198853324e-75	True
NUP205-2	NUP205	667.544335638	1413.12205728	47.1006711501	0.472389721892	1.63018668553e-75	7.25282131848e-75	True
POLR2D-6	POLR2D	307.113048984	814.883439192	32.9042148657	0.376879728085	1.32161139441e-74	5.85285046095e-74	True
RPL36-2	RPL36	222.717895642	665.017017427	29.0409116799	0.334905558513	1.7340555328e-74	7.64416223404e-74	True
RPS27-1	RPS27	305.284995121	808.393541879	32.7406285124	0.377644030173	5.53635001293e-74	2.42942117006e-73	True
RPS11-3	RPS11	511.245730352	1150.95415291	41.0512000639	0.444192958563	7.71233985088e-74	3.36889027122e-73	True
POLR2A-3	POLR2A	480.778165968	1098.6123891	39.8167356439	0.437623105964	1.54231180761e-73	6.68908037087e-73	True
PSMB2-21	PSMB2	441.779683558	1034.60099159	38.2921757844	0.427004890918	1.54524021054e-73	6.68908037087e-73	True
COPS8-4	COPS8	635.553393036	1346.01359288	45.5707096226	0.472174572677	3.80760275639e-73	1.64085482013e-72	True
PSMD1-2	PSMD1	721.167248953	1479.86551225	48.611610273	0.487319450979	8.39182495269e-73	3.60024275872e-72	True
PSMC2-13	PSMC2	472.551923585	1078.53440896	39.3403763806	0.438142649562	2.41020841441e-72	1.02942679389e-71	True
POLR2F-6	POLR2F	810.132536952	1605.11426981	51.4214705443	0.504719540652	6.54613170611e-71	2.78355423432e-70	True
PSMD6-19	PSMD6	720.862573309	1457.03057488	48.0958107537	0.49474773264	7.66198520507e-70	3.24368624761e-69	True
NUP133-3	NUP133	340.322694161	841.458298358	33.5710321182	0.404443921731	8.97298013002e-69	3.78203241445e-68	True
