sgRNA,logFC,logCPM,PValue
TRCN0000144112,-4.806446717899221,9.676857486750002,1.3637752184836377e-113
TRCN0000005001,-4.561234858367028,8.839311730400674,4.332372814918452e-20
TRCN0000117549,-4.739546001550675,8.678133412892167,5.746179088791426e-32
TRCN0000074997,-4.578683802758277,8.709678014162304,2.3685005335748552e-23
TRCN0000021288,-4.723542816911891,11.540411815033677,0
TRCN0000151483,-4.709487944669326,9.602933528280099,4.468643938430032e-115
TRCN0000021366,-4.694113065690329,10.417064631578837,3.1521947669247807e-156
TRCN0000059958,-4.6431815050664165,8.71870148375942,1.1057030363292217e-32
TRCN0000143014,-4.672047057628083,9.647671601466131,1.951581861435795e-103
TRCN0000060023,-4.35829091322983,8.733729608935457,1.0690995538010354e-22
TRCN0000074979,-4.291007963144389,8.77989217838879,9.24982882633659e-22
TRCN0000072562,-4.442121315418575,10.993696061875731,1.282530511628981e-125
TRCN0000150921,-4.466051685210006,9.064558061414848,2.678288554448036e-42
TRCN0000064998,-4.453462582020606,9.815626020700138,5.925431718089211e-89
TRCN0000003880,-4.266371274097771,8.423528832991968,3.7306194069170833e-17
TRCN0000058105,-4.399602873864359,11.203975382610977,4.5355957827735583e-200
TRCN0000021286,-4.286145363198772,9.216722451484188,2.399689766504292e-31
TRCN0000117614,-4.313662485808461,9.10809467333968,5.127327601177856e-40
TRCN0000074779,-4.329809018528157,9.73874293399476,1.6048929544095272e-125
TRCN0000046914,-4.295319274699097,9.60716512662496,6.912749097752901e-94
TRCN0000058063,-4.208285241982902,8.644539896508794,1.9652464595788608e-26
TRCN0000145517,-4.162178801787116,10.083135759987593,6.563871117237704e-50
TRCN0000003948,-4.234296483839161,8.975895775772647,2.631614999426591e-46
TRCN0000060024,-4.080995462336484,8.20520428781171,2.0319725398064674e-16
TRCN0000050505,-4.204464592715629,9.70571451686693,3.893668831520491e-93
TRCN0000053864,-4.004115407433326,9.436567302614971,1.578315723171126e-30
TRCN0000021367,-4.018755435757907,9.886859482494764,3.6623028685925603e-93
TRCN0000117596,-3.960469736077319,10.18485599432862,6.445965749304329e-135
TRCN0000117615,-3.8427718980891803,9.428791446816229,7.336921285414936e-32
TRCN0000059962,-3.8423808616737376,8.312836129710584,2.0252085831182314e-18
TRCN0000117568,-3.9241428115944226,9.371382561161788,4.5444762493460155e-49
TRCN0000072561,-3.85474701996606,9.581174298607118,2.3032168841654623e-51
TRCN0000065268,-3.7768455601880775,9.035365604871762,4.1981381145290936e-27
TRCN0000117510,-3.8526829258842348,10.767877015893454,3.5650558262627564e-167
TRCN0000117551,-3.8081291260481702,9.56338702274429,2.430189960938112e-69
TRCN0000058064,-3.7976734412926434,8.763956983671818,2.927709611563984e-29
TRCN0000117566,-3.7933961904429228,8.714361144098891,1.2681801278599084e-27
TRCN0000117716,-3.7228195818585768,8.172210436262993,2.6950715802010156e-11
TRCN0000117548,-3.8159600644709633,9.212391425900337,3.0168486815754223e-46
TRCN0000056334,-3.7642497753171167,9.864519334024346,1.6239206039090313e-46
TRCN0000074796,-3.726105043879757,8.74615837375565,1.0642271316935967e-25
TRCN0000010829,-3.817768305216431,6.542810128616099,2.540253162287962e-10
TRCN0000152865,-3.731897928326798,10.890655635455607,1.3778563358102619e-154
TRCN0000117773,-3.6446671792007295,8.859681184458543,1.4049517668706987e-23
TRCN0000065271,-3.6347267025869994,9.092456667310646,7.583308865835235e-34
TRCN0000021284,-3.6337097376543688,11.070812272310869,4.995106715271251e-116
TRCN0000046916,-3.627138821132124,8.704588280565362,1.8998748455704144e-27
TRCN0000003910,-3.447314942761787,8.207171958238158,4.574359706937585e-12
TRCN0000007170,-3.5936685961016104,9.790301270453755,2.2368021578248376e-58
TRCN0000074995,-3.5200307863420766,9.074692918438794,2.2015651566649786e-28
TRCN0000117661,-3.431393476657662,7.374867251413129,1.370815586564095e-9
TRCN0000116054,-3.470861538556327,9.305381600939283,8.764371562855842e-46
TRCN0000052953,-3.4230432682783705,8.788557749217215,5.581217345524769e-23
TRCN0000009005,-3.426958355841365,10.084861085726065,6.580374544922202e-79
TRCN0000118344,-3.3640538567523763,9.746463321202622,1.292588772972999e-49
TRCN0000003908,-3.3482427971904993,9.520232166441073,2.7474827408805765e-62
TRCN0000019587,-3.3753351595166117,6.258933039170831,1.4324401896471789e-8
TRCN0000155113,-3.3477352048631803,9.70104683653539,2.277036780501325e-59
TRCN0000117613,-3.3587094240814634,7.265611869582591,2.7096773158668286e-13
TRCN0000003950,-3.2579725925026666,9.725987638788743,4.1893561200605114e-81
TRCN0000050504,-3.1494363701630923,7.521390006009367,2.0107279817606716e-10
TRCN0000117592,-3.209663375750295,8.506575912638052,2.6128625785952618e-17
TRCN0000117675,-3.2200773966064746,8.61615737574873,4.412237029065352e-21
TRCN0000052957,-3.183514633921926,11.435994848056705,1.585682673042483e-181
TRCN0000058440,-3.125685307926357,6.768457808995699,1.0452845801961787e-6
TRCN0000117550,-3.137662806145578,9.411548978653283,1.9449699671260786e-34
TRCN0000117660,-3.0291187389381187,5.267947830958913,8.893209424072015e-6
TRCN0000052041,-3.1337011017296725,8.292754055261593,2.329903840266559e-14
TRCN0000059905,-3.1488749467602513,9.47340830202086,7.48882305227064e-45
TRCN0000052038,-3.142219599934954,8.231909115952863,3.2502290127788984e-15
TRCN0000117595,-3.070666026219933,9.536011190450845,7.855554900502011e-65
TRCN0000005000,-3.0092811198298213,11.081678959886428,5.064511779064436e-155
TRCN0000116783,-2.9657817089496388,10.214868745421345,5.634263148984795e-95
TRCN0000116052,-2.9322448063828914,9.69627790136114,1.4895976278232143e-43
TRCN0000077924,-2.9413249572542215,11.111231033363309,3.47571628206983e-169
TRCN0000074982,-2.971468496217384,7.659188267592554,6.419050021450577e-11
TRCN0000004999,-3.0027275588221287,8.681009617295594,4.3408971554031256e-11
TRCN0000021287,-2.9442515554236888,8.859770911540913,9.012783763895929e-25
TRCN0000021836,-1.57577381762667,2.5924974717220732,0.046650851557433155
TRCN0000073249,-2.889479688907473,9.923685745759748,7.97088752656491e-75
TRCN0000050506,-2.8889982659680613,9.299812439322851,2.400210895883793e-42
TRCN0000021364,-2.8533570502216095,7.831444922534047,6.29293319218226e-11
TRCN0000010827,-2.845256246706719,8.155191944088193,9.482570712638416e-13
TRCN0000118345,-2.7269105875838067,8.949699180099573,2.4352498037312912e-23
TRCN0000118888,-2.641741723296079,9.82443652429491,1.3048393561144443e-30
TRCN0000060025,-2.675294175746089,9.560922612662587,4.0493735772948545e-53
TRCN0000058954,-2.6524003546368564,10.119882253558465,2.4597093246241386e-65
TRCN0000021835,-2.6576617706574894,8.063958947096555,7.419155624457206e-12
TRCN0000059906,-2.612617907053306,9.20849365284171,4.478140600326551e-24
TRCN0000148941,-2.6074486737538014,10.463646254631778,4.521008402789414e-77
TRCN0000063030,-2.66135679613123,8.525820927913864,7.33636221322909e-12
TRCN0000003947,-2.554572187315565,11.470823863978291,8.288800233274516e-114
TRCN0000058441,-2.5128053004363475,10.724382011033988,4.231762224587389e-85
TRCN0000007623,-2.4443130986686734,11.694276222162573,2.652593525918523e-117
TRCN0000052042,-2.4649024819523357,8.940640251232667,2.627651805705508e-21
TRCN0000014163,-2.448977996013547,9.884493414806656,7.56298251150462e-47
TRCN0000117593,-2.437009459081546,9.495167677206956,2.869229821813739e-29
TRCN0000059907,-2.4544182133950154,9.249430565036572,1.9215911030251066e-26
TRCN0000046915,-2.4408883970263884,9.35498928074706,2.791913983647467e-36
TRCN0000151067,-2.4151100662359823,9.792148476840389,3.38943033010303e-52
TRCN0000142066,-2.3926729523178842,9.393929608656473,1.3585666213983135e-20
TRCN0000064260,-2.357787933561854,10.845612772154364,1.4395856733805215e-84
TRCN0000116055,-2.3739701159646858,9.315768653106536,2.229587469726203e-24
TRCN0000117547,-2.3318116233131145,8.995030865269246,5.440020163037935e-17
TRCN0000117132,-2.3164187194359287,10.332890301630329,7.608479839610788e-36
TRCN0000148564,-2.3264433557256146,10.453205260486822,3.472184580290834e-58
TRCN0000007622,-2.2782864459203034,11.15970122577075,1.0272688833072063e-54
TRCN0000003905,-2.7009926780458757,6.347438403126587,1.6311552193839566e-4
TRCN0000117567,-2.2942065981869124,8.595468681160781,1.3859494548452436e-11
TRCN0000007619,-2.2004068405328328,11.080495475937905,6.436276683307334e-95
TRCN0000046917,-2.213399801882625,9.827337620123991,3.774203651342574e-42
TRCN0000116053,-2.16837195818169,10.927377019067485,6.632376486115908e-67
TRCN0000134934,-2.1659463370235126,10.287759945825592,1.7264529709876494e-48
TRCN0000014254,-2.1355205100670984,11.662660392556159,1.1313855674582685e-114
TRCN0000117594,-2.1336372546868185,10.16414240077824,5.072641278620164e-39
TRCN0000073251,-2.086186571859444,10.740855837526766,5.065078208037002e-63
TRCN0000050503,-2.0886130129569844,10.079070518567894,2.950434123413322e-48
TRCN0000077977,-2.133172393948209,4.932347141492413,7.602999312281889e-4
TRCN0000058955,-1.913804304612696,10.672075356489751,9.199146448779851e-38
TRCN0000140184,-1.9679077315001825,8.556695690945228,6.022655223425107e-8
TRCN0000021837,-1.9098638311418858,9.352036302413236,3.1941278295001223e-19
TRCN0000007184,-1.8922842551533026,11.484264390856124,1.213823101393322e-94
TRCN0000152679,-1.8768337528075132,11.791210660943639,6.403510404482087e-100
TRCN0000118342,-1.8523733227130883,11.882296624969877,1.0394163939661782e-117
TRCN0000116931,-1.883947513358769,10.504830883348165,5.212546317089033e-22
TRCN0000003909,-1.888453941840413,8.950244276424156,1.345278771319336e-12
TRCN0000021838,-1.8783547479629836,9.457100128463141,2.709042596045773e-22
TRCN0000014035,-1.8446187881875995,10.510654156690062,4.83580447615507e-42
TRCN0000117133,-1.7970373367678167,11.53454035317447,3.3800641647524114e-76
TRCN0000150723,-1.8045026045863721,10.645195920784916,1.5596780212338365e-53
TRCN0000065001,-1.7647011306133484,11.3185463049101,1.1242458968624126e-53
TRCN0000019570,-1.6802420487740477,11.247519141293635,1.4834227378613087e-67
TRCN0000011510,-1.691019150233395,10.226375562516063,1.5244118395140813e-35
TRCN0000005064,-1.6459148851644536,12.004229960522256,6.691122962877542e-67
TRCN0000056293,-1.6130611915634738,11.98102381424451,6.988999343712369e-59
TRCN0000134587,-1.605166875022202,12.136656200037887,6.547206197262129e-73
TRCN0000058103,-1.5893268802704696,8.267093884731558,6.284960589903366e-5
TRCN0000051553,-1.6253110131193116,8.993920239631791,1.6012235210688206e-8
TRCN0000014166,-1.5331887700032991,11.679967327449159,2.455111285792069e-58
TRCN0000152462,-1.5612344129675166,10.313086390610563,5.03514984203266e-33
TRCN0000009301,-1.5626377743431288,9.773809735531929,5.387470366073724e-19
TRCN0000117563,-1.5627906013315462,9.95962643607282,6.498794915591215e-28
TRCN0000147503,-1.548426880966877,10.608901841074749,3.791042126422759e-36
TRCN0000054163,-1.5321784859354712,10.71089938989269,5.44743356633556e-28
TRCN0000139305,-1.550749322678506,10.042151046161992,6.011851411659196e-22
TRCN0000058438,-1.5074801612022732,11.731979356132781,1.6441176663843923e-75
TRCN0000058956,-1.5365688648913962,10.08219480243453,3.1749102918766983e-25
TRCN0000116056,-1.462724660302227,12.256154610501882,3.1443404183369076e-83
TRCN0000060915,-1.4869157172184193,10.563435935599236,2.6837875546369476e-31
TRCN0000056297,-1.6752093571936126,5.726992268347855,0.006389170955902812
TRCN0000063031,-1.4861824401106971,10.216909534067495,1.702107020645422e-24
TRCN0000026438,-1.463115676635475,11.407822900980124,1.9354809235891652e-53
TRCN0000009304,-1.4044538046026669,11.918167988639928,3.0451683224242886e-61
TRCN0000014033,-1.4181006219655643,9.75799098836213,2.235540885857367e-19
TRCN0000050507,-1.3965184960834973,9.03500869423275,8.767618886693894e-8
TRCN0000063063,-1.3650684196838472,10.858128882948124,4.164904078007775e-27
TRCN0000151010,-1.337833168363598,12.425653557830582,2.2010017800876934e-56
TRCN0000056676,-1.3381429881134523,9.839007436672464,4.670182957410987e-19
TRCN0000117616,-1.495073452334987,7.184840638217607,0.0015874308327116706
TRCN0000019569,-1.29215306394858,11.181666422050613,1.7218573380769753e-43
TRCN0000064999,-1.3250355075373188,10.402130635099413,2.568794325863217e-11
TRCN0000135225,-1.2913052458807348,10.133791692854588,1.0866107991220926e-18
TRCN0000117569,-1.3379765575328342,8.501106764686444,1.3266194292402479e-4
TRCN0000116930,-1.2490517200889029,10.460720862868186,1.304518083209434e-21
TRCN0000054167,-1.292400579347008,9.567681574018238,7.635162339689074e-9
TRCN0000153086,-1.1644361751504262,11.008059882017966,2.3762552006041928e-26
TRCN0000007185,-1.1376479174880545,11.405261697273497,9.494778483435856e-39
TRCN0000148475,-1.1955028287152645,9.729164701719847,3.477409746238302e-8
TRCN0000143344,-1.1715479691213138,8.869936555518313,1.6963932375689483e-5
TRCN0000140300,-1.1837353884666073,8.493842323869949,0.0012378441917128005
TRCN0000155358,-1.109051384463399,11.025211366352092,4.518612107191572e-27
TRCN0000063361,-1.0901356673913065,10.204840794477231,7.620513905266009e-9
TRCN0000152512,-1.1167193861719702,9.980788598158046,2.5641957729450345e-11
TRCN0000077923,-1.122871736991414,9.338776403197777,3.89521624548121e-10
TRCN0000056336,-1.101369000442926,10.174265005784614,5.5748646424556125e-11
TRCN0000060913,-1.1098281998682595,9.301668698170248,1.6799167568370136e-6
TRCN0000019588,-1.000446656710119,9.89227589586239,3.5870486181803304e-6
TRCN0000116784,-0.9499050882453302,12.616406656495052,3.29671648042945e-32
TRCN0000072560,-0.9948690449087185,9.23178500198091,2.1132904062204076e-6
TRCN0000014164,-0.9555019424757203,10.411963155092051,9.144822123670218e-12
TRCN0000065269,-0.9189143198267926,9.569527043677864,1.2782211363628479e-8
TRCN0000146810,-0.8857432343700083,10.902791851288777,1.4668129979348251e-16
TRCN0000063358,-0.851434273080581,12.414806947643568,2.383027828869067e-30
TRCN0000049815,-0.879172129831844,10.670394447850711,2.26681141299039e-13
TRCN0000115746,-0.8976009908695972,9.37567485666388,9.900582972606546e-7
TRCN0000007181,-0.8756782957185872,10.310157223886927,2.7020398742683203e-11
TRCN0000059903,-0.8848079909710952,9.460993103638417,1.7475222292446969e-6
TRCN0000063360,-0.8863604452448149,10.5557573427921,1.3132444997474225e-5
TRCN0000019522,-1.0885188908283248,8.024097628784888,0.023663233653425958
TRCN0000116496,-0.8175015750224937,11.532390213003177,5.445403419573687e-9
TRCN0000060817,-0.8182032200417902,10.41304736093515,1.812773532273659e-10
TRCN0000011508,-0.7756630597468094,11.94710796317432,3.8799379800859916e-14
TRCN0000064262,-0.8257995782820807,10.009345733447402,1.4312188075742998e-8
TRCN0000117612,-0.7791312871262664,9.383545321991758,2.2235032303301882e-5
TRCN0000059648,-0.7248839570600791,11.722627858114166,3.170687836359059e-15
TRCN0000014037,-0.6883943626231186,12.75193480150875,4.020029869671623e-18
TRCN0000154096,-0.7329162207613924,10.860651597836386,6.138253031758143e-11
TRCN0000063362,-0.8190534615431817,7.629658300389083,0.08018359967408678
TRCN0000003949,-0.7408589047615297,9.716522988072704,5.845659125259289e-6
TRCN0000074980,-0.7707325122330504,8.029724757631993,0.04381392802972486
TRCN0000019521,-0.6726567588176041,11.384906499434203,1.6243519043215293e-6
TRCN0000014007,-0.66382493324814,10.835208068977018,3.0276431979065957e-10
TRCN0000058065,-0.7385012897001425,7.732794719572577,0.049686202122427886
TRCN0000117134,-0.6223810275706906,12.1186753054281,2.9255292474433375e-15
TRCN0000115752,-0.6568426049166235,10.308919901338681,1.6550830492980487e-6
TRCN0000117511,-0.658728588878861,10.033152502592593,3.4741009439532696e-6
TRCN0000115754,-0.6050122803193452,11.789661779273352,1.0809683722096577e-11
TRCN0000007621,-0.6070204516882881,11.33684315816582,3.6926380679000867e-11
TRCN0000077974,-0.6014341676936977,11.173489066501324,2.229151985254511e-9
TRCN0000054166,-0.6149959037624305,10.679261045555055,2.1407906641865175e-8
TRCN0000152434,-0.5804345030636591,11.046594775850625,1.5998929280356833e-5
TRCN0000056337,-0.5684986226205024,10.268034241929646,7.8465326539951e-5
TRCN0000005061,-0.57904482095644,2.076247665263096,0.5661944131157206
TRCN0000151651,-0.5437432197623105,10.724567734031826,8.268522974908135e-7
TRCN0000115745,-0.47388679209184964,12.906753771076765,3.9922702827077666e-11
TRCN0000063359,-0.5131313704881005,11.019431608452189,1.5851095456703881e-6
TRCN0000014256,-0.5467756623504346,8.971711335681812,0.024025571075331483
TRCN0000115743,-0.4992002613906608,10.789038995092122,0.0016580196502654979
TRCN0000121679,-0.4943699638117204,10.995568768228551,2.208414073092265e-6
TRCN0000060814,-0.4774581829654077,10.371179983264927,6.160829171383275e-4
TRCN0000014003,-0.4386220506806134,10.813709008972813,5.665991356791483e-5
TRCN0000116786,-0.40080310919054846,11.79255394529142,3.2695193357840637e-7
TRCN0000073250,-0.41827401227463257,10.727560745448297,0.0014615582323052134
TRCN0000116495,-0.40398391206769757,10.798208335082313,0.0010049712993589687
TRCN0000056333,-0.40308513223599723,10.731571245038076,3.818533805924485e-4
TRCN0000155532,-0.5281072698442362,8.87837907383043,0.17087270055720422
TRCN0000118887,-0.3353342478755467,12.796948868025192,9.123084090595995e-6
TRCN0000014253,-0.33322399696794053,10.773298226041137,0.01979676881084155
TRCN0000116927,-0.3030816976800992,11.520492225725823,6.689574364534078e-4
TRCN0000058104,-0.33625333888297165,9.905854644162101,0.044245506671349535
TRCN0000074914,-0.38566071369579674,8.27587174329111,0.33139098324581917
TRCN0000063029,-0.27682882530475933,11.327470001669957,0.0014733816668194841
TRCN0000014006,-0.2703190526233837,11.427361619087595,0.0015245288405342583
TRCN0000150729,-0.2817304799029933,10.841557633906021,0.009463749981048824
TRCN0000155615,-0.34915733746712285,9.264369975090668,0.16074975862920743
TRCN0000117136,-0.2734056562878904,10.382172103413255,0.030735021042949447
TRCN0000077976,-0.26899957136287933,10.440524947006582,0.03387145113794084
TRCN0000148626,-0.2594702209073996,9.33435596176093,0.17221506249920476
TRCN0000144181,-0.21244306597561552,10.907925196949083,0.056002365423823565
TRCN0000051556,-0.20680640856005655,11.094111856197584,0.049383516499705425
TRCN0000115753,-0.15231779400056109,12.947474671454895,0.0290394402194362
TRCN0000058953,-0.2379936116968315,9.327308365394659,0.19022586557766782
TRCN0000064261,-0.18538543674334776,11.014522625413433,0.07061471756386016
TRCN0000009300,-0.2290514612709215,9.872123312956,0.21601901281805105
TRCN0000005062,-0.2964834633901178,7.9706809127212574,0.47889707411695215
TRCN0000058442,-0.15904706560479287,11.432476829353007,0.07801320300468396
TRCN0000118891,-0.16908840369815928,10.761340879465818,0.13936838527538775
TRCN0000060917,-0.16447013739742353,11.154180148952948,0.11053050223693349
TRCN0000115830,-0.15702258252958534,10.912296049915657,0.1270277694076823
TRCN0000019572,-0.4818680517998241,5.421310591522837,0.45882326518872063
TRCN0000056295,-0.3265945883686758,6.515761178876791,0.5018934155216279
TRCN0000014165,-0.17373607727451604,8.294435015395576,0.6303786679825408
TRCN0000117571,-0.08703644496851416,12.354146449188521,0.3033004985637629
TRCN0000059650,-0.10525180549567378,11.528638609511983,0.2467383676047637
TRCN0000065000,-0.12092716148162844,10.396485875912644,0.3761220224208356
TRCN0000115755,-0.08581841897649219,11.377764620260246,0.4004659259206177
TRCN0000121583,-0.12172916487654607,10.186647567432352,0.3556470217469497
TRCN0000060815,-0.04565338593775972,12.55045443128346,0.6339236992914772
TRCN0000137126,-0.08882524119418865,10.726678695557736,0.45586100179230765
TRCN0000056674,-0.03932048614959245,11.653311478836459,0.7027717476982253
TRCN0000155835,-0.028570779255822965,11.074658388729699,0.774601427975538
TRCN0000151998,-0.018839895503077516,11.052248001172698,0.8517660422105033
TRCN0000116928,-0.009916750092983326,11.193127287058495,0.9132157029641105
TRCN0000049813,0.013931898668645219,11.745922151348188,0.8676935211489243
TRCN0000063064,0.03647729180318274,10.84554416376364,0.7441783187173565
TRCN0000049817,0.0686177196414271,11.029083843817682,0.5297001709841246
TRCN0000118890,0.11265153445881364,12.039521851269019,0.23847656168024728
TRCN0000059904,0.08059214957116789,11.075991087339107,0.41418311902241084
TRCN0000074915,-0.27540566597857413,7.557760233210826,0.6145929339774958
TRCN0000117657,0.05905246147227077,10.102046713402439,0.6841231848021533
TRCN0000074766,0.08040075352817275,10.111982062303564,0.5639551077809409
TRCN0000052039,-0.12957024858362073,7.099868912360946,0.8064066992469178
TRCN0000058957,0.12933061003213894,11.310886832365226,0.22043730163727646
TRCN0000007172,0.12578064334726252,11.170319095271122,0.1808540062867344
TRCN0000009302,0.15446275429893272,11.840930775133677,0.06783959634377057
TRCN0000151560,0.16098333551028737,11.583276098047925,0.07237571209911248
TRCN0000011511,0.1632311534134446,11.220587638577962,0.10267072804517932
TRCN0000007620,0.2277778194206823,12.472152736917677,0.004108764639297513
TRCN0000153144,0.24722765977485353,12.206106324356723,0.001384424496648154
TRCN0000053866,0.2877573887434792,13.204579691409371,6.388161226900488e-4
TRCN0000056296,0.22634769513154546,10.536534839938287,0.05611669202455752
TRCN0000153271,0.2750398871283178,11.626310441414432,0.0037588472149004378
TRCN0000063032,0.26393320455141983,11.388610759173472,0.0027589914180165924
TRCN0000144219,0.2856110148141401,11.81839322393464,4.4693099216724154e-4
TRCN0000152548,0.28738098472560225,10.536222080299106,0.07223415044379744
TRCN0000137516,0.24405427542167765,9.413545743568156,0.222385419538882
TRCN0000118889,0.3234405536375757,11.616244440106874,0.06110325806269128
TRCN0000051557,0.2450026266898646,9.616393278638377,0.3737510274180443
TRCN0000116492,0.32230869677780877,11.381818175772223,6.706830916697968e-4
TRCN0000073248,0.34036541794599673,11.745055203206055,4.578004188737405e-5
TRCN0000052956,0.32046721056136246,11.118767283248818,8.823140913826263e-4
TRCN0000151260,0.3692509641172891,11.5203695804527,8.623118484747078e-5
TRCN0000116785,0.3857838172179268,11.825639661126361,4.107505517433513e-5
TRCN0000115744,0.4382297114813441,13.099076394051675,1.80834800394776e-10
TRCN0000135246,0.44388407513774863,11.785890235601935,1.771323325314135e-8
TRCN0000115831,0.46958222882608797,11.865871509660405,1.3611850963772624e-8
TRCN0000116493,0.5331392313822843,12.892856444584565,4.133964790101283e-13
TRCN0000074708,0.457985232805639,10.287368838296674,6.550259107520653e-4
TRCN0000051554,0.3729550622006032,8.004408102915049,0.4471601493526257
TRCN0000009004,0.5473003997369281,11.611190644707525,3.2837083377195843e-9
TRCN0000026500,0.4520363889273128,10.330578702465516,0.07271331429181084
