gene,sgRNA,t_value,dof,p_value_neg,p_value_pos,p_value_twosided,log2FC,fdr_neg,fdr_pos,fdr_twosided
RPL5,TRCN0000074993,-53.78910530378979,3.738360180880127,7.681882682347347e-7,0.9999992318117318,1.536376536437345e-6,-5.469339963473473,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
PSMA3,TRCN0000003883,-78.73397077470838,2.6837269483696287,6.811353056131538e-6,0.9999931886469439,1.3622706112270677e-5,-5.9830335160987715,6.85482977776642e-5,0.9999998106475553,1.0227841255720682e-4
NUP93,TRCN0000059961,-31.062954640872682,2.009396788533348,5.040267690561672e-4,0.9994959732309439,0.0010080535381122857,-6.085229336101561,0.0013469189930145034,0.9999998106475553,0.002073084015335266
RPS8,TRCN0000074778,-93.6417589685343,2.896664316510098,1.955566510537056e-6,0.9999980444334895,3.911133021006208e-6,-5.931372896856923,3.557490030244037e-5,0.9999998106475553,5.4730632218456894e-5
RPL27,TRCN0000117772,-28.56302754780956,2.092556669454976,4.7708201812856775e-4,0.9995229179818714,9.541640362571435e-4,-5.909973637311769,0.001288916010059962,0.9999998106475553,0.0019963815235981798
POLR2D,TRCN0000021368,-80.28802514017717,2.3695811716667503,1.9927294871417896e-5,0.9999800727051286,3.985458974287148e-5,-5.965941013612591,1.3660305035044444e-4,0.9999998106475553,2.166807005560714e-4
RPL6,TRCN0000004997,-77.60084869127812,2.3365321688536755,2.4325582693869855e-5,0.9999756744173062,4.865116538765868e-5,-5.95869579180528,1.5341326620945571e-4,0.9999998106475553,2.43563329858907e-4
RPL36,TRCN0000117673,-54.35196964324583,2.0802023746651366,1.2951935926876137e-4,0.9998704806407313,2.590387185374965e-4,-5.92615873885833,5.063029498687944e-4,0.9999998106475553,7.904858959241022e-4
RPL36,TRCN0000117674,-48.71148467969253,2.329428811918264,7.379552029908631e-5,0.9999262044797009,1.4759104059813843e-4,-5.7545840198082825,3.147412346011667e-4,0.9999998106475553,5.108843228309783e-4
RPS11,TRCN0000074978,-27.609385185451103,2.063525602947935,5.529753449785124e-4,0.9994470246550214,0.0011059506899568916,-5.712389677528391,0.0013987023431809432,0.9999998106475553,0.0021796444847900407
POLR2A,TRCN0000021285,-86.05370195874404,2.2103092727438964,3.055529126510572e-5,0.999969444708735,6.111058253033264e-5,-5.699591598665471,1.7317545037083489e-4,0.9999998106475553,2.7078343148900785e-4
RPS19,TRCN0000074913,-43.11357528323436,2.797177108011034,2.4615860834172334e-5,0.9999753841391659,4.923172166826362e-5,-5.342358909932875,1.5341326620945571e-4,0.9999998106475553,2.43563329858907e-4
RPS13,TRCN0000007173,-26.73818641707685,2.0674796056812923,5.846423698602116e-4,0.9994153576301398,0.0011692847397204442,-5.578536344923032,0.0014657696659722884,0.9999998106475553,0.002270741531711202
COPS4,TRCN0000118346,-19.5675417663318,2.1501046483163204,9.20829609329523e-4,0.9990791703906705,0.0018416592186589753,-5.280417166619385,0.0020164463204299277,0.9999998106475553,0.003179214636590129
POLR2F,TRCN0000021834,-1.7908245191924461,2.1817499508917284,0.10229694135758284,0.8977030586424172,0.20459388271516565,-3.2602561706301287,0.15409698491126333,0.9999998106475553,0.22144829868254773
RPS3A,TRCN0000074709,-28.28824636330097,2.047857003127355,5.484946485034198e-4,0.9994515053514966,0.0010969892970069672,-5.443562220919757,0.0013967418025752662,0.9999998106475553,0.0021740081613305018
PSMC4,TRCN0000052040,-71.03903111748127,2.7498849401795904,7.159916518353658e-6,0.9999928400834817,1.4319833036680052e-5,-5.386841638628601,6.911511251390369e-5,0.9999998106475553,1.0420432348230253e-4
PSMD11,TRCN0000003946,-23.46246014739521,2.0306446839030197,8.390136113975319e-4,0.9991609863886025,0.0016780272227951976,-5.416333069261807,0.0018851655709704524,0.9999998106475553,0.0029795500784628908
PSMD6,TRCN0000144555,-23.988102398437977,2.1565845575436,5.856880906316332e-4,0.9994143119093684,0.001171376181263284,-5.241472125139715,0.0014657696659722884,0.9999998106475553,0.002270741531711202
NUP93,TRCN0000059959,-26.647538209291426,2.004195375346175,6.94937989487642e-4,0.9993050620105124,0.001389875978975219,-5.361781475675204,0.001627255787265617,0.9999998106475553,0.0025481059614545685
RPS9,TRCN0000074797,-23.049006888647302,2.077200042071801,7.752814195308622e-4,0.9992247185804691,0.001550562839061742,-5.284880389957804,0.0017715367702323564,0.9999998106475553,0.0027886548398334756
NUP98,TRCN0000046913,-17.92883483531332,2.2122890029706506,9.694359803321013e-4,0.9990305640196679,0.0019388719606643345,-5.072836083105564,0.002093804651584858,0.9999998106475553,0.003287048162703334
PSMD6,TRCN0000142957,-85.19409120219878,2.891759019641365,2.6167118757615612e-6,0.9999973832881243,5.233423751471733e-6,-5.212771859323883,4.002214695071484e-5,0.9999998106475553,6.0521295389373225e-5
COPZ1,TRCN0000065002,-13.807294455273713,2.0109752444544062,0.0025463704013788157,0.9974536295986212,0.005092740802757678,-5.2456187501475124,0.0046503212349505016,0.9999998106475553,0.007190645969266811
POLA1,TRCN0000052954,-20.455732257927405,2.0720823323499697,0.0010045944580677948,0.9989954055419322,0.0020091889161355514,-5.118199837198352,0.0021453926327339263,0.9999998106475553,0.0033691729373215395
PSMD7,TRCN0000058066,-108.85195613080681,2.3725042520141577,9.578647224662298e-6,0.9999904213527754,1.9157294449456685e-5,-5.1632432484976825,8.390185439380124e-5,0.9999998106475553,1.2944857535132873e-4
TPH2,TRCN0000056673,-25.75510549757439,2.217886954815058,4.301677067931214e-4,0.9995698322932068,8.603354135863217e-4,-4.96279106577931,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
RPS8,TRCN0000074780,-1.7819089527487944,2.0102411423771884,0.1080350618725301,0.8919649381274699,0.21607012374506018,-4.416702215342228,0.16171070970160362,0.9999998106475553,0.2328044841262266
RPL3,TRCN0000117509,-32.47057814090701,3.3820655943084414,1.2179648192792418e-5,0.9999878203518072,2.435929638555656e-5,-4.669786960763414,9.291892895469054e-5,0.9999998106475553,1.466970132720889e-4
COPA,TRCN0000065272,-85.59829679565217,2.147419327319897,3.911739212998575e-5,0.99996088260787,7.82347842598341e-5,-5.04798892843619,2.0004706455847198e-4,0.9999998106475553,3.180235385291094e-4
RPL30,TRCN0000117570,-45.0454429767118,3.974115423966596,7.793980205536434e-7,0.9999992206019794,1.5587960411345136e-6,-4.755571998085426,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
RPL35A,TRCN0000117659,-69.66832980921085,2.4044751036826932,2.4700219751141428e-5,0.9999752997802489,4.9400439502411686e-5,-4.955864936107075,1.5341326620945571e-4,0.9999998106475553,2.43563329858907e-4
RPL5,TRCN0000074996,-27.963568439819955,2.134556391753736,4.4627264823282034e-4,0.9995537273517672,8.925452964656522e-4,-4.881193912336261,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
PSMB3,TRCN0000003911,-4.62844907407871,2.0017431309217995,0.021787105824081304,0.9782128941759187,0.04357421164816255,-4.975524964225279,0.03553552087858779,0.9999998106475553,0.051785432436132886
RPL6,TRCN0000004998,-5.118351604082281,2.009523413582387,0.017880689414594583,0.9821193105854055,0.03576137882918928,-4.849232856262438,0.029264934578211894,0.9999998106475553,0.0426073858594623
RPS3A,TRCN0000074711,-23.46156043432295,2.288790493879022,4.450736567753251e-4,0.9995549263432246,8.901473135505267e-4,-4.756339877213664,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
COPS6,TRCN0000072558,-65.50648354098102,2.953659650561504,4.562499471976383e-6,0.999995437500528,9.124998944010088e-6,-4.777433694260099,4.904686932374612e-5,0.9999998106475553,7.491226451169264e-5
RPS9,TRCN0000074795,-51.75922236767375,3.6851983826451593,1.0351930256115398e-06,0.9999989648069744,2.0703860512671923e-6,-4.689945785400164,2.909704144997906e-5,0.9999998106475553,4.5936041967564734e-5
NUP133,TRCN0000144112,-20.6779929601573,2.0270163603920364,0.001092862287467098,0.9989071377125329,0.002185724574934156,-4.808963188100478,0.0022672099209295497,0.9999998106475553,0.003520805980945238
RPL6,TRCN0000005001,-41.17529187609513,3.9556277248707707,1.1688029335086724e-6,0.9999988311970665,2.3376058670976363e-6,-4.53332726039895,2.909704144997906e-5,0.9999998106475553,4.607031563071592e-5
RPS24,TRCN0000117549,-53.55552894251694,2.8405150081391843,1.173410681853108e-5,0.9999882658931815,2.346821363707896e-5,-4.738159049657115,9.098741844533116e-5,0.9999998106475553,1.4416188377062788e-4
RPL5,TRCN0000074997,-46.089977161762434,3.839976579933047,1.0308957456235718e-6,0.9999989691042543,2.0617914913145796e-6,-4.57519305208624,2.909704144997906e-5,0.9999998106475553,4.5936041967564734e-5
POLR2A,TRCN0000021288,-32.96869941031381,2.0078237429324215,4.4927237538733105e-4,0.9995507276246127,8.985447507747768e-4,-4.724760786309795,0.0012457831049315464,0.9999998106475553,0.0019191793778673546
COPB1,TRCN0000151483,-31.660884104663083,2.090466858973276,3.869885993487038e-4,0.9996130114006513,7.739771986974286e-4,-4.7113383936607836,0.0011809394031737864,0.9999998106475553,0.0018395142085699953
POLR2D,TRCN0000021366,-45.70201476661581,2.2326941991616422,1.153767610133651e-4,0.9998846232389866,2.307535220267276e-4,-4.696599970149521,4.6248481321459065e-4,0.9999998106475553,7.325262813331688e-4
NUP93,TRCN0000059958,-51.54871928130978,3.211151234559115,4.254759431963907e-6,0.999995745240568,8.5095188639972e-6,-4.632948201379831,4.904686932374612e-5,0.9999998106475553,7.491226451169264e-5
NUP133,TRCN0000143014,-27.009036516206198,2.0952726612324613,5.324058951612724e-4,0.9994675941048388,0.001064811790322473,-4.675920926987098,0.0013820048304478368,0.9999998106475553,0.0021432169226490625
NUP205,TRCN0000060023,-18.265698407957043,2.386846442705776,6.373277501218538e-4,0.9993626722498782,0.0012746555002436377,-4.36220430600585,0.0015302336335413038,0.9999998106475553,0.0023830515874120185
RPS11,TRCN0000074979,-34.24566168893635,3.7396497652160083,4.129084251447972e-6,0.9999958709157486,8.258168503028074e-6,-4.29638920052634,4.882642127337227e-5,0.9999998106475553,7.491226451169264e-5
COPS6,TRCN0000072562,-26.142306893295128,2.180542377082291,4.5781285163519226e-4,0.9995421871483648,9.156257032703063e-4,-4.442448102691641,0.0012589853419967788,0.9999998106475553,0.0019421119176989009
COPB1,TRCN0000150921,-58.37433838325923,3.0672837187263817,4.479415456520266e-6,0.9999955205845434,8.958830913119442e-6,-4.43849169440311,4.904686932374612e-5,0.9999998106475553,7.491226451169264e-5
COPZ1,TRCN0000064998,-75.62623024210811,3.1082484509517063,1.762056682260501e-6,0.9999982379433178,3.5241133644614564e-6,-4.432465311232058,3.557490030244037e-5,0.9999998106475553,5.4730632218456894e-5
PSMA3,TRCN0000003880,-38.814798584264594,3.97199548284125,1.4144575688670604e-6,0.9999985855424312,2.828915137698118e-6,-4.253089501686313,3.185897286067236e-5,0.9999998106475553,4.9558402227081844e-5
PSMD1,TRCN0000058105,-21.402832236285366,2.082578246069509,8.923080220075751e-4,0.9991076919779924,0.0017846160440151415,-4.40035935252439,0.0019722509084559954,0.9999998106475553,0.0031033948118351544
POLR2A,TRCN0000021286,-19.797932839401533,2.520477276571063,3.9192120554776185e-4,0.9996080787944522,7.838424110955255e-4,-4.285075985463255,0.0011883251937441753,0.9999998106475553,0.0018395142085699953
RPL18A,TRCN0000117614,-26.717868011523162,2.3917882172986604,2.5482658578013603e-4,0.9997451734142199,5.096531715602648e-4,-4.31851646026289,8.671437055683765e-4,0.9999998106475553,0.0013467371516648337
RPS8,TRCN0000074779,-37.85555018598089,2.0623578652615557,2.8958872652341735e-4,0.9997104112734766,5.791774530468086e-4,-4.330344322211499,9.714572173445136e-4,0.9999998106475553,0.0014969996463996746
NUP98,TRCN0000046914,-71.94347714813584,2.901757919130052,4.1235113118465675e-06,0.9999958764886882,8.247022623697475e-6,-4.289247510768266,4.882642127337227e-5,0.9999998106475553,7.491226451169264e-5
PSMD7,TRCN0000058063,-47.40055885404119,3.4729324155771204,2.6167488227285234e-6,0.9999973832511773,5.233497645473761e-6,-4.199924120154195,4.002214695071484e-5,0.9999998106475553,6.0521295389373225e-5
PSMD6,TRCN0000145517,-15.352893138662852,2.2476452638733555,0.0012696359130707027,0.9987303640869293,0.0025392718261414426,-4.163785837316382,0.002569571836368387,0.9999998106475553,0.003981985494769452
PSMD11,TRCN0000003948,-60.101628052383695,2.5330500814291406,2.301996891680636e-5,0.9999769800310832,4.6039937833475264e-5,-4.229886227587837,1.5122840691179733e-4,0.9999998106475553,2.3670533255688912e-4
NUP205,TRCN0000060024,-36.03354521824774,3.957978482571258,1.9670628915325838e-6,0.9999980329371084,3.934125783144893e-6,-4.079972378688071,3.557490030244037e-5,0.9999998106475553,5.4730632218456894e-5
PSMC1,TRCN0000050505,-13.497842358684515,2.0162250646807562,0.0026369689775737268,0.9973630310224263,0.005273937955147412,-4.206074008898323,0.004797255101509126,0.9999998106475553,0.007424323371383112
RPTN,TRCN0000053864,-13.835337371628967,2.262515314876716,0.0015564887484528851,0.9984435112515471,0.0031129774969056445,-4.005330021108042,0.0030049762368090397,0.9999998106475553,0.004644915949641545
POLR2D,TRCN0000021367,-13.614209225042863,2.028574703705259,0.0025301199598156657,0.9974698800401843,0.0050602399196313375,-4.019882423791495,0.004638553259662054,0.9999998106475553,0.007166148149657553
RPS27,TRCN0000117596,-31.305709436928627,2.03345041240364,4.640616967631485e-4,0.9995359383032368,9.281233935263256e-4,-3.9625923429718153,0.0012687929628264118,0.9999998106475553,0.001959831987223
RPL18A,TRCN0000117615,-17.508494661509385,2.68800916431721,3.783574164963719e-4,0.9996216425835036,7.567148329927775e-4,-3.842312783215821,0.001169693189560679,0.9999998106475553,0.0018261536530897132
NUP93,TRCN0000059962,-38.33727235856011,3.8507871147322223,2.030702554261924e-6,0.9999979692974458,4.0614051084464364e-6,-3.8398958987777867,3.557490030244037e-5,0.9999998106475553,5.4886989037004696e-5
RPL30,TRCN0000117568,-62.9294142785286,3.050133402286355,3.7600478779111456e-6,0.9999962399521221,7.520095755886302e-6,-3.890571247861164,4.8067639087891134e-5,0.9999998106475553,7.259194474559635e-5
COPS6,TRCN0000072561,-15.10350504261344,2.220179782545707,0.0013911947411744318,0.9986088052588256,0.0027823894823488793,-3.8542996284583104,0.002753284989855675,0.9999998106475553,0.00427295527646435
COPA,TRCN0000065268,-25.191578457710552,3.3402230063093503,3.148644552196998e-5,0.999968513554478,6.297289104395531e-5,-3.7792787118061035,1.7317545037083489e-4,0.9999998106475553,2.7078343148900785e-4
RPL3,TRCN0000117510,-97.0143837107633,3.4748183973497047,2.1641747758178038e-7,0.9999997835825224,4.328349552107369e-7,-3.8418885156160343,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
RPS24,TRCN0000117551,-58.63467370508993,3.8810117804109345,3.6189630353750044e-7,0.9999996381036964,7.237926069603162e-7,-3.8057055877346517,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
PSMD7,TRCN0000058064,-23.12078395435476,2.3640335073352157,3.8431829307393874e-4,0.999615681706926,7.686365861478972e-4,-3.8006929679648316,0.0011804061858699546,0.9999998106475553,0.0018361874002421987
RPL9,TRCN0000117566,-21.3056007732821,2.3021268646115507,5.376086444025412e-4,0.9994623913555974,0.0010752172888051081,-3.796003400880096,0.0013820048304478368,0.9999998106475553,0.002145897795800912
RPL11,TRCN0000117716,-4.151353156969289,2.052967244660512,0.025533204287088773,0.9744667957129112,0.05106640857417766,-3.725395609009734,0.0415024248377766,0.9999998106475553,0.060085600138273715
RPS24,TRCN0000117548,-64.40838599473811,2.3485319401124,3.608272390532955e-5,0.9999639172760947,7.216544781063483e-5,-3.7966214813115684,1.92591059388067e-4,0.9999998106475553,3.039364668842891e-4
CABP5,TRCN0000056334,-50.28843906335313,3.7110942063917665,1.0682800456976825e-6,0.9999989317199544,2.1365600915146388e-6,-3.732654054000891,2.909704144997906e-5,0.9999998106475553,4.5936041967564734e-5
RPS9,TRCN0000074796,-41.138959370263514,3.994118343616979,1.0595780482282963e-6,0.9999989404219518,2.119156096380692e-6,-3.720186386701558,2.909704144997906e-5,0.9999998106475553,4.5936041967564734e-5
PSMB3,TRCN0000010829,-3.1054779602754077,2.0186919531547094,0.04443955837873393,0.9555604416212661,0.08887911675746785,-3.8277046145436273,0.06983359173801046,0.9999998106475553,0.10057373738345046
NLRP5,TRCN0000152865,-44.74440843391331,2.574352236991794,4.293182200006026e-5,0.9999570681779999,8.586364399998381e-5,-3.7322442381944736,2.137552821687211e-4,0.9999998106475553,3.4128994631926334e-4
RPL27,TRCN0000117773,-40.48152803127004,3.987919927346634,1.1483580183724042e-6,0.9999988516419817,2.2967160366871298e-6,-3.6344795375715577,2.909704144997906e-5,0.9999998106475553,4.607031563071592e-5
COPA,TRCN0000065271,-22.08801606169629,2.4673724874822667,3.365776969978706e-4,0.9996634223030021,6.731553939958168e-4,-3.6369032195092004,0.0010904195252054302,0.9999998106475553,0.0016846693193651925
POLR2A,TRCN0000021284,-24.60401729697644,2.3906415955432263,3.110534298335275e-4,0.9996889465701665,6.221068596670154e-4,-3.6334603000008343,0.0010217241132726284,0.9999998106475553,0.0015735644097459802
NUP98,TRCN0000046916,-53.36461644230878,2.3901327575030353,4.908416295495479e-5,0.9999509158370451,9.816832591003077e-5,-3.6306679462893356,2.3435518100393843e-4,0.9999998106475553,3.7750909069467117e-4
PSMB3,TRCN0000003910,-24.78656496909683,3.3971180039485636,2.9262240396207232e-5,0.9999707377596038,5.852448079246564e-5,-3.4390551334144135,1.7301299634257526e-4,0.9999998106475553,2.677390463756125e-4
RPS13,TRCN0000007170,-66.71271794679238,3.5026313912756377,7.269236638965666e-7,0.9999992730763361,1.4538473278591368e-6,-3.562068023482805,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
RPL5,TRCN0000074995,-21.91963018583063,3.073805108306781,8.850001487559268e-5,0.9999114999851244,1.7700002975118423e-4,-3.522836263489898,3.6400440901004645e-4,0.9999998106475553,5.878467157387149e-4
RPL35A,TRCN0000117661,-3.788183811529311,2.082224100174651,0.029637338404654462,0.9703626615953456,0.05927467680930887,-3.433524786637662,0.047681840358508705,0.9999998106475553,0.06871794639902719
COPS2,TRCN0000116054,-50.939157468479294,3.937610605324377,5.310203566394961e-7,0.9999994689796433,1.062040713151191e-6,-3.4671494741607845,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
POLA1,TRCN0000052953,-35.06583555351636,3.804099109163907,3.2152270559883017e-6,0.999996784772944,6.430454111860939e-6,-3.4190495239418333,4.4624227357067883e-05,0.9999998106475553,6.612184336761356e-5
RXFP2,TRCN0000009005,-63.0774473339449,3.9997191744607608,1.8935244475698653e-7,0.9999998106475553,3.7870488944768965e-7,-3.426386900792643,2.8358097209374873e-5,0.9999998106475553,4.5936041967564734e-5
COPS4,TRCN0000118344,-44.115538093297026,3.53451249842047,2.8279565167113197e-6,0.9999971720434833,5.655913033475457e-6,-3.35512110159115,4.1800732262639196e-5,0.9999998106475553,6.148328518089663e-5
PSMB3,TRCN0000003908,-26.15009269183177,2.3196787864574206,3.2141115680049535e-4,0.9996785888431995,6.428223136010214e-4,-3.349405128246053,0.0010484653597698918,0.9999998106475553,0.0016173135868791655
DMRTC2,TRCN0000019587,-3.2249511086862426,2.0487865885298655,0.040779688001523595,0.9592203119984763,0.0815593760030473,-3.3829628344979454,0.06451101145391525,0.9999998106475553,0.09295803578178644
NLRP5,TRCN0000155113,-67.15801583657091,3.0662581317433686,2.9246805847708436e-6,0.9999970753194152,5.849361169429912e-6,-3.321540656399625,4.192042171504876e-5,0.9999998106475553,6.148328518089663e-5
RPL18A,TRCN0000117613,-30.624061376337078,2.4787705505843447,1.461877714716824e-4,0.9998538122285283,2.923755429433683e-4,-3.32742860985641,5.531524731186357e-4,0.9999998106475553,8.697712692592027e-4
PSMD11,TRCN0000003950,-36.43799517537199,2.2154670480837324,2.0093677647996754e-4,0.9997990632235201,4.0187355296006366e-4,-3.258335896993204,7.255198112597301e-4,0.9999998106475553,0.0011247703582846753
PSMC1,TRCN0000050504,-22.142760586425904,3.861608628688115,1.630878531209258e-5,0.9999836912146879,3.26175706242271e-5,-3.1234533114531082,1.1590100137659494e-4,0.9999998106475553,1.848896926719359e-4
RPS27,TRCN0000117592,-38.1573164154742,3.872141269061225,1.9568368406154574e-6,0.9999980431631594,3.913673681354979e-6,-3.1918695121753817,3.557490030244037e-5,0.9999998106475553,5.4730632218456894e-5
RPL36,TRCN0000117675,-48.699985257781954,2.51830788584389,4.103071906295846e-5,0.9999589692809371,8.206143812583555e-5,-3.2097734469118873,2.064630863487165e-4,0.9999998106475553,3.2894118841966287e-4
POLA1,TRCN0000052957,-129.1285661920393,2.5343243753266833,3.3020041384722538e-6,0.9999966979958615,6.6040082769003305e-6,-3.1697116307046667,4.4624227357067883e-05,0.9999998106475553,6.646161521220971e-5
