sgRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
COPS4-9,5150.587763471165,-1.6651921985970388,0.05691372916178113,-29.258181165103714,3.533537792653749e-188,1.3060499302847124e-186
RPS11-1,2580.663864959355,-3.337827106195237,0.11577675256782687,-28.82985601310417,9.064545820753305e-183,3.111081619194259e-181
POLR2F-1,6965.426104432164,-0.9763740487051324,0.06621585895013085,-14.74532029314109,3.2975164351990984e-49,1.8108075967007618e-48
NUP133-7,5161.304861833361,0.20975410485706195,0.061951901536809406,3.3857573319591205,7.098212281221123e-4,0.001064178159477925
RPL11-8,1873.834773874177,-5.9944587226472015,0.39144453770197024,-15.313685963887778,6.195127162861018e-53,3.6081922445511744e-52
PSMB2-3,2545.0451386717577,-2.804441527929628,0.11657315748114354,-24.05735238305838,6.99249621329749e-128,1.2217797929052522e-126
RPL35A-5,3317.6615934246024,-2.358148467210089,0.11644995143043012,-20.25031731008408,3.5295916410126645e-91,3.6084442202267775e-90
RPS13-9,3176.3665048466437,-2.403431572480309,0.08180279107269205,-29.380801571239278,9.661310261131473e-190,3.868549650394727e-188
PSMD6-18,3504.4639477766063,-2.014397299552088,0.08338746832027598,-24.15707467955685,6.291965453369209e-129,1.119736814942187e-127
PSMD6-4,3175.8853584891326,-2.649354444251196,0.08422715780899026,-31.454871720346812,3.600721770813004e-217,2.1626835135945606e-215
RPL35A-4,2072.7701184963175,-3.239458766131903,0.1536624993278236,-21.081648289611906,1.1722910772844216e-98,1.4443227247055502e-97
RPS19-8,3296.884494446639,-2.1570262177033035,0.07561032232604205,-28.528197623624873,5.2372288589201494e-179,1.677658977807421e-177
POLR2D-2,2936.1501669619747,-2.5456455106337694,0.09812565776039756,-25.9427102832748,2.197505782257905e-148,5.028102516071063e-147
RPS13-8,3247.1080682321153,-2.524255176802478,0.08459729698083607,-29.838484997627063,1.2383616613345405e-195,6.611475314124963e-194
COPZ1-17,6784.407108369813,-0.8875218522223712,0.0543346532935255,-16.334361193542907,5.621800622065462e-60,3.601700265203272e-59
RPS8-4,2438.5752618144024,-3.4183626766071824,0.10723472053140722,-31.877386910389742,5.495379803653658e-223,3.52070666087411e-221
RPL35A-1,2171.799329379447,-2.8292201844851754,0.13066113925008077,-21.65311125192433,5.681266214512332e-104,7.689713848093452e-103
PSMD11-5,2413.486257822579,-3.719060923401062,0.3069186692748811,-12.117415119085551,8.541061227013547e-34,3.7479268671963554e-33
RPL18A-8,2651.680522506351,-2.227381718234474,0.08524703207231751,-26.12855443864511,1.7277256146241844e-150,4.0496202820825395e-149
PSMD11-9,3582.9025886544873,-2.238643230689418,0.10194645572143256,-21.959009902281284,7.10298367343984e-107,1.018801091070998e-105
POLR2A-2,2277.5534226287914,-2.906332563012114,0.10240234518686832,-28.381503936345503,3.420928411134298e-177,1.0273475634687689e-175
POLR2D-4,4301.568677760977,-1.7973180909364919,0.11041725950874408,-16.277510408544057,1.425514685708061e-59,9.072315317651965e-59
COPS4-6,4254.316028119574,-1.5638980006883272,0.07759202833675466,-20.15539526690685,2.4132374711349173e-90,2.44118022080069e-89
RPL34-5,2394.9156617313424,-3.2465342950898233,0.11521588191554692,-28.177836606497777,1.0930649863783512e-174,3.0895160350282223e-173
RPL11-7,5242.70856897196,-1.2322820148650189,0.06722172942198479,-18.33160237710282,4.63060412767964e-75,3.90351804096503e-74
NUP54-19,3265.338447488235,-2.0675078907702873,0.07887224207068581,-26.21337794502372,1.870575445221999e-151,4.4940575071458523e-150
RPL9-7,1978.9197707282356,-3.4810583773273684,0.1674715590105713,-20.785967467512698,5.79836746313032e-96,6.879297693911405e-95
RPL3-11,3790.697156027281,-1.539361924358174,0.09141089208100972,-16.8400273677886,1.2417905079170127e-63,8.972636677505634e-63
RPS3A-1,2954.867004301683,-1.501799509593738,0.07854280919968226,-19.12077661719048,1.6956390482624291e-81,1.5519134527430422e-80
RPS24-5,3053.0687123799394,-2.185525239026298,0.10037924223403545,-21.772681187717264,4.212540291488705e-105,5.953310617824479e-104
COPZ1-11,3258.409622527497,-1.7184879803002218,0.11618184864370462,-14.79136371439842,1.6654491376442865e-49,9.198256444115858e-49
RPL30-8,2834.8283475048415,-2.225814522478954,0.109765348856537,-20.277934208436648,2.01414259143004e-91,2.0812806778110412e-90
POLA1-3,2156.5112627637213,-3.3057033102015048,0.17729970830019035,-18.644719395728163,1.393837749151417e-77,1.2177073426677379e-76
RPL36-5,3549.907844116974,-2.0925239089051133,0.08630083154770464,-24.246856853846484,7.136741709692982e-130,1.2940393930216897e-128
RPS19-3,1929.6688767286848,-3.6352727062212273,0.2023303293099884,-17.967018185650556,3.5319573844002667e-72,2.852278190259375e-71
RPL18A-7,2431.0114017464193,-3.008507144340968,0.1258339571465832,-23.908547522163488,2.4958520920636904e-126,4.2079190534617655e-125
RPL11-9,2161.0541638096765,-3.8270177536447543,0.18184332135288436,-21.045687711665035,2.5045806544989864e-98,3.046711403763957e-97
COPB1-6,4799.2796477698785,-1.717886121353249,0.09071178866356336,-18.937848615516064,5.562398400557395e-80,4.949504502718201e-79
NUP93-10,2051.2967694480767,-3.462427756567053,0.1450450376154106,-23.87139755685913,6.072020912312424e-126,1.0060710511607312e-124
RPL9-6,1815.8261207834303,-5.305030510299762,0.14982541412437858,-35.408081741698076,1.2823081397824014e-274,1.5403726529136096e-272
PSMC1-4,3400.356124789808,-1.5688447168004231,0.07874486682968394,-19.92313632574493,2.5641600635985114e-88,2.51444675624303e-87
RPS13-2,3400.2582046762814,-1.8395584107826828,0.11132277823899674,-16.52454636762092,2.442706892265831e-61,1.6189250506672164e-60
RPS9-8,2395.527945508896,-2.8369680297963513,0.15841066627870734,-17.908945757509766,1.0041956567072131e-71,8.04193355079693e-71
NUP98-12,3416.753863760939,-1.5265203892468728,0.09389045191080775,-16.258526380265028,1.9435646782053705e-59,1.2287931945758955e-58
COPS2-4,4260.469588809199,-1.9329906739065674,0.09066321062763079,-21.320562778718354,7.317322734221672e-101,9.25256203629872e-100
COPS4-4,3100.699845469142,-2.0920365019410663,0.11755261141319576,-17.796597428087647,7.509509319102851e-71,5.91527742267036e-70
PSMC2-2,2410.867739444377,-2.159146402051689,0.10557674891900144,-20.450965048262546,5.889845030626015e-93,6.658989499331295e-92
RPS8-5,2890.3786550596333,-1.5390652547158714,0.12669075404291574,-12.148205023663543,5.863887761554532e-34,2.5849523572724334e-33
COPS4-7,1981.7213594740576,-2.846738966643548,0.1132284351465497,-25.141555325383244,1.7481124244183357e-139,3.4284408976857563e-138
RPL6-2,9616.302967986016,-0.48158112366938544,0.07112275640224261,-6.7711256991468405,1.2778418851760186e-11,3.0487832319583225e-11
POLR2F-9,3870.0055750522743,-1.4158446853796947,0.08459270298799659,-16.73719641729143,7.021841911661808e-63,4.889847881961592e-62
RPS9-4,1987.0954548040331,-3.2402686379987715,0.14058237795666945,-23.048896206589227,1.508875852321364e-117,2.3387575710981143e-116
RPS13-7,2112.7799055444134,-2.854950281874281,0.3601081209506255,-7.928036375124469,2.226381051820609e-15,6.165856457635749e-15
RPS13-6,3602.2408369964796,-1.4384250522174122,0.1138263613977826,-12.637011625019172,1.3197519577799386e-36,6.126964403026672e-36
PSMD7-5,3652.1535585475694,-2.112947378596356,0.0719509798811684,-29.366485099800204,1.4719048498650311e-189,5.6580022428811796e-188
PSMC2-11,4099.9399847425075,-1.1071841357296284,0.06758322289627562,-16.38252939533375,2.5491811056049636e-60,1.655245298977277e-59
PSMC4-2,3207.841214501591,-1.7850551978097944,0.0826223059478101,-21.605003362377193,1.6117687152274893e-103,2.1512635212966906e-102
PSMC4-3,2119.1983694282394,-3.1024047892343076,0.10487034200959917,-29.583242790896332,2.454865611301693e-192,1.1795629262304635e-190
PSMB2-5,2770.044006245282,-2.6182914886283473,0.12842717405186965,-20.387363561942596,2.1650291468946256e-92,2.364310238824699e-91
PSMB2-18,2660.4598649097857,-2.3238589271986334,0.11233653716101845,-20.686581462518397,4.575232966169413e-95,5.297348048781694e-94
POLA1-5,4391.714417881093,-0.9940224875136939,0.08839632489942321,-11.245065772187775,2.4491406292002326e-29,9.806767269422597e-29
PSMD6-1,2826.6927873754203,-2.0227895938497857,0.09947219373842761,-20.33522653746754,6.274912572721605e-92,6.626583497126881e-91
RPL30-1,1845.7259383299488,-2.9496696568357694,0.11377873413236325,-25.924613059979233,3.516077478920708e-148,7.858024319169303e-147
PSMB2-4,1873.6730784964705,-3.6613827410277,0.5587870171157564,-6.552376180689288,5.662866842575366e-11,1.3144963854383882e-10
POLR2F-3,2733.7921357516175,-2.386632991520737,0.09015304410868265,-26.473127059842458,1.976905666697142e-154,4.871298322297317e-153
PSMD7-7,1830.053423830139,-3.4346108106257787,0.1666581658040271,-20.608716014938796,2.2923204618466625e-94,2.6225237664698123e-93
PSMC2-7,2942.435812123803,-1.364997949252341,0.1196819616886805,-11.405210359126677,3.938241315620824e-30,1.596898693802368e-29
RPL27-2,2470.6605947303415,-1.8257834274545466,0.09935653996757515,-18.376076985474615,2.0421404705101612e-75,1.7367230019117386e-74
POLR2F-5,2782.2765443285202,-1.6128849394035714,0.12633639002534156,-12.76659036307786,2.519515411948777e-37,1.1810996638452559e-36
RPS13-5,4224.398464250995,-0.5592605051144226,0.08132532382052357,-6.876830965329467,6.119865349026852e-12,1.488909012763242e-11
RPS9-2,1779.8181690846914,-3.4140846591715115,0.4125417580083512,-8.275731105752449,1.2766981560596362e-16,3.7178997817373043e-16
COPB1-1,2542.340570779308,-2.301380977429704,0.09408645895502843,-24.46027837576203,3.912266371928955e-132,7.230169198891781e-131
RPL34-7,2569.751913150285,-1.8705003627339325,0.11079569096616572,-16.88242878782296,6.0599529261153465e-64,4.4118293651491274e-63
POLR2D-1,2892.300047020369,-1.7360003378668014,0.0851079274931631,-20.397633792765756,1.755049253663801e-92,1.938623371001049e-91
COPS2-9,2612.335281551367,-2.251391041507411,0.08700528457624634,-25.87648615222244,1.2252279745662233e-147,2.676009280813956e-146
NUP133-6,2349.435483234007,-2.5052594775509074,0.14647212923194988,-17.104001223219992,1.3855661361137422e-65,1.0402570756291456e-64
RPL35A-6,1701.8579010415613,-3.6296012436465204,0.40289730267631546,-9.008750417379968,2.0841760783739816e-19,6.654130270157463e-19
PSMB2-15,1901.2043870917535,-2.876608127067058,0.1582371520528081,-18.179094414610383,7.557141688436202e-74,6.260701002230337e-73
PSMD7-1,2340.09408677896,-2.413092600511255,0.11593150052959726,-20.814813829613062,3.1777720083988177e-96,3.8172986250890795e-95
COPS8-10,2777.5330212156946,-2.314792985044177,0.13268695867484212,-17.445519952844236,3.723148604387485e-68,2.8623566470530984e-67
PSMD6-5,2133.5461864174677,-2.356314199551427,0.1394497281980042,-16.89723049302545,4.715398471897914e-64,3.4591587263312176e-63
COPS6-8,3520.249404464511,-1.0999164539038297,0.08921066376091928,-12.329427980174637,6.289158906334174e-35,2.8375031497592214e-34
NUP98-2,2639.722747242554,-1.1085398406674076,0.10253130950098967,-10.811720303413345,3.029350705178683e-27,1.1691590472597247e-26
RPS3A-4,4853.810997335621,-0.6106112578365169,0.0940107115155702,-6.495124310758849,8.296487610242521e-11,1.9073982280964267e-10
COPS4-1,1883.736622835651,-3.711814993372226,0.13854034497964596,-26.792303670945515,3.9724474821354714e-158,1.0046110606137338e-156
PSMB2-6,4076.63664730891,-1.9647451156229407,0.07769630466795678,-25.287497571724714,4.384485007416114e-141,8.964872536440184e-140
RPL5-2,2660.6071612042288,-1.735098848444801,0.10344887572131192,-16.772524943809962,3.8767889901694903e-63,2.7596994218910226e-62
PSMD7-2,2508.136677948071,-2.135081065953051,0.15182737313397113,-14.062556849146526,6.451258188188977e-45,3.425226032513595e-44
RPL18A-4,2249.112389581735,-2.2972981371865697,0.113189109455176,-20.296105767104056,1.3918800613536616e-91,1.4539094988705095e-90
PSMD6-12,2738.364298437839,-2.0726944666004967,0.10551042269115479,-19.64445230844721,6.448862019416616e-86,6.135996436296404e-85
NUP205-5,2296.866133209664,-2.401185919365439,0.14341497561104155,-16.74292317894151,6.377776538028318e-63,4.506649450768539e-62
POLA1-4,4388.829678449437,-1.22422831824723,0.06237566953123559,-19.626696233443692,9.147257096818101e-86,8.618151049060975e-85
PSMB2-23,2017.7096654497,-2.895405979420651,0.14207617065801456,-20.37925125663795,2.5553406242392083e-92,2.759193640330202e-91
COPB1-5,3400.387361038941,-1.9692263874012668,0.08690162725202144,-22.660408667496615,1.1015368334221786e-113,1.680280788759863e-112
RPS11-7,4792.23058615118,-1.1852268488344415,0.0899049372246823,-13.18311191155642,1.0976784126017037e-39,5.381984461786925e-39
PSMA3-11,2233.293865291058,-3.492627802906541,0.34255252261215663,-10.19588989236827,2.0684146728718577e-24,7.586818704694103e-24
NUP54-11,3007.3056974141277,-1.9148394628220524,0.11582597455953074,-16.532038431827637,2.1572316382512674e-61,1.439652503027408e-60
RPS19-5,2477.255124631681,-2.483913118147224,0.11627496520585234,-21.362406892573325,2.9900102501922984e-101,3.8311998005797317e-100
RPS19-7,1446.8072277648932,-3.3291726754620643,0.48922511038306776,-6.804991413575014,1.01055263872398e-11,2.4339375584304382e-11
POLR2A-7,1399.9044890022299,-4.5922511071839756,0.16172561233427096,-28.395323665198084,2.3096735405226847e-177,7.159987975620323e-176
NUP98-14,5498.076069095584,0.4718095312603461,0.07076822018552292,6.666969015519544,2.6114019633356156e-11,6.135836886957278e-11
POLR2A-1,4102.060646552363,-0.7229300785012777,0.07481179381367466,-9.663316993865948,4.316564009324262e-22,1.5084429138038604e-21
COPS4-2,2762.701214903831,-1.7948783308282272,0.1311350893197131,-13.687246793665082,1.2100808872748202e-42,6.056706940995323e-42
RPL5-3,1897.692385062887,-2.9958404350075805,0.14947827322011054,-20.04197914834171,2.3714808011797813e-89,2.3739510936810102e-88
RPL3-4,1757.37044758587,-2.1269607954759078,0.1368233330651643,-15.545307571647218,1.711987452234293e-54,1.0218757401224568e-53
PSMC2-3,4833.000985504483,-1.0048195211710576,0.08681035176369518,-11.574881344868384,5.524764332936872e-31,2.3083906625879713e-30
NUP205-1,3198.6515083750264,-1.3629140864079665,0.08837167369082193,-15.422522053574228,1.1550405602687644e-53,6.80977900870112e-53
RPS9-7,1991.7147131982438,-2.4458071880230206,0.1664563656008541,-14.693383333190297,7.107457718460721e-49,3.85890783471229e-48
PSMC4-6,1652.6045376703967,-2.1002384508833956,0.12596114292975352,-16.67370112745535,2.0358876112931795e-62,1.4075453197501765e-61
RPL11-10,2511.2015932378026,-2.037186706138234,0.14290337697514457,-14.255693247141144,4.1317871878709e-46,2.218238819856947e-45
COPZ1-4,1514.0370356878225,-3.020717615101893,0.15884424550626078,-19.016852675237974,1.2368914862580382e-80,1.1213704889565798e-79
RPS19-6,6103.334907956743,-0.9825367713044929,0.062656045542167485,-15.681436049826129,2.0262095677809853e-55,1.2169921216484542e-54
COPB1-2,2733.4720382509176,-1.7279401763676847,0.10449504724273931,-16.53609641760077,2.0167495307029595e-61,1.3553120972066742e-60
NUP205-2,4171.909442170909,-1.1888135313079833,0.0911841777248239,-13.037497962591615,7.487402897040959e-39,3.597697092028181e-38
RPL11-5,1655.8068539931105,-2.577117282580832,0.16286348056003103,-15.823788572607066,2.132643784953104e-56,1.2971333400885653e-55
NUP98-1,4000.300418223972,-0.6527659800784822,0.07188510395655522,-9.080684928451806,1.078937265450463e-19,3.50290105438478e-19
COPZ1-12,2156.975840661658,-2.0304529717445248,0.1349773675633349,-15.042914292959399,3.842544491997436e-51,2.1850208620174767e-50
COPB1-7,1565.568089191152,-3.6331604377799085,0.20745236147585217,-17.51322767276773,1.1356810685269435e-68,8.801528281083812e-68
RPL9-9,1534.617782649674,-3.3036780349377466,0.1677232076201374,-19.697202801057664,2.2786652684779282e-86,2.189797323007289e-85
RPL36-10,1868.9440083087018,-2.461583102489679,0.14522886908229138,-16.94968168549785,1.9349856771670934e-64,1.441489330044633e-63
PSMD7-8,1947.7798204279889,-3.184575833613646,0.199067327493672,-15.997481222602326,1.3305001216691413e-57,8.249100754348676e-57
COPS8-4,3902.687310050019,-1.5785317472238625,0.0698667382972357,-22.593465584557244,5.0247231994106034e-113,7.544935929114985e-112
COPS8-12,1979.8735757704715,-2.422778913492198,0.13349081876491858,-18.14940484977312,1.2979957631109644e-73,1.0661315626919972e-72
NUP133-2,2201.966261448324,-2.0959325968919607,0.1279821165468709,-16.37676148389347,2.80274159277191e-60,1.8076742756065807e-59
POLA1-7,2531.509720136001,-1.717571813930236,0.09041955450892984,-18.995579255597953,1.855291355941475e-80,1.6662943860371567e-79
RPL34-3,3517.9122546796098,-1.348419500769282,0.08099538507619655,-16.648102845622056,3.123480465874593e-62,2.1288402324152367e-61
COPS6-5,2074.956306341,-1.6832437981317256,0.10669648868429935,-15.775999931096319,4.551326665458278e-56,2.7508332864813873e-55
POLR2D-7,1902.881811460425,-1.8294054796296602,0.13171494849719773,-13.88912572568467,7.372976669913817e-44,3.809371279455472e-43
RPL11-1,1774.4768391353737,-2.831553305447326,0.1450809819555989,-19.51705362949573,7.86445697539682e-85,7.2670607243811e-84
COPZ1-2,2166.4738152926643,-1.7125785007932304,0.12199163849106512,-14.038490850491057,9.062191319354928e-45,4.785036185659388e-44
PSMA3-3,2978.091128643999,-1.2282724418039097,0.12785992047230527,-9.606391410746703,7.513615624359482e-22,2.5787802196462364e-21
COPA-9,2185.9621782758604,-2.340335607205511,0.15747391216725434,-14.861735350296124,5.83927873366855e-50,3.2436687069684834e-49
PSMD6-19,5166.347866785062,-0.6238962672726165,0.09958251578847305,-6.265118553520559,3.725418672458767e-10,8.173806721992865e-10
PSMD7-4,1914.3045676644697,-2.345565814207108,0.12691977843236235,-18.480695784204343,2.953479141644116e-76,2.5570211307387347e-75
RPL30-7,3162.8266853369987,-1.714480702247958,0.08051040778146235,-21.295143690015195,1.2591959464689115e-100,1.5715419539696416e-99
COPA-2,2004.0556539429988,-2.693533359610272,0.17019986372653412,-15.825708085983331,2.068588021502349e-56,1.2661866806775524e-55
PSMC4-4,1622.200209605963,-2.951405505985338,0.17975652295175856,-16.418906293472364,1.4006874000196535e-60,9.156874771557056e-60
PSMB2-21,2717.1607622226056,-1.9468176657030976,0.0952176383587399,-20.445977229222066,6.523856760917223e-93,7.290030636327268e-92
NUP133-1,3662.766364154575,-1.1786198237228322,0.0654955511068443,-17.995418067406202,2.1161913735329874e-72,1.7234406016654244e-71
RPS8-10,1925.5883483679709,-2.219295461846735,0.15741607374282207,-14.098277317426305,3.891536886405185e-45,2.0776483043529903e-44
PSMC1-1,3445.8288262344854,-1.0475699180621092,0.08036017014076398,-13.035934546020986,7.642481587662282e-39,3.653942689424603e-38
RPL36-6,1454.7748045256687,-4.0901464383824155,0.16241884060763298,-25.182709241616127,6.196415478056296e-140,1.2405740155025207e-138
PSMC2-13,3162.9373747136947,-1.1702865216092009,0.10034814291367596,-11.662263870851449,1.9868826729748702e-31,8.374536178635308e-31
POLR2F-6,5716.149435321432,-0.6459894840743141,0.05613557565173279,-11.507666512267674,1.2070022935919425e-30,4.999694845439038e-30
PSMD6-10,4376.4274442235665,-0.7964119189770267,0.08054584672694547,-9.887684484550814,4.7079112054109166e-23,1.700865664811989e-22
RPL3-9,5065.472163072074,-0.20799196431782432,0.06559718059775484,-3.1707454866580527,0.0015204829831864405,0.0022206446000640873
COPS2-6,1791.5292885441586,-2.782587951144735,0.12849312030947777,-21.655540346773638,5.38955067740234e-104,7.399083144262355e-103
PSMB2-14,1644.7933379023216,-2.300637930580533,0.13857432948835977,-16.602194209236902,6.718921039032429e-62,4.5471007876832144e-61
PSMD1-2,4631.038983888977,-0.9486750770991481,0.06446769885944531,-14.715510152882642,5.125821529012972e-49,2.798815050784924e-48
RPS11-3,3519.013928703101,-1.202953642558976,0.07099287101847551,-16.94471043783979,2.105683173934516e-64,1.5565857924238998e-63
POLR2D-8,1803.2726718430508,-2.62836248181809,0.19099658767613745,-13.76130596780536,4.355865508522975e-43,2.2031509229950417e-42
RPL35A-2,3028.752073104811,-1.6591945136309723,0.08488393115122052,-19.54662668338394,4.407162552488182e-85,4.1119254494574205e-84
PSMD6-8,3839.7716976512083,-0.6363430402008955,0.10704222778413514,-5.944785094385047,2.7681978753783716e-9,5.8210900617912795e-9
RPS13-10,1838.009935025238,-2.5064047592915335,0.16459063637052293,-15.228112695604192,2.3013947453001064e-52,1.3323134639960255e-51
RPL30-4,5418.990004373361,-0.9184987353172434,0.07253887297760335,-12.662158889631954,9.582730259035754e-37,4.470390183948234e-36
PSMC2-1,2441.624723152412,-1.3993655488824022,0.09374945718501435,-14.926652280458088,2.21090478492126e-50,1.242502630590252e-49
POLR2D-3,1644.3076839409543,-1.8686423374267178,0.17204665301547636,-10.861253646466608,1.763119397366167e-27,6.832087664793897e-27
RPS9-3,1720.1661896200403,-1.7043812675812697,0.15643389050523462,-10.895217539349233,1.2147592080340074e-27,4.7262493883428384e-27
COPS6-2,1897.2158330807035,-1.5691824320849976,0.13847398439686678,-11.331965631809343,9.113620810592879e-30,3.679911596209982e-29
RPL18A-1,4291.820730942818,-1.2578032962362677,0.09171383553705666,-13.714433475285816,8.32138088121466e-43,4.186830904108528e-42
PSMC2-9,6275.96000522627,-0.4884737709505976,0.050815765417317256,-9.612642197536061,7.071075944037646e-22,2.4443539504389127e-21
COPA-1,2497.3184098088705,-1.8025727658195516,0.1382135968083434,-13.041935145636392,7.064102638365636e-39,3.411358108276069e-38
RPL18A-2,2845.962143976618,-1.3485955058708745,0.1079669139187321,-12.49082202058658,8.37834725307592e-36,3.852436224978928e-35
RPS7-3,3679.721572728943,-1.1624968770928914,0.08375264177789411,-13.880121897238157,8.36016531125214e-44,4.2963202481889336e-43
PSMD1-18,2001.7862128053298,-2.2658122767230147,0.1466623887741768,-15.449170681460778,7.642037160996983e-54,4.533331920813642e-53
