sgRNA,logFC,logCPM,PValue
PSMD7-5,-1.9649347004716096,9.73172106913165,4.3234455479582834e-92
PSMC2-11,-0.9593491717852857,9.918410496918066,2.9399363788796464e-30
PSMC4-2,-1.6373269824058894,9.54990847780877,2.1777830446026426e-53
PSMC4-3,-2.954444725953099,8.93255995416307,4.696110871490012e-84
PSMB2-5,-2.4702088425747224,9.325438843864974,1.0343630189589438e-54
PSMB2-18,-2.175971978377432,9.271102394112102,5.428385618106688e-51
POLA1-5,-0.846105831205325,10.020405412284736,9.896487953207456e-18
PSMD6-1,-1.8748017358008782,9.363796237639598,1.75267884167298e-48
RPL30-1,-2.8015281467858664,8.735382297006693,2.133418452442775e-67
PSMB2-4,-3.512055323561114,8.750660781522761,9.603450579225024e-21
POLR2F-3,-2.2389377063047204,9.308985563610602,5.063861126107094e-73
PSMD7-7,-3.2864836650370517,8.718072967574784,1.4078696625978484e-55
PSMC2-7,-1.2172366886862147,9.4340992764388,2.8518244642569062e-18
RPL27-2,-1.6779924392765022,9.172546953294828,1.0591511782983133e-35
POLR2F-5,-1.4652913282625595,9.347604618273598,1.1501672529574574e-22
RPS13-5,-0.41145913213433444,9.974892496629852,9.105178889249983e-6
RPS9-2,-3.2662967968928895,8.678333835659613,2.0130745697607874e-28
COPB1-1,-2.153360356673185,9.206088463800482,1.2796689719964073e-60
RPL34-7,-1.7225304394193062,9.228942457195755,1.0816293800628508e-34
POLR2D-1,-1.5883423978896822,9.401477414016288,5.8474181184981e-43
COPS2-9,-2.1036118304818445,9.245618859504718,4.527030848864108e-63
NUP133-6,-2.3571571578331336,9.089244444287887,1.0069496555753871e-38
RPL35A-6,-3.4804359314001077,8.61205763587282,1.7171871262266949e-31
PSMB2-15,-2.7285290598642167,8.777632615386684,6.750571369187874e-44
PSMD7-1,-2.265306772717852,9.084224373859191,5.951381363040045e-50
COPS8-10,-2.1672126397887745,9.332894403478626,1.0722581413771852e-41
PSMD6-5,-2.208448367851609,8.952536427124608,2.1600459830353315e-36
COPS6-8,-0.9523831698872222,9.697977049630628,2.8415818506096437e-19
NUP98-2,-0.9608182909206874,9.282950773976935,8.815643985421237e-14
RPS3A-4,-0.462821251370012,10.173533576217476,7.161356480434541e-6
COPS4-1,-3.563339807575675,8.757888839556069,2.0881871369794704e-81
PSMB2-6,-1.8170342110579616,9.89247472981107,1.7937134719016607e-84
RPL5-2,-1.587495424186825,9.280731557044462,4.424798463818194e-32
PSMD7-2,-1.987106071784759,9.188873157391722,1.7907271482066103e-27
RPL18A-4,-2.149267390117371,9.02973078215214,5.419276440474116e-47
PSMD6-12,-1.9249392181222906,9.316586450774295,2.1025078582739025e-46
NUP205-5,-2.2535265501923343,9.057242576019785,5.79953402190171e-37
POLA1-4,-1.0762533310066535,10.014009259372694,2.77633713283354e-42
PSMB2-23,-2.7474364585567344,8.864518925327719,1.0870248728195865e-51
COPB1-5,-1.8214780207607604,9.630818800054609,5.92873423625375e-64
RPS11-7,-1.0376571438714182,10.14137384320311,1.468489706386597e-25
PSMA3-11,-3.3457671133736993,9.005456546364622,5.185819752682219e-41
NUP54-11,-1.767067556482884,9.454731184664224,4.006891579011509e-38
RPS19-5,-2.336172213677177,9.16508869708484,1.3151913331232025e-54
RPS19-7,-3.1816994493140065,8.37863773893118,4.0219677507866306e-21
POLR2A-7,-4.4431299826549315,8.325418331017639,1.6168486764096762e-101
NUP98-14,0.6192800983246912,10.381069745156704,6.480935012139198e-15
POLR2A-1,-0.5750915626006329,9.928323749450781,9.107856945230978e-11
COPS4-2,-1.6471233258514972,9.33432626976491,5.612715643558274e-26
RPL5-3,-2.8476424589200526,8.775875658432918,1.0795772293083338e-51
RPL3-4,-1.979022334769466,8.675570963068285,9.774063579506224e-30
PSMC2-3,-0.857298854618983,10.157685631634555,5.047593669180192e-19
NUP205-1,-1.2148877003130378,9.554903604670708,7.012673874024345e-29
RPS9-7,-2.2976845396604793,8.852609408116981,3.767476515176299e-30
PSMC4-6,-1.9523516902007156,8.58738448852127,5.889246528793255e-32
RPL11-10,-1.889321210049437,9.193012608397543,7.2999669262184845e-28
COPZ1-4,-2.872376423282241,8.449631242634327,1.896189779461756e-48
RPS19-6,-0.8346788343024916,10.495169530974037,4.257419642781726e-31
COPB1-2,-1.5799740843925763,9.32056456679859,9.628627717006484e-33
NUP205-2,-1.0411759999150592,9.941524013413982,2.7958883745609697e-24
RPL11-5,-2.42896883453784,8.583035754426728,1.2008239795890617e-34
NUP98-1,-0.5051042141057266,9.89370782951694,5.668023572772396e-9
COPZ1-12,-1.882677171966083,8.972664623022636,1.191237970681985e-28
COPB1-7,-3.4850773973119873,8.491770693099646,1.976007320377502e-43
RPL9-9,-3.1554207372607768,8.464537159693306,1.583693693987235e-51
RPL36-10,-2.313691924850581,8.75907907834987,6.302528395425035e-37
PSMD7-8,-3.036539991071524,8.809371391677224,9.490838398896059e-36
COPS8-4,-1.4306153349116668,9.837072408158111,1.288272864787776e-57
COPS8-12,-2.2750616195644047,8.842449990341636,1.1609780301397769e-40
NUP133-2,-1.948063824934921,9.001913060139167,1.4111943165825477e-33
POLA1-7,-1.5695615294565501,9.21000870394698,2.3914855703133676e-35
RPL34-3,-1.2005581262887441,9.692218670432606,5.045490142127566e-33
COPS6-5,-1.5354242994411393,8.923456571599884,2.385956329973251e-25
POLR2D-7,-1.6814686569239519,8.795674805127401,5.751932008598386e-24
RPL11-1,-2.6834967562165732,8.679716505303631,1.332872838073984e-47
COPZ1-2,-1.5648346008874663,8.985254807948163,2.5004054027748593e-23
PSMA3-3,-1.0807947408234038,9.45448031404028,1.251161380426482e-13
COPA-9,-2.1921574393792596,8.987508973560098,4.460105570647101e-30
PSMD6-19,-0.4763023414384849,10.263411735651617,1.3355574752624315e-5
PSMD7-4,-2.1975028435012813,8.796190896687754,2.50819984574643e-40
RPL30-7,-1.566703227757108,9.530970423126128,8.904554809659494e-49
COPA-2,-2.545620222781133,8.856757626667934,1.2907482248213079e-34
PSMC4-4,-2.803221221896411,8.549343528556925,2.547326734821683e-38
PSMB2-21,-1.79876783158031,9.308144453901411,2.617976238647015e-46
NUP133-1,-1.031083764484106,9.75386177684516,6.122497293341092e-30
RPS8-10,-2.0715848158407386,8.806251030509173,1.8539232750330248e-27
PSMC1-1,-0.899982711855582,9.668740156303222,1.234121379621042e-19
RPL36-6,-3.9412071013431405,8.383351922035901,1.70531912693934e-80
PSMC2-13,-1.0224817945937599,9.542575881211615,1.1343466737552666e-17
POLR2F-6,-0.49838491680993197,10.408631723749926,4.85251237261957e-13
PSMD6-10,-0.6485151521282545,10.020239024780604,1.1433429337651318e-12
RPL3-9,-0.06034456437451457,10.245597622515854,0.4434252352975025
COPS2-6,-2.634599421487521,8.693670415678175,1.5833880689438204e-53
PSMB2-14,-2.152787526960504,8.5771813575449,1.2257477628578476e-34
PSMD1-2,-0.8011345713798675,10.097512501121063,1.5006144204396576e-24
RPS11-3,-1.054941164269035,9.695908988528119,1.0856507739024312e-29
POLR2D-8,-2.4808042542978854,8.705826348468308,1.3247533044462519e-27
RPL35A-2,-1.5112539052278564,9.469774229967616,2.144673153967765e-42
PSMD6-8,-0.48881412651617795,9.834914408908215,5.3528959283497845e-5
RPS13-10,-2.3583997808869177,8.734927732829016,1.0305946284879975e-31
RPL30-4,-0.7706663116624286,10.325062037145104,6.95595301420829e-21
PSMC2-1,-1.2517198488042762,9.163969706837523,5.469556994543395e-22
POLR2D-3,-1.720556934527256,8.58491232949253,1.4742365948158888e-17
RPS9-3,-1.5567552475702453,8.652776754413631,1.0840415461362787e-16
COPS6-2,-1.421460401483648,8.7966116979655,7.029903803163175e-17
RPL18A-1,-1.1099194987207885,9.98114704800999,2.5549750226516727e-27
PSMC2-9,-0.34076003779852293,10.547452985513328,6.069188811856278e-8
COPA-1,-1.6546378210409536,9.188725639179163,3.540159678514089e-23
RPL18A-2,-1.2008801622248229,9.386226748700514,7.11382414599772e-20
RPS7-3,-1.0148817134558064,9.760900247616053,1.4600450799330437e-23
PSMD1-18,-2.117860199004358,8.861502145101454,1.7431094460502066e-31
COPB1-8,-2.085782876819224,9.017588770629596,1.1188462721925016e-44
NUP98-6,-0.39071034057503995,10.512066866246624,1.0293029436945412e-7
COPA-6,-3.411995028398951,8.10630770149215,3.91849690235523e-19
NUP205-7,-0.9107651665455476,9.814880207013234,1.620480001985585e-24
PSMC2-4,-1.4972463578901882,8.9746383104519,5.531737488708275e-22
PSMD7-9,-1.8413916098465746,9.177262489191753,1.1004761420440736e-43
PSMD6-14,-1.751705470464248,9.077964496643451,1.0426437506298831e-23
NUP98-7,-0.6635455999389247,9.677790092173659,1.395605353898416e-10
COPA-4,-2.0471271902508468,8.701974051705701,4.0117646900156524e-35
POLR2D-6,-1.2471667924624648,9.170797739923698,2.5001100135257686e-22
NUP54-15,-0.97367288722147,9.839741509864943,1.2514764332241343e-26
PSMB3-6,-1.865761847440116,8.736453385739116,1.1797584990457452e-19
PSMD1-9,-0.6732211258015784,10.11654626958058,1.464179794327884e-16
RPS8-6,-2.3510606830158487,8.655168036809503,3.0647743334793237e-19
RPL9-2,-1.301822762346212,9.362374878465895,2.3114160623549006e-30
PSMC4-7,-0.7841245433481245,9.543374237289784,8.712427678105144e-11
COPA-10,-1.0706528101378645,9.79185547061315,3.00932264540039e-19
PSMD6-3,-1.1495786159644372,9.375482918910393,3.040368573517159e-15
RPS27-1,-0.5594258291211907,9.555136086517358,1.925873241629845e-8
POLA1-1,-1.9743810380176274,9.106727348364705,3.14213960639374e-35
PSMD11-8,-2.4452946171039263,8.48423617084629,5.986666627341251e-33
RPL34-4,-2.3443208250873493,7.871613783933891,1.0758222998563253e-33
POLR2A-3,0.7043857139637992,10.435241676955192,2.3621270661797708e-15
RPL27-1,-1.70529612955183,8.888160257869291,4.8855041175609034e-23
COPA-7,-2.158093397206092,8.755064328167702,5.662050740812961e-39
NUP133-3,-1.2495362939124266,9.215597220289368,9.999625168308002e-21
PSMA3-1,-1.3594989359661032,9.786471714635105,2.5087424574236606e-36
RPL11-3,-2.2837283176365055,8.451363859424175,3.1590056086913773e-41
NUP54-8,-0.6653052350285066,9.812472429570507,2.7575085824128998e-11
PSMD11-3,-1.8001121961572129,8.91241370888882,1.2444566969390856e-13
NUP205-8,-2.6388860767273794,8.031449609760045,1.4171340572970118e-22
PSMD1-19,-1.2201594465782135,9.56452623065958,3.80093107456214e-14
NUP98-5,-1.3579881813722214,8.991447602887467,6.599556814001713e-21
PSMD6-13,-2.3834624427689275,8.406853764617528,2.9157664319298954e-39
PSMB2-16,-3.5042108318396767,7.939773335602621,4.6908781279365094e-23
COPS4-8,-1.2594627934117808,9.100531704872445,3.0392492438400404e-15
COPS6-6,-1.4984268645722778,8.791866520101792,2.3191125783838247e-23
PSMB2-20,-4.05981470473373,7.544071023328537,1.5584353956206376e-78
PSMD6-17,-1.6071565599003856,8.726192510428488,8.62969858253123e-20
PSMB3-1,-0.7752892253487609,10.152622743888495,4.3512112318718204e-17
PSMD6-9,-0.6049249812875291,9.65938553859428,2.9354820923134135e-8
RPL36-2,-1.3889997318328609,8.934279895796356,1.1211129434442248e-17
POLR2A-4,-1.546144980551027,8.891037321001864,2.2109856987681636e-16
PSMD11-6,-1.0198220700147886,9.110215851525341,1.071477827708353e-11
POLR2A-10,-0.11154319087599322,9.831621051594874,0.2101575810386251
RPL36-7,-0.817157352708923,9.277435876841054,1.6252257360577457e-9
RPS19-9,-2.0312302463918885,7.927480961199117,3.087776865169535e-29
PSMD1-8,-1.3950883607347841,8.766823712873498,1.245872852423584e-12
COPS6-7,-0.6185735219529347,9.77517914826035,3.1582204937413497e-9
PSMB2-9,-0.2129258089890378,10.122514828729683,0.005445348663058702
COPB1-4,-0.8638515261106378,9.067876166934767,2.2135842598354097e-10
NUP93-8,-1.3184889460941023,9.808806591084188,1.0085888428576268e-35
RPS8-2,-1.6850969732091539,8.594748259533166,1.2232349493765958e-13
RPS7-1,-0.5597643832524136,9.717182634434256,8.416418006707202e-9
POLR2F-8,-0.5726323491176772,10.550463234133966,3.558921631995135e-15
PSMD6-6,-0.4981601046883742,9.691854244675774,1.8719613132258284e-7
NUP93-11,-2.2944041616076634,7.995233094081107,7.732466406775435e-26
PSMD7-10,-2.1359179332732063,8.528186565921189,2.3956870619061124e-33
PSMA3-2,-1.9444615606442597,8.316712812529424,1.1869560362362596e-24
RPS3A-2,-0.4984822456322701,9.531164002272096,5.6645551469302336e-5
RPL18A-3,-0.7343136242972766,9.796907863945506,2.5525063831182966e-15
PSMA3-10,-0.6413747516806333,9.28374628864031,8.073517408917882e-8
RPS3A-5,-0.12774473809641057,9.550531674068928,0.22837954762298493
RPS27-3,-0.4251465054281963,10.286215863503985,2.727291656789143e-8
COPS2-3,-1.1270740925594371,10.094594532790254,6.75710502713086e-43
COPB1-10,-1.9074438026076899,8.313895496295737,4.329411362118421e-16
RPL5-8,-0.6247760799212216,9.69809390058417,9.061277012776831e-12
PSMC2-12,-0.26338669166573964,9.960652318599912,0.001239514222697896
COPS4-3,-0.7536883842914983,9.107148640724235,1.3573223769627402e-4
PSMD11-1,-1.3907136507595033,8.496260218705894,3.3506026570037374e-13
NUP93-9,-0.5790950209652799,8.769382417644653,7.848471605483151e-5
COPS4-10,-0.9365043234962657,9.011267882797833,7.876692151332987e-11
PSMD1-7,-0.6995479418590652,9.565961227709552,1.0629723879229534e-9
PSMD11-4,-0.2811356861589125,8.50032714894415,0.10246368954969691
PSMD6-16,0.17624906298417142,9.368298768515023,0.14778865538285785
NUP133-5,-0.9378462708366702,8.660966296290031,2.739659454497685e-9
RPL3-10,-1.0825001585933696,7.9120053854411925,4.931359738618973e-6
COPS8-2,-0.906217851959124,8.714469172782115,2.4987738762621714e-8
RPS27-5,-0.5031869497245008,9.684903006860138,2.55256117071848e-5
RPS13-1,-1.0157389800911294,8.269495669834132,1.930496598377165e-8
RPL30-5,-1.1305813495887018,8.844426513083555,3.9707684798236235e-13
NUP93-6,-1.5781048937600792,7.90159845401898,4.662495123969877e-9
COPS6-1,-0.2625101662616732,9.81392859047794,0.04712975237329251
COPZ1-3,-2.398292584153587,7.742501856822775,3.8475194285326533e-25
COPS2-10,-1.0441274795903381,9.410064935013724,5.503859774314572e-18
RPL11-4,-0.5598807614777872,10.270463963772842,2.918096551174107e-13
RPL3-2,-0.2559437479626581,10.025013697289198,0.00347991134507224
PSMD11-10,-0.8888603371607797,8.927797345145892,1.1485218791951596e-7
PSMC4-9,-0.6309436174127192,9.3441210590733,4.076712088439208e-7
NUP98-8,-0.22912490696778018,10.066877754921286,0.006612560062856752
NUP205-10,-0.5729587597946464,9.32143335878427,1.7447084607017255e-6
RPL36-9,-0.2664707231624085,9.982460595064483,8.016552537628723e-4
RPS19-4,-1.0208627643293668,8.092493139276444,1.4267302411956887e-6
POLA1-2,0.029218358540965442,9.812894375590666,0.7522185169658174
POLA1-8,-0.012890756957060793,9.655472488219873,0.8977259380121372
COPS6-10,-0.5136797710689935,9.059876341093439,0.0014488781858924581
NUP54-4,-0.27869138994583587,9.17851525068576,0.07774837886382713
POLR2A-8,-0.8771421869857972,8.429578544756454,1.2303257883632517e-4
RPL6-1,-1.8091876061859764,7.589151229055655,3.6360029295291796e-11
NUP54-20,-0.4041183580862517,9.447685420365463,1.9044002696893707e-4
NUP205-9,-0.1171956026983166,10.17226508740557,0.1686617984027888
PSMB2-19,-1.96319093313084,9.005872922448445,7.855970429799248e-43
RPS13-3,-0.6804190826032225,9.336276132617895,5.0412460265874824e-8
PSMC1-7,-0.31918363831364205,9.831915888964144,0.0018997278142296363
COPS8-9,-0.7530426892809434,9.905840944018783,1.8931765055912123e-18
NUP205-4,0.06094074384747838,10.960589792488928,0.3680315345426103
POLR2F-10,0.3158011636122889,10.6376525621468,5.549277585742625e-6
NUP133-8,-0.5120205246644346,8.800101155303887,6.270218407300892e-4
NUP98-3,0.1449709286123547,9.74672612831197,0.1506242379869031
PSMB3-7,-0.09332660195382281,9.39662724681746,0.538194541795808
RPL27-8,-0.2065074042747268,10.066609256347782,0.06281287680596397
RPL5-4,0.4949088933700551,10.418404755936916,3.915431013123912e-9
RPL18A-5,-0.7760406972014124,9.52751736958263,3.762828566336767e-14
NUP98-13,-0.5000798951005244,9.182587309786085,1.4751184392061372e-4
PSMB3-5,0.3133208815204785,10.252675049941978,0.0021748565436253767
NUP98-16,-0.17863050738650277,9.965236717431901,0.023727984837025064
COPS6-4,0.40318595181698286,10.298300596764781,9.512074620945535e-9
PSMD6-11,-0.32114990571131025,8.953570154761092,0.02417813096862716
NUP98-4,0.6233811392602383,11.30037313913682,7.582598057894124e-26
PSMC4-1,-0.11632514433046516,9.763143583351056,0.35403425252093135
RPS7-6,-0.17075700610657082,9.101873737968276,0.19602327304581885
PSMB2-17,-1.716438383037307,6.935818823361688,1.2602077474108262e-12
POLR2A-9,-0.5820453167039951,7.7905935316790265,0.0019011572528497044
PSMC4-8,-0.5347247033194638,8.589918918972964,8.00166772272194e-4
COPS2-5,-2.4699443356069555,6.552277072775363,4.403600714021919e-10
PSMC1-5,0.06461375313557145,10.13547177229086,0.46453883412221086
RPL3-8,-0.22567040882982617,9.367719313810914,0.05515742855223571
RPS11-9,0.2917706187213928,9.91130281468307,0.0037191058517361637
PSMB2-22,-0.6401865618992574,10.26405855639738,3.0136117176764194e-14
RPS24-10,0.20069821461587353,11.232470283230656,0.0013694063734629896
PSMD11-7,-0.5145716609809783,8.973502743171524,6.26751376372367e-4
COPZ1-5,-0.2944759824898942,8.905272180286387,0.048004871662260355
PSMC4-10,0.053667014509617576,9.544919288695846,0.6048032067251958
PSMD6-15,-0.1872363026550371,8.923437894266037,0.2258504332603654
PSMD1-13,-0.008155272157765322,9.522155348367344,0.9369518240884728
COPA-3,-0.11222050535329141,10.00085906443282,0.2366547511826397
RPL3-6,-0.1728454368421737,9.883436404993606,0.09180331822675114
RPS24-6,0.004148685451320813,10.351943033230043,0.9529399950139823
COPS8-6,-0.5393048403408599,9.140304063322986,0.0019968570079992054
RPS24-4,0.2521635322912834,10.907229154189602,2.0258867568949367e-5
LYZL6-6,-0.29889963556149923,10.342750970353487,5.290094701207252e-4
PSMD1-21,-1.1070173048501124,8.786727733465279,1.5355084887518649e-12
COPS8-15,0.03614020162731861,10.884390434153286,0.6448571246366105
RPL3-7,-0.2078298503888397,9.764315735592367,0.037172760083954016
NUP98-10,0.04074839377356953,10.701695039097055,0.5089547106265275
COPZ1-14,-0.038237623908300926,9.819394048907952,0.6717624585717681
RPS24-8,0.012105111647184903,10.415653060721795,0.8718542034940304
RPL9-10,-0.8931863402117123,8.073003004199895,1.6317937114820102e-7
RPL3-1,-0.4200302548717153,9.089251339659297,0.0036949803531761308
RPL27-7,0.29098683751830257,9.064947434287038,0.028567679576106585
RPL3-3,-0.20878789104540804,10.777908823523871,4.3171215137598103e-4
RPL34-6,-0.20885673531432103,9.580137615297486,0.07083117911799962
NUP98-9,-0.6532617941794706,8.956978390858163,6.845422527637137e-5
COPS8-14,-0.11876729374311898,10.0424488437106,0.14678839975711555
RPS3A-6,0.028105074471350213,8.76069973448405,0.8589297444462005
PSMC2-5,-0.11900607322817866,8.532175406376737,0.45464804828364846
RPS27-2,0.15893167151936607,9.821556849014845,0.1550367239122204
PSMD7-3,-0.2467883517637846,10.385940656975906,0.001855597691830054
RPS9-6,0.057586484442167976,7.950109651970273,0.7547045840458703
RPL11-6,0.0471519375960887,9.611659669659398,0.702058956992919
RPS8-3,-0.2968813827273307,10.104779259723001,2.2475242109935782e-4
NUP133-10,0.333223543108935,9.941501053780986,1.0122220544174273e-4
RPL5-1,0.23038334834224716,10.10344676764935,0.007703453921876978
POLR2D-5,0.20767977810980334,10.271171722698123,0.007805702139992789
RPS27-4,-0.030793619386186296,10.685901042958015,0.6242398458505811
NUP98-11,0.19448458522303616,10.211931577293761,0.010820367566895124
COPZ1-15,0.0653774391082627,10.099904977197536,0.45064150041105133
NUP54-10,-0.03350301821807937,9.114865256901233,0.7965401254422911
RPS24-13,0.15117759127204997,9.911723129165603,0.10172705204533522
RPS11-4,0.12523914542255907,9.638120283017921,0.2531225114956333
PSMD1-16,0.2847134885313474,10.61113249306479,4.701832511998846e-5
PSMD7-6,-1.2469516789748591,8.367630410581638,4.769716292240653e-8
COPZ1-7,-0.16338068615031962,9.423320436221603,0.1309436124573987
NUP54-16,0.6759864163559424,9.532942345372623,2.0613912583360843e-10
COPS6-3,-0.1411162744582647,8.816631823509084,0.42479180186712495
