gene,m.x,NScore.x,p.value.pos,FDR.pos,rank.pos,m.y,NScore.y,p.value.neg,FDR.neg,rank.neg,p.value.twosides
IL1F10,33,1.6303321776344057,0.028663561447509853,0.13782938666492947,19,33,1.6303321776344057,0.9716947330705841,1,75,0.057327122895019705
SAGE1,33,1.6241893976074473,0.029738445001791472,0.13782938666492947,20,33,1.6241893976074473,0.9706198495163024,1,74,0.059476890003582944
OTUD6A,24,1.6154044051380114,0.03188821211035471,0.13782938666492947,21,24,1.6154044051380114,0.9684700824077391,1,73,0.06377642422070942
RPL27,30,1.6139892549488155,0.032604801146542454,0.13782938666492947,22,30,1.6139892549488155,0.9677534933715514,1,72,0.06520960229308491
ABCG8,15,1.5960176473307783,0.03762092439985668,0.14261554998208528,23,15,1.5960176473307783,0.9627373701182372,1,71,0.07524184879971337
CABP5,12,1.5954009490344454,0.03762092439985668,0.14261554998208528,24,12,1.5954009490344454,0.9627373701182372,1,70,0.07524184879971337
NPHS2,21,1.5928928894602634,0.038337513436044426,0.14261554998208528,25,21,1.5928928894602634,0.9620207810820495,1,69,0.07667502687208885
ADH7,27,1.5883175281751698,0.0401289860265138,0.1435382961717609,26,27,1.5883175281751698,0.9602293084915801,1,68,0.0802579720530276
RXFP2,18,1.576299778930673,0.04371193120745252,0.1505633186034476,27,18,1.576299778930673,0.9566463633106413,1,67,0.08742386241490505
TAS2R9,21,1.5615892399815676,0.048369759942672876,0.16065670266673493,28,21,1.5615892399815676,0.951988534575421,1,66,0.09673951988534575
TAAR1,21,1.5514990381887834,0.053385883195987104,0.17120300473195865,29,21,1.5514990381887834,0.9469724113221067,1,65,0.10677176639197421
NPSR1,18,1.5423347908311456,0.057327122895019705,0.1777140809745611,30,18,1.5423347908311456,0.9430311716230741,1,64,0.11465424579003941
OR12D2,9,1.5167790874782219,0.06735936940164816,0.19386990651770303,31,9,1.5167790874782219,0.9329989251164457,1,63,0.13471873880329632
RPL35A,30,1.5163661992590218,0.06735936940164816,0.19386990651770303,32,30,1.5163661992590218,0.9329989251164457,1,62,0.13471873880329632
KRT25,9,1.5143575799580022,0.06879254747402365,0.19386990651770303,33,9,1.5143575799580022,0.9315657470440702,1,61,0.1375850949480473
TGM6,9,1.5074234312562804,0.07165890361877464,0.1960081775454718,34,9,1.5074234312562804,0.9286993908993192,1,60,0.14331780723754928
KRT74,12,1.4864470328998158,0.08634897886062343,0.2294415724010851,35,12,1.4864470328998158,0.9140093156574705,1,59,0.17269795772124685
LYZL6,15,1.4742006519880806,0.0920816911501254,0.23787770213782397,36,15,1.4742006519880806,0.9082766033679684,1,58,0.1841633823002508
RPS13,9,1.4673737144871837,0.09924758151200287,0.24946013731395317,37,9,1.4673737144871837,0.901110713006091,1,57,0.19849516302400574
RNASE9,12,1.457505614326125,0.10856323898244356,0.2656942427728224,38,12,1.457505614326125,0.8917950555356503,1,56,0.21712647796488713
TPH2,21,1.443172473676465,0.11895378000716589,0.2836590138632417,39,21,1.443172473676465,0.8814045145109279,1,55,0.23790756001433178
NLRP5,15,1.437258462708472,0.12253672518810463,0.2848978860623433,40,15,1.437258462708472,0.8778215693299892,1,54,0.24507345037620926
PSMB2,18,1.4265163579204911,0.12862773199570046,0.2917653433073205,41,18,1.4265163579204911,0.8717305625223934,1,53,0.2572554639914009
PSMB3,21,1.4205663970443103,0.13400214976710856,0.29671904591288323,42,21,1.4205663970443103,0.8663561447509853,1,52,0.2680042995342171
FAM71B,12,1.4107766744857564,0.13973486205661054,0.3022172597968553,43,12,1.4107766744857564,0.8606234324614833,1,51,0.2794697241132211
RPTN,15,1.4040577102516223,0.14546757434611252,0.3043353636689359,44,15,1.4040577102516223,0.8548907201719814,1,50,0.29093514869222503
DMRTC2,12,1.4018933136892524,0.14725904693658187,0.3043353636689359,45,12,1.4018933136892524,0.853099247581512,1,49,0.29451809387316374
TRIM42,9,1.3834148016381933,0.16087423862414904,0.32524574330534484,46,9,1.3834148016381933,0.8394840558939448,1,48,0.3217484772482981
COPS2,18,1.3554389442922328,0.1802221426012182,0.3519571838050878,47,18,1.3554389442922328,0.8201361519168757,1,47,0.3604442852024364
CYP7A1,24,1.3529765288648516,0.1816553206735937,0.3519571838050878,48,24,1.3529765288648516,0.8187029738445002,1,46,0.3633106413471874
COPS6,9,1.3285609336204514,0.1988534575420996,0.3735840476256098,49,9,1.3285609336204514,0.8015048369759943,1,45,0.3977069150841992
PIWIL3,21,1.3186170358798108,0.20315299175922608,0.3735840476256098,50,21,1.3186170358798108,0.7972053027588678,1,44,0.40630598351845215
PLA2G2E,15,1.3133545874393957,0.2056610533858832,0.3735840476256098,51,15,1.3133545874393957,0.7946972411322106,1,43,0.4113221067717664
RPL18A,21,1.3098372205944695,0.20888570404872805,0.3735840476256098,52,21,1.3098372205944695,0.7914725904693658,1,42,0.4177714080974561
MRGPRD,15,1.2814027766884692,0.22214260121820137,0.38979739459042884,53,15,1.2814027766884692,0.7782156932998925,1,41,0.44428520243640274
POU4F2,15,1.2660907842199525,0.2296667860981727,0.3955372427246308,54,15,1.2660907842199525,0.7706915084199212,1,40,0.4593335721963454
VN1R2,24,1.2403259218473492,0.2404156216409889,0.4065209602293085,55,24,1.2403259218473492,0.7599426728771049,1,39,0.4808312432819778
TAS2R13,12,1.1521318369392364,0.27660336796847007,0.45935916466192356,56,12,1.1521318369392364,0.7237549265496238,1,38,0.5532067359369401
KRT77,12,1.1130980038129665,0.28735220351128626,0.46883780572894074,57,12,1.1130980038129665,0.7130060910068076,1,37,0.5747044070225725
OR52E8,3,1.0837981349223536,0.2927266212826944,0.46937199619466513,58,3,1.0837981349223536,0.7076316732353995,1,36,0.5854532425653888
OR9Q2,3,0.955213590792462,0.3149408814045145,0.4964322367901669,59,3,0.955213590792462,0.6854174131135794,1,35,0.629881762809029
POLR2F,18,-0.05209122437465634,0.3299892511644572,0.5052833757217284,60,18,-0.05209122437465634,0.6703690433536367,1,34,0.6599785023289144
RPL9,36,-0.08570088258287942,0.3314224292368327,0.5052833757217284,61,36,-0.08570088258287942,0.6689358652812611,1,33,0.6628448584736654
PSMC1,30,-0.18939914633196617,0.3518452167681834,0.5277678251522752,62,30,-0.18939914633196617,0.6485130777499104,1,32,0.7036904335363668
COPA,24,-0.21143933609541632,0.358652812611967,0.5294398662367132,63,24,-0.21143933609541632,0.6417054819061269,1,31,0.717305625223934
NUP98,12,-0.2436154126303566,0.3694016481547832,0.5367867699749194,64,12,-0.2436154126303566,0.6309566463633106,1,30,0.7388032963095664
RPL3,36,-0.3106110062717747,0.4084557506270154,0.5811048500048859,65,36,-0.3106110062717747,0.5919025438910784,1,29,0.8169115012540308
NUP54,36,-0.31976765872657575,0.412396990326048,0.5811048500048859,66,36,-0.31976765872657575,0.5879613041920458,1,28,0.824793980652096
COPS4,15,-0.40863097764946565,0.49050519527051234,0.6808504949277261,67,15,-0.40863097764946565,0.5098530992475815,1,27,0.9810103905410247
RPS19,48,-0.6355853919467985,0.6897169473307059,0.9432893544375831,68,48,-0.6355853919467985,0.310641347187388,1,26,0.621282694374776
PSMD6,21,-0.6727643824899452,0.717305625223934,0.9668032339974764,69,21,-0.6727643824899452,0.2830526692941598,1,25,0.5661053385883196
RPS11,24,-0.7259846955726512,0.7606592619132927,1,70,24,-0.7259846955726512,0.23969903260480116,0.9288337513436045,24,0.4793980652096023
NUP133,21,-0.7441746916370208,0.7717663919742028,1,71,21,-0.7441746916370208,0.22859190254389108,0.924306388547038,23,0.45718380508778217
PSMC2,39,-0.8084703100120026,0.8079541383016839,1,72,39,-0.8084703100120026,0.19240415621640988,0.8133448421875509,22,0.38480831243281977
RPL5,21,-0.8462864526146592,0.8273020422787531,1,73,21,-0.8462864526146592,0.17305625223934074,0.7663919742027947,21,0.34611250447868147
PSMD11,24,-1.2188414030600863,0.9530634181297026,1,74,24,-1.2188414030600863,0.047294876388391256,0.21992117520601936,20,0.09458975277678251
PSMD7,24,-1.3811612429202635,0.9763525618058043,1,75,24,-1.3811612429202635,0.024005732712289504,0.11750174432857494,19,0.04801146542457901
RPL30,30,-1.4687582486414497,0.9838767466857757,1,76,30,-1.4687582486414497,0.016481547832318165,0.08515466380031052,18,0.03296309566463633
RPS7,39,-1.5809712715023412,0.9892511644571838,1,77,39,-1.5809712715023412,0.011107130060910068,0.06076253503909626,17,0.022214260121820137
RPL36,42,-1.7629889292759235,0.9949838767466858,1,78,42,-1.7629889292759235,0.005374417771408097,0.031238803296309566,16,0.010748835542816195
RPS27,12,-1.8642569807864149,0.9974919383733429,1,79,12,-1.8642569807864149,0.002866356144750985,0.017771408097456108,15,0.00573271228950197
RPS24,54,-2.0701888227582184,0.9985668219276245,1,80,54,-2.0701888227582184,0.0017914725904693658,0.011900496493832216,14,0.0035829451809387316
NUP205,21,-2.226431235856225,0.9992834109638122,1,81,21,-2.226431235856225,0.0010748835542816195,0.007689551580630048,13,0.002149767108563239
COPB1,12,-2.3128059887033814,0.9992834109638122,1,82,12,-2.3128059887033814,0.0010748835542816195,0.007689551580630048,12,0.002149767108563239
RPS8,36,-2.3152934995779852,0.9992834109638122,1,83,36,-2.3152934995779852,0.0010748835542816195,0.007689551580630048,11,0.002149767108563239
POLA1,27,-2.35746088886278,0.9992834109638122,1,84,27,-2.35746088886278,0.0010748835542816195,0.007689551580630048,10,0.002149767108563239
POLR2A,15,-2.418130654772222,0.9996417054819061,1,85,15,-2.418130654772222,7.165890361877463e-4,0.007404753373940046,9,0.0014331780723754925
PSMD1,30,-2.718466334460582,1,1,86,30,-2.718466334460582,3.5829451809387314e-4,0.004165173772841275,8,7.165890361877463e-4
COPZ1,42,-3.086295011395525,1,1,87,42,-3.086295011395525,3.5829451809387314e-4,0.004165173772841275,7,7.165890361877463e-4
RPL6,27,-3.102646471741793,1,1,88,27,-3.102646471741793,3.5829451809387314e-4,0.004165173772841275,6,7.165890361877463e-4
RPL11,42,-3.134740161199755,1,1,89,42,-3.134740161199755,3.5829451809387314e-4,0.004165173772841275,5,7.165890361877463e-4
RPL34,27,-3.4791607381102945,1,1,90,27,-3.4791607381102945,3.5829451809387314e-4,0.004165173772841275,4,7.165890361877463e-4
PSMA3,21,-3.479689157484154,1,1,91,21,-3.479689157484154,3.5829451809387314e-4,0.004165173772841275,3,7.165890361877463e-4
POLR2D,18,-3.5732724167902874,1,1,92,18,-3.5732724167902874,3.5829451809387314e-4,0.004165173772841275,2,7.165890361877463e-4
NUP93,18,-3.9260853254835517,1,1,93,18,-3.9260853254835517,3.5829451809387314e-4,0.004165173772841275,1,7.165890361877463e-4
