sgRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPL34-15,3704.6450365164064,-2.5428606257543347,0.07495204316152418,-33.926501780270144,2.709670825965974e-252,5.001905876039893e-251
RPL11-2,3617.5842651349353,-3.077418081315602,0.06825126421472236,-45.08953961107402,0,0
POLA1-22,4391.613335181357,-2.2772644909481237,0.06262685116699046,-36.36242998831196,1.6717186370743689e-289,4.3914762658530534e-288
RPL6-18,2923.6751939348696,-2.7092647656010644,0.18374112035067847,-14.745010591152958,3.3126782841972097e-49,1.83947907976154e-48
PSMD11-6,3757.3314322477986,-2.613170385658886,0.05732118853941027,-45.58821008853022,0,0
RPL36-9,4242.995873871124,-1.9617614543479325,0.05404271043538237,-36.30020475552509,1.6059282533207328e-288,4.0624036926594836e-287
RPL34-17,2324.4125900121467,-3.8095683691025446,0.09857739596959321,-38.645455498516405,0,0
NUP205-3,3121.7678496674366,-3.2715772920309147,0.06894778440017989,-47.45007139087096,0,0
RPL6-13,3028.114196793412,-2.554956430066155,0.08077950084147317,-31.628772194076365,1.4853707536088346e-219,2.158528137691136e-218
RPL30-15,2954.886859667146,-2.98072515491586,0.07984454211278433,-37.331608097964164,5.041097379815462e-305,1.4969867436582436e-303
RPL6-15,3036.258350134294,-2.9175368766904866,0.07026586248540204,-41.52139849271208,0,0
PSMC1-1,2699.7115123489616,-3.2448843106266527,0.07564996310096961,-42.893402423682915,0,0
RPL36-7,3597.984656677957,-2.134432070825256,0.06781961043837603,-31.472195977367015,2.0865301335040436e-217,2.9689585024651285e-216
PSMD1-24,3388.2898407619105,-2.6600503560005935,0.07359889514229129,-36.14253109177558,4.874580227902958e-286,1.1890493913063287e-284
RPS8-18,3275.9590586535323,-2.523699643130647,0.08460216431211347,-29.83020190618575,1.5859552002576882e-195,1.8675989685793123e-194
RPL36-27,2263.085157818819,-3.8071475947851945,0.22744313367256663,-16.7388987889433,6.823893430349274e-63,4.124530276927924e-62
RPL11-1,2640.609491562223,-3.171075944893417,0.07655472587045126,-41.422340800483425,0,0
COPZ1-19,2259.6486121695525,-3.50234008315557,0.08053837668013816,-43.486598905081905,0,0
RPS19-8,5094.0860417193935,-1.7824013741873304,0.05743748403269707,-31.032023846529803,1.9944250448353456e-211,2.7243846112450822e-210
NUP93-12,2444.951284594819,-3.019568918253209,0.09012667140225401,-33.50361076552186,4.2700786381878575e-246,7.113326121664163e-245
RPS24-7,3182.404388774805,-2.4523425223946473,0.0723745535188787,-33.88404353686217,1.144594561039356e-251,2.057258118920737e-250
RPL9-1,4102.603197577752,-2.0473290967081432,0.06380195449538309,-32.08881472206772,6.31512907197232e-226,9.584962569237988e-225
NUP93-5,2491.5819692863215,-3.366962836781195,0.08128629050256464,-41.42104180132276,0,0
NUP93-9,1950.9186884203066,-4.096726369560876,0.11613436041493219,-35.27574746116338,1.3828917487064396e-272,2.7779854834308774e-271
POLR2A-2,3161.2431715754155,-2.2459191555610967,0.06752225101843322,-33.2619117651746,1.373138818249984e-242,2.2329852687255693e-241
COPB1-14,2293.5314439677195,-3.2478039577032662,0.10010760505915177,-32.443129128742996,6.770769825054415e-231,1.0510081342073103e-229
RPS7-20,2731.1196451455953,-2.89988521767043,0.08043556508770036,-36.05227630972235,1.270389570511176e-284,2.892253588863777e-283
COPZ1-6,2170.4853294410186,-2.9949159931485116,0.08855556991968229,-33.819623044206324,1.0152317089331285e-250,1.777957069746992e-249
POLA1-3,2869.230752510939,-2.5654834152671717,0.08531850449769475,-30.069484109821563,1.2147107270273428e-198,1.5363841232586578e-197
RPS8-13,2167.489870874538,-2.890393497740669,0.07774917673999222,-37.17587270932379,1.6749254434346958e-302,4.766558657774572e-301
RPL6-2,2280.114528821451,-2.993471660000818,0.09969718723501739,-30.02563806483598,4.542278170298094e-198,5.539957125559997e-197
POLR2A-6,2214.137408074471,-3.303823906137387,0.08317637531805432,-39.72070066174496,0,0
POLR2D-6,2300.664608335493,-2.903538071036435,0.08256016422033487,-35.16875358057104,6.008587847502449e-271,1.172532999955478e-269
POLA1-26,3879.859891263131,-1.869117877216214,0.052902563008212174,-35.33132935215383,1.9405133714855014e-273,4.016274644619992e-272
RPL11-8,2714.567188048338,-2.168368775377915,0.07541676958383943,-28.75181192914103,8.597265076406038e-182,9.952427198619193e-181
POLR2D-12,4539.796478221941,-1.692272145733135,0.04782419695144685,-35.38527050336467,2.8769972383812424e-274,6.140590980669964e-273
PSMA3-2,2478.1177479447333,-2.809175058559457,0.09270409525255509,-30.302599371757864,1.0594272353085846e-201,1.365261890029742e-200
COPZ1-14,2737.1539303714485,-2.1183452581932722,0.06602642837488168,-32.083293165061626,7.540473087012296e-226,1.1195963300933475e-224
PSMD1-7,3429.816973683286,-2.066133928572562,0.06638645317326236,-31.12282445908276,1.1831448454012852e-212,1.649159039610363e-211
RPS7-14,2182.8007206604884,-3.27214180391174,0.09058049094389599,-36.124134124404875,9.480964948109157e-286,2.232930710192605e-284
RPL11-7,3386.343595730022,-1.9118053722949817,0.15430483996069402,-12.3897952441542,2.968002327130348e-35,1.479668313452575e-34
RPL34-25,1754.1808825204812,-3.284961172150104,0.09768959180810524,-33.626521631934516,6.873240345411033e-248,1.173605788978934e-246
COPZ1-9,4179.062568875323,-1.6668962079668492,0.04855285670316408,-34.331578431269136,2.6527892484481245e-258,5.032930713027969e-257
RPS24-16,3579.845385070669,-1.941981542394814,0.14756649607515118,-13.16004373652554,1.4899959580796484e-39,7.888893328437207e-39
RPL6-10,2810.052127595407,-2.177949651438335,0.07243269685126465,-30.06859810715869,1.2475437460172708e-198,1.549222506417811e-197
PSMA3-1,3166.479407216987,-2.1985851260383007,0.08256397814184412,-26.628866189818915,3.1450341442210196e-156,3.2060571947805318e-155
RPL5-24,3850.3486565694925,-1.6412695959361594,0.05494728978779505,-29.86989171394437,4.843815212851629e-196,5.804080333995899e-195
PSMC2-1,3086.916555008419,-2.1391877357673192,0.09417932022640732,-22.7139857308877,3.259016780660337e-114,2.6498910252273935e-113
COPZ1-1,2062.353141883073,-2.6077658447988883,0.2310174578610508,-11.288176525461429,1.5011872568005518e-29,7.071109630308806e-29
COPZ1-8,4829.057008114375,-1.2926983604283786,0.05953506643298292,-21.71322613511376,1.538691264080569e-104,1.118006524858541e-103
RPL11-10,1864.8986686858698,-3.3448720188916417,0.10067958302504136,-33.22294270984112,5.0213326699946294e-242,7.975744682805423e-241
NUP93-2,1980.1561268401742,-2.9315660830382644,0.3199656160591223,-9.162128478506823,5.0883609876158095e-20,2.1857550657494327e-19
PSMD7-25,3036.7875390593017,-1.959565494148295,0.06917439619228005,-28.327901680578528,1.5668835773520344e-176,1.754395874313835e-175
NUP205-4,1569.7445118962403,-3.0390509572280493,0.1360901063716476,-22.33116747611854,1.8405598124806263e-110,1.4124745527238964e-109
RPS27-6,3769.580931914713,-1.6217123701511438,0.07042823241141352,-23.02645281053981,2.5329360527855944e-117,2.1097503951860503e-116
RPL11-9,2608.353322106607,-2.3039491536488144,0.07464753051508066,-30.864372039519232,3.593450448296325e-209,4.719858954204596e-208
RPL36-38,2549.8178249666707,-2.1295941177280864,0.06872718915681908,-30.986195475983454,8.272424391349624e-211,1.1078560508415281e-209
NUP205-11,2458.9360038638283,-2.0373253381718026,0.08549577228497408,-23.829544826859976,1.6504738085153227e-125,1.5030314816212873e-124
RPS11-8,3325.2119463597196,-1.4906121449185126,0.07110900502740103,-20.962354125811807,1.4474832086940662e-97,1.019207249008296e-96
RPS27-1,4099.738034214261,-1.4703707154794148,0.05255092996558991,-27.979918080273865,2.852444720396702e-172,3.1422899097273346e-171
RPL6-3,3230.260396013186,-1.6685499745654948,0.07172940272590739,-23.26172965556904,1.0823691813194627e-119,9.357698111913836e-119
RPL3-13,2326.693847453975,-2.2766317888259002,0.08159018676531804,-27.903255024704023,2.436141513489299e-171,2.6410867519257005e-170
RPL36-26,3518.165594932014,-1.7851326780650227,0.072567463423403325,-24.59962900521213,1.2747821781219153e-133,1.1927071611743399e-132
RPL34-13,2412.372256676354,-2.265757751016521,0.08545041546563649,-26.515467931547807,6.428445025185921e-155,6.456805812061742e-154
RPL27-20,2994.521080765232,-1.5267950709688665,0.09250746763838634,-16.504560225744594,3.4020238664237554e-61,2.0382300883924778e-60
PSMD11-20,2549.8337488574102,-1.9755537193246144,0.08730432276500438,-22.62836085038057,2.2791879704404898e-113,1.7892935446101776e-112
PSMD1-27,3428.314023698797,-1.5942652386889764,0.06133824352116013,-25.991374176519997,6.198963852061949e-149,6.0484175870833024e-148
COPB1-6,3815.3138539445376,-1.2265012889219165,0.06719331566405651,-18.25332292060123,1.946981866995601e-74,1.2312857547759218e-73
NUP133-6,3217.819236180623,-1.7289195917452915,0.062144223356609844,-27.821082931940744,2.411538123216643e-170,2.5735633408702612e-169
RPS8-7,1694.472308596394,-2.6728210120377147,0.09839739090132225,-27.163535410386555,1.7523180988868436e-162,1.8412819408303294e-161
NUP133-4,2131.414179104443,-1.6338804040144945,0.08433222699850883,-19.374330100916048,1.2710487860014852e-83,8.511042361166808e-83
RPS24-19,2566.7295489934672,-1.9116943939942512,0.08572150053141554,-22.301224105306535,3.595303244946554e-110,2.728435684776107e-109
RPL27-15,3715.7492760127234,-1.4569035060269484,0.07878662422400247,-18.491762026568725,2.405639056747284e-76,1.5355621268770046e-75
NUP93-13,2280.3943008068027,-2.0407952284628204,0.09015996987107566,-22.635269636636497,1.9486888540134595e-113,1.5476214968502242e-112
PSMC2-40,3199.5804913956385,-1.6044002183967887,0.06886624816673793,-23.2973373910575,4.71751400288524e-120,4.1308487999623325e-119
POLA1-13,2551.584753522721,-2.0120613612573215,0.07035401221091926,-28.599099014072156,6.8943280210777885e-180,7.848043397326882e-179
PSMD7-2,3089.1101130557995,-1.5344698886430714,0.07641257894404718,-20.08137809046703,1.073743783400126e-89,7.261059446161248e-89
RPL36-34,1815.4348801553463,-2.288226110781519,0.08511056039056215,-26.88533714595608,3.2595916994758876e-159,3.3731835314273197e-158
PSMA3-12,3825.6184212082953,-1.4581159636597567,0.05834778969386351,-24.99008053792838,7.836677501514092e-138,7.433959352130728e-137
RPL11-15,3199.619093153891,-1.2548237086920875,0.0661792218666525,-18.960992186044262,3.5832044950374825e-80,2.353200644337116e-79
RPS7-19,3356.4055120231933,-1.5068348101363729,0.06946917355157763,-21.690697227276186,2.5115182825872214e-104,1.8056494600074444e-103
RPS19-32,2569.6182635542627,-1.77521301449198,0.08118820579077721,-21.865405168168405,5.547072999785813e-106,4.073818127799688e-105
PSMD6-23,1880.6248904776792,-2.4345307596547676,0.10744941010774418,-22.65746044779174,1.1777895915727385e-113,9.463885776990358e-113
RPS24-8,2616.8631358318244,-1.929864378062842,0.07500120857847614,-25.73111039995527,5.245683397169918e-146,5.046199662347963e-145
PSMD7-9,2991.4354453679744,-1.655997002473757,0.07061237424424537,-23.45193771201815,1.263076662307969e-121,1.1203654030601855e-120
RPS3A-19,2633.804651507846,-1.5272240852284265,0.069141822791626,-22.08828207828784,4.096814109749297e-108,3.0414391706073586e-107
RPL5-10,2546.3982558727907,-1.7135971417307048,0.08985532317428341,-19.07062465745086,4.429818609799648e-81,2.937442825721514e-80
NUP205-2,3291.39723976056,-1.4508758614566115,0.08377866169623144,-17.31796416988928,3.443254376648645e-67,2.1575621461018572e-66
PSMD1-5,1317.1031666460158,-1.945009174228171,0.09650683124008173,-20.15410877380833,2.4767857839131963e-90,1.691644690412713e-89
RPL11-14,2244.0052033113666,-1.4228723386518118,0.08368879792421507,-17.001944990777655,7.943986386691917e-65,4.888056488387909e-64
PSMD11-9,2021.218408153528,-1.9671346748029734,0.10509563250261085,-18.717568256265118,3.5603839910524627e-78,2.315945015132221e-77
COPS4-20,3799.4947008374393,-1.2670028377388383,0.07376215652543028,-17.176868158701755,3.9570557214294997e-66,2.4569718706694075e-65
RPS11-4,1217.5837525822237,-2.7745372376274227,0.10662723794139198,-26.02090508198718,2.872736626618233e-149,2.8435929217105117e-148
NUP54-6,1703.762022620494,-1.974010511351059,0.09678762047682887,-20.39527887581078,1.8416166330420587e-92,1.270529454916895e-91
COPB1-1,1990.759376970414,-1.916284429955919,0.08348307542275403,-22.95416670087862,1.3388439254939634e-116,1.1017233748341892e-115
RPS24-11,2714.039291378269,-1.4090136800158548,0.06844422653909009,-20.58630437164973,3.641048404160533e-94,2.5375878163690247e-93
COPA-6,2328.8932027429146,-1.4458106646908349,0.11210912766529235,-12.896458074380687,4.712644867071565e-38,2.4201025896314878e-37
RPL3-15,2813.011308322526,-1.452721458926747,0.09441838205100359,-15.386002464456611,2.0320476155809194e-53,1.1565737678681399e-52
RPL35A-9,6097.378371764168,-0.830525830782702,0.03939496117996728,-21.082031963139297,1.1628261259166696e-98,8.273023375011305e-98
COPZ1-15,4737.323419814475,-1.0050802842832798,0.043464866978802655,-23.12397009689335,2.657861555376676e-118,2.269149302902837e-117
RPL9-22,2549.4743046951285,-1.1262021305611043,0.09278359207575841,-12.137944925020287,6.647466571519903e-34,3.2663450851425135e-33
POLR2A-11,1371.108241454662,-2.3370709020913374,0.09906848934705882,-23.590456637569805,4.8293975940291484e-123,4.340103364107774e-122
RPL34-10,1059.2504666388263,-2.496193428823932,0.11237857066196434,-22.212361432612468,2.6086112516366355e-109,1.9578917416129912e-108
RPL18A-12,1563.7834291184267,-1.7628258968295396,0.10811278711021595,-16.305433833949916,9.029554278575391e-60,5.316539286437062e-59
RPS24-18,5927.786892315386,-0.8446883789794476,0.05368930869376242,-15.732897284959506,8.999702121410597e-56,5.253672264037126e-55
POLR2F-3,2591.0404163697795,-1.199857892882192,0.0711340357739201,-16.86756388595199,7.794528390912298e-64,4.753270438386696e-63
PSMD6-3,3957.1791373517362,-0.8622048664927925,0.06495072071899052,-13.274754413012971,3.2433265752762482e-40,1.7442457093808486e-39
RPS24-4,2680.282130035188,-1.0872744809906016,0.07804385153077781,-13.931584098739899,4.0722226332811315e-44,2.2250624468248106e-43
RPS19-10,2630.8385611093,-1.1540993656327267,0.07000652638049579,-16.485596776506615,4.65673908886338e-61,2.765698084951034e-60
RPS7-15,2552.74433598216,-1.0725978770683011,0.07280047928730707,-14.733390323369905,3.934609987546311e-49,2.167208565721073e-48
NUP54-26,2601.841025036106,-1.0949980560481636,0.07012848003763562,-15.614170668757037,5.829822746900223e-55,3.374380454349875e-54
NUP93-6,1930.4772740140284,-1.1713025831666681,0.07538397359469914,-15.537819609565286,1.9241945803239355e-54,1.104390670891805e-53
PSMD7-24,3849.5533812087256,-0.9903786304647186,0.06580407233140197,-15.050415504332031,3.430727511978033e-51,1.9206449923614724e-50
COPS4-16,6913.839727446931,-0.5178569800342256,0.041627492448293654,-12.440263623312555,1.5798165019760772e-35,7.933931403306329e-35
PSMC2-32,2135.5119515203014,-1.268258902295694,0.09976783208784674,-12.712102445796129,5.0653995841645345e-37,2.58184172834655e-36
PSMB3-14,4531.920160772079,-0.7954152355003826,0.05993117874813654,-13.272144017776636,3.358327102184886e-40,1.7919823521814663e-39
RPS8-15,1729.734895698968,-0.83366364107784,0.08653977035031236,-9.633300824617116,5.784098494430044e-22,2.532396969035718e-21
NUP54-11,2568.955951275542,-1.0690254693744865,0.08141698894607587,-13.130250617380653,2.2092416507552745e-39,1.1518412576075209e-38
RPL5-7,3728.1636488856866,-0.7701418624868941,0.059200805769500216,-13.00897601774983,1.0879007641403519e-38,5.62906228718076e-38
RPS27-9,5772.493097937021,-0.7114556386076928,0.058604572956234356,-12.139933843370974,6.487847177541413e-34,3.211014219029555e-33
PSMD6-13,3670.543540162794,-0.9077265423730146,0.07241927423283287,-12.534322554167174,4.8448370151665426e-36,2.4511286528583323e-35
RPS11-10,575.7613578694318,-3.3427303647471063,0.18001408736407953,-18.569270959257842,5.697123296041103e-77,3.670882274713277e-76
POLR2D-14,2310.6346362523045,-1.040358927423548,0.06895938133389452,-15.08654670763696,1.985662985040222e-51,1.1208329080846872e-50
NUP98-4,4440.616383417632,-0.6338693904572658,0.054777695164893746,-11.571669610215796,5.735554297580996e-31,2.739429080592881e-30
RPL34-7,5777.814675039734,-0.5442194674705413,0.04084063228485605,-13.325441772661808,1.646552209760084e-40,8.925358406874107e-40
COPA-8,2694.314375902108,-0.9890363457135105,0.08427288881720467,-11.736115369900485,8.322193045907394e-32,4.060041321681965e-31
POLA1-24,4169.02901639717,-0.7349065007126009,0.05589208333232932,-13.148668950894399,1.7319646319626523e-39,9.09947572023455e-39
RPS24-10,3263.726630642517,-0.7587359263827148,0.0802232986277066,-9.457800157330746,3.14489629340466e-21,1.368130043563938e-20
RPS8-12,4188.195857244352,-0.7094705901217947,0.060567172781699166,-11.713780873988007,1.0833841725244283e-31,5.210925280522426e-31
RPS7-18,2547.5797313520793,-0.8444074263533043,0.07686687704189768,-10.985322402171287,4.496303125489934e-28,2.0749831315605574e-27
RPL18A-5,1890.1779792228667,-0.8751319442002444,0.08036867408626919,-10.888968297036504,1.3010578385273208e-27,5.9639094209004036e-27
NUP54-2,2896.1232283970257,-0.6174923218521294,0.07231009902775204,-8.539503197404567,1.3480013136966707e-17,5.613932300334306e-17
RPL35A-14,3083.940919332639,-0.655340110266239,0.05960879843618796,-10.99401644486744,4.083409719745076e-28,1.8972577133237325e-27
RPS19-1,2492.28034574014,-0.7780999046874074,0.06638907058517757,-11.720301215681287,1.0031468073828979e-31,4.8592146768973e-31
POLA1-18,3572.127994107444,-0.6873545616551672,0.061087996113403806,-11.251876070368418,2.2671771892997753e-29,1.0606041234874977e-28
NUP54-12,4951.870338624186,-0.40903869358580297,0.06487450904834963,-6.30507574679224,2.880529875136444e-10,1.1242296598389666e-9
PSMD1-2,1548.296680776951,-1.1758943860720348,0.10392968322211946,-11.314326664105216,1.1145469282875326e-29,5.28635800014156e-29
RPL3-24,4213.391434066559,-0.5992500995896153,0.06560667508825738,-9.133980632054195,6.602585011844987e-20,2.8184784769313285e-19
PSMC1-7,2938.0811315817177,-0.7237208827036977,0.06912062439528083,-10.4704042973476,1.1813736000479189e-25,5.379187792218191e-25
RPTN-10,7362.79417108232,0.089791526527221,0.04997440500117361,1.7967502869741483,0.07237527173971438,0.13042826015362777
RPS24-1,3939.0879929635444,-0.45995727944933085,0.05467023161740627,-8.413304020151372,3.986200243436409e-17,1.650045312889132e-16
POLR2F-4,4363.137189302091,-0.3363436513981081,0.05580156204132223,-6.027495272426936,1.665201202987007e-9,6.38950798674228e-9
NUP133-11,3089.1583898808185,-0.5435457911271204,0.060536973468936224,-8.978740759249122,2.7388325362761297e-19,1.1547053223929607e-18
RPL3-20,4634.840976899287,-0.48567477288381483,0.04712428801513194,-10.30625168761937,6.602647996772159e-25,2.966847751181174e-24
POLR2A-7,2222.5266297249495,-0.7656268194356967,0.09122091797669311,-8.39310584038755,4.734650094115465e-17,1.9480518158318446e-16
RPS19-6,4875.088143536015,-0.5110555476430305,0.04891945615231401,-10.446877129047076,1.5142953353720078e-25,6.849428569927691e-25
DMRTC2-13,1511.7465243184213,-0.2358322026949577,0.09069991469749385,-2.6001369844890716,0.009318655397860032,0.022253991736847556
RPL34-11,5814.516305646854,-0.3364278487610732,0.048786900547548466,-6.895864360827461,5.3538261089041435e-12,2.1015305933227183e-11
RPTN-7,3815.7954216822945,0.05949429784695516,0.0582174825051443,1.021931819908187,0.3068131709289379,0.4096196567510312
NUP98-8,5341.917600058827,-0.3908323402479072,0.038907873596459475,-10.04507067904816,9.65784198278032e-24,4.2556813382186827e-23
RPS9-19,6928.126351362717,-0.20138092517979791,0.03581678389398139,-5.622529531849947,1.8818138434761598e-8,7.140438083856762e-8
NUP133-9,4436.458206359763,-0.41090367720627446,0.05509034047269062,-7.458724590928379,8.736400264235205e-14,3.5307463789778964e-13
RPL34-9,7297.427174166914,-0.23067035552188797,0.042553364622520545,-5.420731299818538,5.935571930855105e-8,2.2397765904828932e-7
COPS2-8,3021.3662763783514,-0.36494674229273893,0.09224761515697685,-3.9561645216704266,7.616271831865097e-5,2.62722912179993e-4
PSMD7-19,5798.794605947864,-0.31048107798224117,0.03923350560401713,-7.913671572352457,2.4990703199116406e-15,1.0220748673650603e-14
PSMB3-2,6428.14338500022,-0.3845092199252148,0.044535036999338126,-8.633858773507459,5.931622691809835e-18,2.485459078838109e-17
RPS19-11,2828.673497042223,-0.5122508015826821,0.07257036553274328,-7.0586774342697485,1.680947621332568e-12,6.674925728896186e-12
POLR2F-6,6416.586377737165,-0.3832491527522537,0.04204665273829381,-9.114855233249308,7.877557315845241e-20,3.3418457433057757e-19
NUP98-6,2251.81711695029,-0.42170512526373166,0.08379831425531153,-5.032381963900926,4.844228707011057e-7,1.798156634178561e-6
POLR2F-13,3309.8291778031835,-0.2780285698716614,0.07035874218352099,-3.951585279146443,7.763519668446502e-5,2.664564790728121e-4
POLR2D-8,6790.961234748813,-0.2711654332751886,0.03768048037943668,-7.19644310647301,6.180355882964397e-13,2.4685281099793467e-12
NUP54-5,3611.3928376520175,-0.2949606237663627,0.06285462854771899,-4.6927430895949005,2.6956592821603672e-6,9.793272817635801e-6
CRYGB-9,4254.152385843012,0.07565502608818733,0.04758991039100612,1.5897282736318232,0.11189606768080104,0.1864024737219198
RPS7-7,5160.946098778093,-0.3440598998456613,0.04616677126299333,-7.45254412282141,9.15572221731904e-14,3.678446043781708e-13
RPS7-13,2643.4348005631105,-0.30403683286687117,0.08874601072081972,-3.4259211247626755,6.127182833868783e-4,0.0018766214688486003
NUP205-20,1630.2629792805117,-0.500557655386389,0.10067802917166965,-4.971865853004239,6.631158452660108e-7,2.4219685685384247e-6
NUP54-7,4976.153531680807,-0.24424789533319988,0.048783640592363516,-5.006758256812713,5.535437585137932e-7,2.0436237138644367e-6
POLA1-1,31.141392681952425,-4.0926532458951055,0.6600461876164297,-6.200555843939598,5.626409118528692e-10,2.1834303567926685e-9
RPL3-11,3859.2766224536185,-0.344456532330099,0.06025902337093746,-5.71626476933956,1.0889102947905325e-8,4.154892353865552e-8
RPTN-2,3883.5059332472456,0.06623599140896654,0.06484821807557803,1.021400331027926,0.3070648085747115,0.4096196567510312
NUP54-13,6698.906312389179,-0.14272016651852582,0.040685906408085275,-3.50785269687795,4.5173910541131053e-4,0.0014088484429037676
RPS19-9,5.207260657746748,-2.6061140455669696,1.27124184567038,-2.0500536970545165,0.040359191124443035,0.07898374652720513
RPTN-4,4777.039945146524,0.005649736301725198,0.046231092685547245,0.12220641939296877,0.9027355426231825,0.9293144735217044
PSMD7-1,1956.2716754984208,-0.39685514149794415,0.0875046573052956,-4.535245936834579,5.7536400883838635e-6,2.0682822001927256e-5
RPL6-21,3747.516657365045,-0.21818170497166323,0.05843687380656826,-3.733630681440385,1.8873919345401067e-4,6.31906221221026e-4
COPA-11,3057.3635350373133,-0.22282039486353628,0.08985333745486412,-2.479823245023762,0.01314475252239518,0.03043344397557935
RPL6-1,3099.1100887222465,-0.1511936548105326,0.06009056774407257,-2.516096294088461,0.011866275710892448,0.027851086977799113
COPA-10,27.693414446394076,-2.2378654406277696,0.6891700169699382,-3.2471892066154497,0.0011655087978768956,0.0034312177109910333
RPS24-13,9.929743012953397,-2.5513656593003464,2.034642137764457,-1.253962852702753,0.20985550779986942,0.30823938027378667
RPS7-10,11.66539851775409,-2.6327717063098612,0.9536157521153062,-2.7608307648755366,0.00576545434543911,0.014490966534034127
RPS19-22,2584.621270773133,0.07742287138817439,0.09308933871570342,0.8317050314926533,0.40557545993079647,0.5163967683478364
POU4F2-15,3033.535882916859,-0.25779659755187107,0.06979722973649599,-3.6935075865492815,2.2118190831997176e-4,7.297934462924672e-4
RPS9-12,6834.078688469378,-0.1121210479824872,0.043636537612413345,-2.5694304387383835,0.010186584064590212,0.024074176180329115
IL1F10-8,4171.70782543724,0.03368932967971454,0.05567213284280631,0.6051381177516305,0.5450872289460796,0.6452245708321879
RPL9-13,2597.3879169307233,-0.23258010050616543,0.07553297402538668,-3.079186322360286,0.0020756682267281243,0.0058101696674397905
RPS8-1,3516.2738086028176,-0.155002977989772,0.05440655613846137,-2.848976097573588,0.004386017547280291,0.011261842048091875
RPL9-17,5712.211333640796,0.08313911132387226,0.04703941420857719,1.767435090820341,0.07715539053957511,0.13723211390242135
TAS2R9-6,3.1569275451269903,-1.7800216861831804,1.4817830173764313,-1.2012701355794961,0.2296464310735041,0.33207937246752145
COPZ1-10,9521.617544138751,-0.13212047293678966,0.04183577748056165,-3.1580738041303857,0.0015881534473497795,0.004557600019075208
CRYGB-4,2511.759456737247,0.10068990349898667,0.08665334799957633,1.1619851491425233,0.2452414973805327,0.34895821398104965
CABP5-6,2879.3189866054386,0.029527698403496522,0.08067874101483113,0.365991065701787,0.7143717423043402,0.7863704943661799
POLA1-8,25.338344541226498,-1.6984135573986554,0.7562594820852347,-2.245807950355371,0.024716311854626933,0.05258953581529656
NPSR1-5,4470.250582928566,0.045712251650500184,0.05249987957704538,0.8707115524601514,0.38391166908195967,0.4947389999678839
PSMC2-19,2132.9059186815475,-0.02772866834445198,0.0777311172163464,-0.35672545741592404,0.7212973455008392,0.7894969342581302
RPS19-34,2459.5606747604993,-0.04288677867085927,0.06714263506512377,-0.6387413694631142,0.5229911954084887,0.6277732626783793
COPA-2,2949.733706847598,-0.2261167057840752,0.0929631844598722,-2.4323253027296956,0.01500222663765421,0.034155069311726086
PSMD6-25,5483.48430881751,-0.14024666464510924,0.045684525542031895,-3.069894301869804,0.002141345391059273,0.005969546539157075
RPS24-6,2989.9259538068973,-0.14613123646727605,0.07589444863706168,-1.9254535620397866,0.05417264024142315,0.101648113420033
NLRP5-4,2720.3949267787216,-0.03254885680021477,0.07419383094463981,-0.43870031222004563,0.6608787008242769,0.7463436477612676
RPL35A-19,5989.228679562738,0.04192536596129072,0.040532989220970476,1.0343516914760353,0.3009717795693767,0.40385800676991024
