sgRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRCN0000117772,10325.556492118403,-6.439800269564765,0.3675033770880291,-17.523105013596165,9.546976491085674e-69,1.5616125831847282e-67
TRCN0000021368,8382.52725927383,-6.870612743149178,1.6926917870186102,-4.058986281992068,4.9286208571969234e-5,6.799121543964431e-5
TRCN0000004997,4732.638986598042,-6.265134443647773,1.734332289382508,-3.612418728523133,NA,NA
TRCN0000117673,5751.997126100728,-7.352773085179665,1.5587241660824138,-4.717173984451399,2.3914317481575588e-6,3.6267408630998737e-6
TRCN0000117674,5416.019282982572,-6.141840762408406,0.668316217109906,-9.19002203622775,3.927608937037203e-20,1.1757156164464306e-19
TRCN0000074978,7264.491235722861,-6.929150910809627,0.9934006149395573,-6.97518282815964,3.0547329762617828e-12,6.163293846378399e-12
TRCN0000021285,13939.26198462408,-0.4014473202760655,0.07823732099542616,-5.131148602334359,2.879794373841905e-7,4.5324598736068475e-7
TRCN0000074913,3747.348249945258,-6.622145392933257,2.7836468433730377,-2.378945953111273,0.017362221409103467,0.020494580941673682
TRCN0000007173,5939.614785512932,-11.041971303058414,1.9031031100441642,-5.8020877822022845,6.5494256402853564e-9,1.131938469151205e-8
TRCN0000118346,7219.546915204149,-6.903878391332089,1.2332866800558628,-5.59795098980504,2.1690004575510708e-8,3.6255555093371914e-8
TRCN0000021834,323.6589478816664,-10.670067747785154,1.261140721013793,-8.460648022853317,2.6589580823181315e-17,7.080248847102931e-17
TRCN0000074709,5475.740146969151,-2.6493093954143814,0.2647466758773854,-10.006959999155498,1.4205050201950753e-23,4.9287219640101855e-23
TRCN0000052040,8871.044026579171,-2.697524263722083,0.2549562378330012,-10.580342284031456,3.67612799968929e-26,1.4640579337892999e-25
TRCN0000003946,23713.777559746613,-6.34588313348128,0.6106581385730258,-10.39187514688696,2.6999204878230874e-25,1.0219533747297306e-24
TRCN0000144555,4510.041251159442,-3.512781958147031,0.3343932246474816,-10.504943579075853,8.197180086190355e-26,3.1816173554874428e-25
TRCN0000059959,1838.9320667687487,-5.967550444985942,1.1184138973501836,-5.335726298756334,9.516285877190718e-8,1.5186268054889717e-7
TRCN0000074797,6077.2037999462955,-7.207738818318715,1.8193355516736887,-3.961742412875949,7.440478748439985e-5,1.0142081151147361e-4
TRCN0000046913,2858.8698893000155,-3.7507439585019404,0.46196858392189827,-8.119045513138296,4.698643009376224e-16,1.1824057682935773e-15
TRCN0000142957,1142.6369827183357,-13.45256984157271,1.2409433467741833,-10.840599513702617,2.2101790023073565e-27,9.038053420149727e-27
TRCN0000065002,6708.903829555628,-4.6578637550981785,0.2722462425352182,-17.10901025381693,1.2714156459511157e-65,1.8784140833729387e-64
TRCN0000052954,5182.297104910211,-3.607796048362527,0.41466780231198713,-8.700448957568446,3.3057371694635986e-18,9.120648335026073e-18
TRCN0000058066,7009.715690978847,-8.244695966234344,1.9670314814976462,-4.191440779563451,NA,NA
TRCN0000056673,6952.13206746964,-4.759341622559227,0.17759739969766633,-26.798487087430967,3.3651252496286293e-158,2.2017533776141605e-156
TRCN0000074780,488.16120039800103,-9.141952456792392,0.8253749643773138,-11.076120371168926,1.6381819697682816e-28,7.012031235082925e-28
TRCN0000117509,3216.456556659638,-5.60917833773506,0.30099384298625187,-18.635525172490865,1.6552181430179476e-77,3.15870795625925e-76
TRCN0000065272,4345.133151098481,-15.379695069044837,1.2112053991738425,-12.69784223182563,6.078254507071369e-37,3.569026364408573e-36
TRCN0000117570,4848.074654165759,-4.608886583768986,0.18868774336552202,-24.425998750966805,9.055897720538914e-132,5.184501445008528e-130
TRCN0000117659,4683.959829095396,-9.441469841441167,1.8021742342828677,-5.238932874433296,1.6150776560361573e-7,2.5684221057797223e-7
TRCN0000074996,6386.545841047294,-3.1846500897603556,0.14922499888156263,-21.34126395462706,4.700661607371962e-101,1.6560792432125835e-99
TRCN0000003911,2235.5823618758795,-6.268144071468849,1.1468217327037393,-5.465665580552885,4.611730688739802e-8,7.516628667056333e-8
TRCN0000004998,2268.983772984065,-7.252763092017921,1.0501147343289576,-6.906638727103061,4.962716179714482e-12,9.925432359428964e-12
TRCN0000074711,4798.682073128513,-1.820359294896239,0.33807239098100295,-5.384525159283205,7.263614400087281e-8,1.1713857025492869e-7
TRCN0000072558,4186.717381415021,-5.013301832365956,1.4459759429963241,-3.46707139676023,NA,NA
TRCN0000074795,5927.366557311932,-5.262105172423803,0.22608289067732948,-23.27511452396456,7.922600663656164e-120,3.628551103954523e-118
TRCN0000144112,6426.725082218497,-4.96389219846714,0.2949092499875871,-16.831931174339474,1.423814009068979e-63,1.9760812610714922e-62
TRCN0000005001,5758.859933998585,-8.074107982209892,2.0468154280660613,-3.9447171794277187,NA,NA
TRCN0000117549,5609.954493038885,-5.656966492955652,1.7593443801674828,-3.2153832738631483,0.0013027046223672296,0.001625718575052292
TRCN0000074997,7404.145377452053,-6.114961582669733,0.9556798491750746,-6.3985461113866275,1.5686337372575386e-10,2.88527811913234e-10
TRCN0000021288,25339.830928964802,-0.8639831151604045,0.08469711060238691,-10.2008570187996,1.9653055688848523e-24,7.143729766263987e-24
TRCN0000151483,8889.312717323313,-6.742605831256669,0.33026311279814424,-20.4158610815787,1.2088243575583377e-92,3.6909437050781244e-91
TRCN0000021366,6578.952244985304,-5.078232116512806,0.4405252614370759,-11.527675166565166,9.569298325672161e-31,4.662487907614734e-30
TRCN0000059958,3473.4290781740237,-5.643004586549269,0.7318346610171449,-7.710764312127967,1.2506644497380816e-14,2.937458040923289e-14
TRCN0000143014,3308.829806510779,-6.030689726956698,0.370608455159847,-16.27240189206046,1.5495822443913934e-59,1.8676543892927846e-58
TRCN0000060023,4238.085336115605,-6.215022608267315,1.930949711680132,-3.2186351465671175,NA,NA
TRCN0000074979,6205.5924981443595,-6.097301188218067,0.33286397730881484,-18.31769612775278,5.97909315768861e-75,1.0532402562389938e-73
TRCN0000072562,18971.54392690072,-3.749077449636993,0.16029562458713342,-23.38852017510354,5.5929216156598475e-121,2.846175666635789e-119
TRCN0000150921,5790.769026119969,-5.334164130396416,0.5172819728858682,-10.311908030812688,6.225291579464676e-25,2.3180354011340013e-24
TRCN0000064998,2320.304444129969,-0.542353755608111,0.3130054841394387,-1.7327292430649603,0.08314380430757522,0.09333299601193493
TRCN0000003880,5197.332968690088,-10.250775497374946,2.0308202751890443,-5.047603484469213,4.473864531803522e-7,6.993276298860113e-7
TRCN0000058105,12930.765349726898,-4.550857560117565,0.11393599462326318,-39.942228750144096,0,0
TRCN0000021286,18864.94797556323,0.09567496947817303,0.11357111980081039,0.8424234052281515,0.3995509965976659,0.4149531892102743
TRCN0000117614,7003.065301685307,-4.920329931538109,0.6429988822539587,-7.652159385239454,1.9763206225793902e-14,4.548516809755581e-14
TRCN0000074779,10155.003514818649,-1.4254662297617993,0.18557097744677206,-7.681514908066217,1.572181795007126e-14,3.655123157935349e-14
TRCN0000046914,8374.594844183262,-2.1233886192974802,0.10738150250709662,-19.774249472409366,4.9615531171017634e-87,1.4202445797703798e-85
TRCN0000058063,4040.747916929245,-6.483368312719328,1.7537110254572188,-3.6969422091812514,2.1821199227868747e-4,2.871870473093071e-4
TRCN0000145517,10967.514636860162,-1.8820353776023784,0.14564131303138447,-12.922400508685442,3.3647750889458674e-38,2.11105067224275e-37
TRCN0000003948,6735.584387274834,-4.958960121822989,0.26261970661751005,-18.88266568298859,1.583867730693817e-79,3.1539626985120355e-78
TRCN0000060024,1764.636813349927,-6.1914841677585315,1.159575838089762,-5.339438753706812,9.323475937557232e-8,1.4930601326577665e-7
TRCN0000050505,7105.153536987556,-5.659408556875956,1.3311996879617243,-4.251359587937854,2.1247670382747326e-5,3.0035287145982332e-5
TRCN0000053864,1991.606760869213,0.44908363831217,0.29038132222580665,1.546530730247702,0.12197644437045493,0.13301240838492465
TRCN0000021367,10559.148891618199,-3.09764873928685,0.27979426499366933,-11.071165948869387,1.7313318485651383e-28,7.34212950595216e-28
TRCN0000117596,17534.487344414156,-0.7060636637116313,0.20870731051424157,-3.3830327359972934,7.169008636914134e-4,9.145977592497698e-4
TRCN0000117615,6728.141995099754,-3.5452245995339866,0.23354985530057845,-15.179733658885318,4.817338353524849e-52,4.2429633959891943e-51
TRCN0000059962,4526.483251023907,-3.036641113159129,0.24382305136523036,-12.454282300857793,1.325384017010669e-35,7.313564816757667e-35
TRCN0000117568,2504.8260029154567,-1.238825311282827,0.2775836567602434,-4.462889947273929,8.08615893719697e-6,1.190823406185277e-5
TRCN0000072561,7347.6447109300525,-2.7535215858079445,0.2801179391433818,-9.829865214018017,8.373076364139442e-23,2.799174434142967e-22
TRCN0000065268,4614.853386800859,-3.230894965890082,0.564417857814088,-5.724296141874195,1.038634394686931e-8,1.7683812370506112e-8
TRCN0000117510,5531.263749283731,-2.5094903135651325,0.5006335806246337,-5.012628818134964,5.369140728211875e-7,8.307656937571078e-7
TRCN0000117551,6771.301863227446,-3.8590312521011354,0.2800815977642665,-13.778239209236189,3.4457422822864464e-43,2.6302499421453208e-42
TRCN0000058064,4888.248679052714,-4.358112980142825,1.9413796173858382,-2.244853577895927,0.024777533921510997,0.028949261571561316
TRCN0000117566,5848.897480123049,-6.667206549773934,0.403861308630685,-16.50865385540269,3.1789544760777305e-61,4.04433652789889e-60
TRCN0000117716,5670.008718411283,-4.8288725390573335,0.3856959013005672,-12.519895914824005,5.811130296597371e-36,3.245728872977556e-35
TRCN0000117548,3706.484867017135,-5.597084510110862,0.9914905773284407,-5.645121232712204,1.650648920500167e-8,2.7692205332933205e-8
TRCN0000056334,4482.38400775584,-1.9598057224308967,0.18647707822430587,-10.50963336133744,7.799617655784237e-26,3.053183663546308e-25
TRCN0000074796,5034.90991579451,-3.7313182048165134,0.5906039765909354,-6.31780067983,2.6531189305329107e-10,4.821938373746321e-10
TRCN0000010829,1522.9478547302886,-5.1636825152014865,1.826329023414618,-2.8273561056085863,0.004693410331244173,0.005656794557131134
TRCN0000152865,5640.706755140287,0.29103306386237093,0.25116959455668036,1.158711365426418,0.2465738565448744,0.2608102223961951
TRCN0000117773,4181.019691717584,-4.062089636952558,0.44975049471327094,-9.03187363816522,1.6875722139044471e-19,4.922981362855011e-19
TRCN0000065271,10053.944990979373,-0.8268064825428542,0.108740905531509,-7.603454086588206,2.8832957675190315e-14,6.569897818525952e-14
TRCN0000021284,19492.839475862143,0.04597236172551105,0.20024221167657005,0.22958376927920332,0.8184152202550901,0.8220047606948053
TRCN0000046916,8073.834419952072,-1.354666597119541,0.15212635857242118,-8.90487756252076,5.344500320030129e-19,1.5298632166086244e-18
TRCN0000003910,3750.4092846231424,-3.4537927242726525,0.62700628953713,-5.5083860910268045,3.621384547313326e-8,5.987704413969326e-8
TRCN0000007170,1226.2756312020058,-6.626839778197945,0.5979927225583793,-11.081806731437265,1.537384933393321e-28,6.705926661848962e-28
TRCN0000074995,9215.710395067012,-1.1500778439107318,0.15936965660006072,-7.216416653245732,5.337535169085908e-13,1.1370191197401609e-12
TRCN0000117661,2104.500861372901,-7.190954799448472,0.8166521699754876,-8.80540708005994,1.3037850857175111e-18,3.663396130420983e-18
TRCN0000116054,6607.91606678324,-6.093801830282612,1.115887634023636,-5.460945748013851,NA,NA
TRCN0000052953,6133.774206504943,-2.6016734642556294,0.3667330631374802,-7.094188459578074,1.3011272393418361e-12,2.7087103437207317e-12
TRCN0000009005,5563.407897675485,-4.093254745925292,0.3451942025654297,-11.85783166549397,1.9598490079352056e-32,9.863855446531034e-32
TRCN0000118344,8039.669912812355,-1.1299886667540875,0.2336339125644161,-4.836578107822999,1.320933806092947e-6,2.016625610635232e-6
TRCN0000003908,7571.83303129401,-4.879805261536571,0.43982933711597805,-11.094769833986362,1.3300193168057453e-28,5.857200452856071e-28
TRCN0000019587,222.1959477030895,-11.091328714299737,1.203883501847072,-9.212958477529378,3.172577586056458e-20,9.559477200091169e-20
TRCN0000155113,5505.12920525619,-1.173506181051684,0.18316461527285532,-6.4068388935469,1.4856766003058364e-10,2.7437092054035203e-10
TRCN0000117613,2163.2898258438254,-2.9430496732241216,0.5917910941601284,-4.973122614156447,6.588296081769295e-7,1.0159729311280598e-6
TRCN0000003950,5069.840730099462,-3.9884656878442586,1.2828591424865032,-3.109044130997586,0.001876936811242878,0.0023046569961105577
TRCN0000050504,3678.7793545635413,-1.539389999539492,0.17638225676506922,-8.727578543174378,2.601831584842388e-18,7.222053732471599e-18
TRCN0000117592,6226.68925993156,-0.3335271020510328,0.186251368306199,-1.790736385370931,0.07333560792210048,0.08252508213346933
TRCN0000117675,4503.127876542718,-5.807180302070131,0.572186991081459,-10.14909530028689,3.3444936954409235e-24,1.1967016503999554e-23
TRCN0000052957,19376.300569572704,-3.5347071058949204,0.09878305497916118,-35.78252471175938,2.0652642424570742e-280,3.1529700768177995e-278
TRCN0000058440,685.2357731405264,-5.869963279811977,0.4906696680555847,-11.963167201823056,5.54075188236063e-33,2.883709502410419e-32
TRCN0000117550,8329.894046320645,-1.8517470871031092,0.16472955134429232,-11.241134769030438,2.560693637698505e-29,1.1611858277880348e-28
TRCN0000117660,945.994454173343,-6.690648258110387,1.0110121197764148,-6.617772554091659,3.6465148907596684e-11,7.069559264139682e-11
TRCN0000052041,2313.5364319449204,-2.993312075675291,0.5814205564629811,-5.148273555866053,2.628949044596537e-7,4.15192642215591e-7
TRCN0000059905,7682.07359796813,-1.892554905543199,0.19338449655848164,-9.786487227381587,1.2868924346580281e-22,4.24026428110343e-22
TRCN0000052038,5075.9596053355845,-0.6813029178320125,0.27280196264296747,-2.4974267458760004,0.01250983088290271,0.01484327084033534
TRCN0000117595,9873.75416705597,-1.1058916415124642,0.14598366688158138,-7.575447754778884,3.578911177836738e-14,8.114560987372405e-14
TRCN0000005000,9056.271012841396,-1.958733008057531,0.2702309158299925,-7.248367574973575,4.218245671774271e-13,9.070218392829183e-13
TRCN0000116783,7636.660558573667,-0.3803076229740991,0.22618228911916563,-1.6814208771834098,0.09268119320024083,0.10353167435539098
TRCN0000116052,5215.430309171423,-3.5356985558431795,0.8039822120112448,-4.39773231673654,1.0938777209771136e-5,1.595528650342414e-5
TRCN0000077924,42741.72730541904,1.002276918213859,0.12959492473788628,7.733921063969332,1.0428370867928383e-14,2.4747118432700515e-14
TRCN0000074982,4506.254427013512,-3.549847324601962,0.42528398117230504,-8.34700454697759,7.00160234923929e-17,1.822007884063406e-16
TRCN0000004999,4307.829560075714,-4.1955037802242,0.3165437430137242,-13.25410428359754,4.271868409260829e-40,2.835530045567333e-39
TRCN0000021287,14673.028824038534,1.1059010032202952,0.17068414840760807,6.4792250102763544,9.219492864694187e-11,1.7376657333456534e-10
TRCN0000021836,44.475961930557695,-8.766049901261555,1.3659755427932412,-6.41742815053345,1.3859573401881957e-10,2.5803596008381854e-10
TRCN0000073249,5229.391627722635,-2.7162954128777166,0.3627497196038437,-7.488070330816968,6.989357356751738e-14,1.5769091967449735e-13
TRCN0000050506,8719.571118421152,-3.644518548027906,0.1039668492854846,-35.054621478624895,3.31558992382021e-269,3.7963504627741405e-267
TRCN0000021364,3988.2875089610807,-2.055498803335744,0.212420103981903,-9.676573755518268,3.792117230842527e-22,1.2230913322013222e-21
TRCN0000010827,4893.879319908918,-2.0136203417355913,0.27424228746762064,-7.34248667603218,2.096614014991667e-13,4.616582783010498e-13
TRCN0000118345,4878.280262144961,-2.1663306709971613,0.22515834141502566,-9.621365379504407,6.496303689596711e-22,2.0661854790522872e-21
TRCN0000118888,6839.798917445466,-0.6751779906871748,0.22625190622395427,-2.9841869708662405,0.0028433296837709573,0.0034705043788351942
TRCN0000060025,7153.218671469012,-2.0669644656517483,0.28869485709670495,-7.1596857887889955,8.086218669623018e-13,1.7066765671370238e-12
TRCN0000058954,5899.44299637218,-0.9644523849025775,0.20934511268468609,-4.60699737640987,4.085251542295354e-6,6.0946097927403e-6
TRCN0000021835,6596.674608518429,0.23165933705563194,0.19430420529178985,1.192250763218147,0.23316293423023188,0.24719588860519953
TRCN0000059906,5030.719566223039,-2.2530217884640775,0.23805366848945672,-9.464343913540079,2.954096851823412e-21,9.203920803640291e-21
TRCN0000148941,8522.380579542092,-0.3078582909691319,0.13374819561034207,-2.3017752842515864,0.021347848064697774,0.025070036958029694
TRCN0000063030,3231.8794991792242,-0.8186975604991532,0.3802795283279682,-2.152883601436141,0.03132782758378463,0.03641661175983086
TRCN0000003947,16573.710789744335,-3.717775608065651,0.17275015823319437,-21.521112606143312,9.876392667255566e-103,3.769489868002541e-101
TRCN0000058441,5331.941314930565,-2.7465814420582935,0.20644432804591498,-13.304223313160875,2.187544915992853e-40,1.4733758404775392e-39
TRCN0000007623,20080.02222974297,-4.313040261814725,0.21876198940030883,-19.715674892324948,1.5819181492841208e-86,4.2618736021889846e-85
TRCN0000052042,5582.590226585541,-2.410315859058926,0.2733350526889959,-8.818173283473504,1.1634210969769156e-18,3.2891781630581937e-18
TRCN0000014163,6393.847384288458,-0.28414636993128617,0.18597380492447158,-1.5278838331381392,0.1265413828514649,0.137336382336424
TRCN0000117593,12880.782347993661,-1.113117721344602,0.19718198813561852,-5.645128806486209,1.6505762552966573e-8,2.7692205332933205e-8
TRCN0000059907,6869.576830512187,-2.3118944945487114,0.14409152916508342,-16.044624607321712,6.233470481791208e-58,6.797451144429461e-57
TRCN0000046915,20029.275119211426,1.2462143577817058,0.1604887374757256,7.765120327961951,8.156774895050083e-15,1.9457306780900717e-14
TRCN0000151067,6214.101144500679,-3.20057264182524,0.30334433165161917,-10.55095582106011,5.0282935259140715e-26,1.9853089955764177e-25
TRCN0000142066,4309.307842106739,-4.489002291367043,0.2279128615926104,-19.69613412774854,2.3272635777380565e-86,5.921592881133499e-85
TRCN0000064260,9468.1760583165,-0.7329332123503219,0.19281313141534256,-3.8012619107953602,1.4396102989680545e-4,1.9335528355641317e-4
TRCN0000116055,7040.442359896479,-3.053519815849646,0.15543195811976174,-19.645379578226,6.332154789253489e-86,1.5263825755147885e-84
TRCN0000117547,27678.707900431782,1.3776729012081974,0.10967678493823045,12.561207934606193,3.450247302809114e-36,1.9752665808582178e-35
TRCN0000117132,5676.124044768191,-2.635236170752313,0.26479032544791814,-9.952161833309278,2.4676345796515142e-23,8.434154011047712e-23
TRCN0000148564,6924.3353482949105,0.4334783546691532,0.2789006280843568,1.5542394351942532,0.1201273141574846,0.13162275091896639
TRCN0000007622,15905.881648537654,-1.1881619576279845,0.12715378090073517,-9.344291213452346,9.250697394098373e-21,2.8627158152007126e-20
TRCN0000003905,1175.5362504958207,-5.256717258365686,0.7398580448525639,-7.1050349387134455,1.2029210431187825e-12,2.5156978892621115e-12
TRCN0000117567,6767.281380455822,0.18408577838486623,0.17922844212380737,1.0271013696459155,0.30437273381207625,0.31973099102277736
TRCN0000007619,20591.772151132544,-0.6362810135994286,0.10997163230862557,-5.785864956644116,7.214015277969521e-9,1.2421124050037746e-8
TRCN0000046917,34636.3990390251,1.657600008639396,0.12425390258862773,13.340426128322726,1.3468742664938229e-40,9.206991254539864e-40
TRCN0000116053,14632.38785203533,-2.182614972589225,0.21405997074535915,-10.196278010266637,2.0601685640548246e-24,7.429584270370943e-24
TRCN0000134934,6872.238934827918,-1.8774585141368854,0.22265626976957587,-8.432093630598605,3.395351411944473e-17,8.98884940272005e-17
TRCN0000014254,28952.5762427316,0.35306442842812646,0.07955455443768135,4.438016540017173,9.079164397890377e-6,1.3327747737928822e-5
TRCN0000117594,7433.894198796548,-2.535930699938517,0.13202024927268402,-19.20864953603159,3.133106457811297e-82,6.522557989443518e-81
TRCN0000073251,17799.74928854046,0.7686896901186445,0.1528145015881579,5.030214293341731,4.899319452576229e-7,7.606401048406483e-7
TRCN0000050503,9097.518644998363,-0.6264822609062977,0.1425796401483575,-4.393911081935878,1.113293666658342e-5,1.6186936486651448e-5
TRCN0000077977,474.52038411553394,-2.0337970155359,0.25028982927625404,-8.12576772063368,4.445396226840667e-16,1.1248571667917268e-15
TRCN0000058955,11277.26853112954,0.7950667087098088,0.156787302740927,5.070989135029417,3.957533685033865e-7,6.207364478580515e-7
TRCN0000140184,2919.0633361823216,-1.5504486007505354,0.26968457728528344,-5.749118530832436,8.970991244363493e-9,1.5331022350442088e-8
TRCN0000021837,9982.36175885484,1.2232049300029548,0.13897002889462762,8.801933335787355,1.3447906296262454e-18,3.755573831517197e-18
TRCN0000007184,13872.03506491198,-0.9932855326257584,0.12047898229574037,-8.244471472937374,1.658918278847846e-16,4.244606545878846e-16
TRCN0000152679,8748.698093214922,-1.072262539515219,0.18353992549844664,-5.842121470863809,5.1540201319300335e-09,8.975441902752681e-9
TRCN0000118342,22067.815036148295,-0.9244540171989066,0.13196105434625777,-7.005506448692018,2.460939986300528e-12,5.009380061002853e-12
TRCN0000116931,7570.31143547843,-1.4812648386609486,0.1937056960567961,-7.646986479048244,2.0574395007606855e-14,4.71153645674197e-14
TRCN0000003909,2675.5645442765845,-3.088213047258025,0.5679127232233231,-5.437830358387009,5.393328774653834e-8,8.759377938976794e-8
TRCN0000021838,8585.349463230472,-0.8997035944492259,0.22864093225761123,-3.935006674288416,8.319438416856688e-5,1.1306536483443214e-4
TRCN0000014035,11862.445812251612,0.06444054712777193,0.10237744227709741,0.6294408777409725,0.5290604633066417,0.5403858315529115
TRCN0000117133,10417.262573734435,0.5990774656364468,0.13869749099314116,4.319310041924783,1.5651776475153597e-5,2.2542495678051405e-5
TRCN0000150723,13756.968593317823,1.242301652885444,0.08936083829607282,13.902081455071132,6.152576207220541e-44,4.776067632045776e-43
TRCN0000065001,7823.519833339938,0.1960464442275152,0.1992692088535029,0.9838270817426841,0.3252005412491689,0.3392752799364906
TRCN0000019570,11794.850715231656,0.5276788573609528,0.12574235786202545,4.196508371029308,2.7106144771727895e-5,3.796518136223662e-5
TRCN0000011510,12592.762022044315,0.5406092139997336,0.14348868790067432,3.7676085962536217,1.648188495843115e-4,2.20078813730655e-4
TRCN0000005064,28083.749257285795,0.5185355227457037,0.16428222756357924,3.1563701712348893,0.0015974598501777018,0.0019773962469767227
TRCN0000056293,14888.07299777375,-0.26148767768016173,0.1394123443029233,-1.8756422107929411,0.060704426131225224,0.06898914930049914
TRCN0000134587,17707.723213083256,-0.8270835840881766,0.10793141043447788,-7.663048048373979,1.815713764828883e-14,4.1999843651092344e-14
TRCN0000058103,6344.763650019781,-0.8569605105329711,0.1793274052211778,-4.778748175584306,1.7638994808474317e-6,2.683940073847587e-6
TRCN0000051553,2728.439691489095,-1.4155442280624213,0.32825395325877693,-4.3123447989261106,1.615322660945954e-5,2.3119305584788963e-5
TRCN0000014166,16901.303075158594,-0.4734602062082639,0.12400598028733037,-3.818043332355618,1.3451430270734074e-4,1.8173318772850164e-4
TRCN0000152462,5125.58580631989,-1.407353868184247,0.32355674950117647,-4.34963532781791,1.363641104004728e-5,1.9701817843349064e-5
TRCN0000009301,6762.0892025289995,-0.40193788216510906,0.24315100559579006,-1.6530381241082897,0.09832310483198707,0.10930092721614096
