sgRNA,logFC,logCPM,PValue
TRCN0000117673,-7.456886100376156,10.091271734775427,3.1073889649876736e-8
TRCN0000117674,-6.254057256657603,10.000854536225805,1.3085210717307006e-9
TRCN0000074978,-7.071771909669186,10.420919689532424,4.017695991025016e-14
TRCN0000021285,-0.5294168485633054,11.313955894126758,0.004287255127692979
TRCN0000074913,-6.7916066070570364,9.476201002844268,5.970544604914623e-4
TRCN0000007173,-11.099300572312046,10.13440858198822,5.8774519126592396e-15
TRCN0000118346,-7.010933214086982,10.415253149245792,8.032892691934627e-11
TRCN0000021834,-10.554804424559485,5.962882101847694,2.6231208271614342e-17
TRCN0000074709,-2.7832004595104207,10.00304551597677,5.93563455508876e-5
TRCN0000052040,-2.8335606897850654,10.69883804873899,9.529758414451275e-13
TRCN0000003946,-6.461934364646709,12.130619203945153,2.8537357176267473e-43
TRCN0000144555,-3.633004759318771,9.72711038714769,4.295149583444244e-6
TRCN0000059959,-6.066261565848358,8.44261297162321,4.333856616904529e-6
TRCN0000074797,-7.359160427030159,10.16448534963165,5.838895670848969e-7
TRCN0000046913,-3.870150622109677,9.073746073176391,2.3608811373387084e-6
TRCN0000142957,-14.254575099718158,7.754709524044376,3.5324247131946172e-25
TRCN0000065002,-4.787428178957765,10.305443085549696,2.826950978474412e-16
TRCN0000052954,-3.7364585255042377,9.930687272934762,6.611029062599604e-7
TRCN0000058066,-8.35820730538593,10.376276774623337,5.7774106979888595e-8
TRCN0000056673,-4.882863473245389,10.355975215002628,1.0296033734984507e-19
TRCN0000074780,-9.224073673336868,6.554005483313309,2.0151363484598983e-16
TRCN0000117509,-5.74663796655218,9.258556341721222,1.216162959703161e-11
TRCN0000065272,-16.184436939671684,9.682662563821419,1.122422701686106e-25
TRCN0000117570,-4.736736572529844,9.840064835757339,7.462174987571681e-11
TRCN0000117659,-9.615344498731526,9.796119808745424,4.114092787668723e-9
TRCN0000074996,-3.3101437582549393,10.22719747541765,1.8186927205263806e-8
TRCN0000003911,-6.380081809133327,8.738038157474532,6.1472347235642045e-6
TRCN0000004998,-7.373162638354095,8.752488623015738,7.200183959574807e-8
TRCN0000074711,-1.9407449418844473,9.800489861202328,0.004671814569985428
TRCN0000072558,-5.134967067900955,9.626308435144802,1.5112968836986017e-4
TRCN0000074795,-5.393279033662252,10.133010815645342,2.4738828381361088e-14
TRCN0000144112,-5.091177137056631,10.24656612751257,3.912980207439971e-14
TRCN0000005001,-8.186965367228234,10.092764698314754,1.2448976875904736e-6
TRCN0000117549,-5.766030172785185,10.05379929604311,2.6573294505516563e-5
TRCN0000074997,-6.229516732068921,10.452224270687854,9.58201805237707e-13
TRCN0000021288,-0.9923117329910438,12.184169597623304,4.800502678370071e-12
TRCN0000151483,-6.865896740149519,10.715156941339098,1.3126927532455641e-38
TRCN0000021366,-5.198752707782784,10.282750942229733,1.6641104496058223e-12
TRCN0000059958,-5.760891148218154,9.364681630273003,6.260801329237285e-8
TRCN0000143014,-6.156596642115076,9.294560670464971,2.5421137065892914e-12
TRCN0000060023,-6.378302540186211,9.65022118346558,8.791826207753492e-5
TRCN0000074979,-6.218280593525019,10.19817234575795,3.1085391415507115e-16
TRCN0000072562,-3.874120201821616,11.802020580877892,8.895978539889148e-78
TRCN0000150921,-5.452654538610375,10.099248161959666,1.9476524819843338e-10
TRCN0000064998,-0.6753038194753375,8.734836005256524,0.3372783081770166
TRCN0000003880,-10.31869431599048,9.946386485869615,5.177718896501261e-11
TRCN0000058105,-4.680532662757664,11.255209847834443,1.7291460316474303e-82
TRCN0000021286,-0.030948148554300545,11.740536402756819,0.8535259065785306
TRCN0000117614,-5.038527469067892,10.36915691382663,1.2206031778652222e-9
TRCN0000074779,-1.5538585185851004,10.873343257252273,8.880515768669806e-8
TRCN0000046914,-2.251709516106297,10.608995040309885,3.1362658358168114e-10
TRCN0000058063,-6.641368365199082,9.582089801486504,1.0036330018078061e-5
TRCN0000145517,-2.006820463594903,10.994838977561923,9.157528840581975e-15
TRCN0000003948,-5.087829156380235,10.31189633113445,6.81718504599588e-18
TRCN0000060024,-6.346885046908626,8.387623612224008,4.224314986980332e-6
TRCN0000050505,-5.769289409688085,10.3908152021846,2.3337491916299003e-7
TRCN0000053864,0.31462020221957177,8.486477736328462,0.6286234001649434
TRCN0000021367,-3.2229023235694902,10.949502828885436,1.0108087999556486e-21
TRCN0000117596,-0.8329701638680469,11.651584985808807,1.258446429631532e-4
TRCN0000117615,-3.667898039522801,10.305439325585654,1.2030285256215425e-10
TRCN0000059962,-3.159730227531941,9.73004480576176,2.4980472141860826e-5
TRCN0000117568,-1.3623481333150076,8.853815242702886,0.05314929101931065
TRCN0000072561,-2.872546943717266,10.426479364525752,2.8032006811191838e-9
TRCN0000065268,-3.344356795653434,9.762684294463273,1.012223011939802e-4
TRCN0000117510,-2.618068744623158,10.012284281566796,7.864806841043854e-4
TRCN0000117551,-3.9826283106628395,10.320067977450233,4.8369913065279805e-12
TRCN0000058064,-4.467369239336345,9.856831238638927,0.0017120211372263563
TRCN0000117566,-6.798477080165077,10.11307922891685,1.376779698537044e-16
TRCN0000117716,-4.959013620031476,10.072480737769926,2.575508121943069e-10
TRCN0000117548,-5.714193636629312,9.457280608624997,7.1841527732019634e-6
TRCN0000056334,-2.0907643214469256,9.708184147690705,0.004081825107007287
TRCN0000074796,-3.8798882284736025,9.891843616952873,4.280741013015894e-6
TRCN0000010829,-5.294529717402689,8.186901627275446,1.7626463567218685e-4
TRCN0000152865,0.15528565501034916,9.992656973639875,0.8107708048505531
TRCN0000117773,-4.187372740907808,9.62887712750464,1.1290200838132135e-6
TRCN0000065271,-0.9530268422956939,10.84941227785936,0.0015573071971892367
TRCN0000021284,-0.07305424433747656,11.788015015883328,0.7266541182287027
TRCN0000046916,-1.481998242821545,10.542247054993991,5.9901826877644814e-5
TRCN0000003910,-3.607695001770223,9.469620635062215,5.5365396899853765e-5
TRCN0000007170,-6.7568169300845,7.864099796166271,7.427479133829243e-13
TRCN0000074995,-1.277642474927628,10.73211412379953,1.149868813339591e-4
TRCN0000117661,-7.3254358034508265,8.64571400336608,3.439096557930048e-10
TRCN0000116054,-6.200129037845623,10.289395627747053,9.068720830966564e-9
TRCN0000052953,-2.7354613901723295,10.165126388780454,3.5441175384526416e-5
TRCN0000009005,-4.226451124283285,10.03925421505615,2.8648771106332285e-8
TRCN0000118344,-1.2582401507760883,10.53243403213787,0.001329193712116803
TRCN0000003908,-4.992493071245362,10.481217864048864,6.749760581913593e-17
TRCN0000019587,-11.903813776245649,5.415299032098017,3.0295692678087156e-18
TRCN0000155113,-1.300194231819825,9.990375207165789,0.04838405575273695
TRCN0000117613,-3.0671515284228428,8.676815658286847,1.9486249149933306e-4
TRCN0000003950,-4.1081598715796925,9.901808147523445,3.511607524960766e-4
TRCN0000050504,-1.6688461645613037,9.41484752372547,0.014575050378458881
TRCN0000117592,-0.46219039774567466,10.149693676264876,0.42552921652742676
TRCN0000117675,-5.937334001988534,9.733400180201977,1.3688560954892211e-9
TRCN0000052957,-3.6648343471514724,11.83407947921622,2.6884822186073194e-90
TRCN0000058440,-5.990018244764165,7.034411708624216,2.131127354314737e-11
TRCN0000117550,-1.9766773183059878,10.594721240948127,5.142519886572796e-8
TRCN0000117660,-6.797100121507269,7.499755149622433,1.2582438939972502e-7
TRCN0000052041,-3.103123141702182,8.756629451370042,2.2294360532897268e-4
TRCN0000059905,-2.0186155198963047,10.477411685981993,8.767232181644485e-7
TRCN0000052038,-0.8139430488348607,9.8634216823251,0.2042355707849006
TRCN0000117595,-1.2380477389210112,10.83009809794919,1.1966998131642895e-4
TRCN0000005000,-2.0777721878692765,10.718887983704136,9.486441322849374e-8
TRCN0000116783,-0.506668685709344,10.444189619957527,0.2333868429608003
TRCN0000116052,-3.6881457104098603,9.936629902095108,1.813177676021203e-4
TRCN0000077924,0.8749523480471563,12.896928260663145,4.271051494567232e-8
TRCN0000074982,-3.692914077432335,9.732405885319277,5.40188108921862e-6
TRCN0000004999,-4.325022175579127,9.672118816988894,1.4209492873824343e-7
TRCN0000021287,0.9827496865056357,11.35532160049107,4.567410389570907e-6
TRCN0000021836,-9.568455456329321,3.124665007083706,1.6437203539378203e-11
TRCN0000073249,-2.8363194253805575,9.938587673051305,6.0178551969177246e-5
TRCN0000050506,-3.7756580795166874,10.683630582598724,5.292133604976569e-24
TRCN0000021364,-2.182033321099525,9.53932252009291,0.002140894118518962
TRCN0000010827,-2.147919442104407,9.835470814049096,0.0012535447885470754
TRCN0000118345,-2.2974588586408493,9.830917607866532,6.838491016765555e-4
TRCN0000118888,-0.8094858149120634,10.291030004874642,0.11210446484817929
TRCN0000060025,-2.1838026853161336,10.378967952125288,8.653469177175126e-6
TRCN0000058954,-1.0935727033521319,10.085432029282135,0.0805558583718696
TRCN0000021835,0.10055723142391784,10.223724487890292,0.8556585275559058
TRCN0000059906,-2.3779245218770666,9.87204754317553,3.0199618385350963e-4
TRCN0000148941,-0.4374362085455721,10.600804621180583,0.20572888976213913
TRCN0000063030,-0.9463856708719682,9.221831189666947,0.18428185371965658
TRCN0000003947,-3.8385194523273527,11.60567766308521,1.249394265201091e-81
TRCN0000058441,-2.869930688530031,9.961918806192358,2.7250934218378338e-5
TRCN0000007623,-4.435492073901814,11.8885061066476,2.7188894394401266e-63
TRCN0000052042,-2.5317980293015063,10.026528845666302,2.4870736474776376e-4
TRCN0000014163,-0.41679445349741806,10.18945079193795,0.46779366860463956
TRCN0000117593,-1.236120999943887,11.215670680788705,7.047145598626198e-7
TRCN0000059907,-2.4386945285415145,10.325461512669168,8.861684379501949e-7
TRCN0000046915,1.1247278857582521,11.800099025307983,4.894715816754842e-10
TRCN0000151067,-3.3243676012470504,10.18821993833886,3.287363101186133e-7
TRCN0000142066,-4.6217718644898005,9.673726349892176,1.2393690266890316e-8
TRCN0000064260,-0.8609042969405373,10.76035415332422,0.010091317106140807
TRCN0000116055,-3.1828738791164857,10.371443522001993,7.011131043004475e-11
TRCN0000117547,1.251965047322012,12.265572100872896,7.162836086379747e-15
TRCN0000117132,-2.7664863198238208,10.052698624564796,5.5921170017925305e-5
TRCN0000148564,0.3011730626632212,10.28546928315558,0.5809621205151919
TRCN0000007622,-1.3173825151285519,11.519198359043601,9.217362486569103e-17
TRCN0000003905,-5.388220959392612,7.81879390003775,5.541033608053742e-8
TRCN0000117567,0.052211261610234164,10.260045887421887,0.9246237965226445
TRCN0000007619,-0.761797060665886,11.87982826133167,2.745375592419233e-6
TRCN0000046917,1.5308155816946722,12.583651939896294,7.363686704297315e-21
TRCN0000116053,-2.3063418829519495,11.409917239397616,6.953601213375538e-21
TRCN0000134934,-2.0004923121067435,10.321366871226987,8.695905938523737e-5
TRCN0000014254,0.22503355387876042,12.350900443729156,0.1408977510305102
TRCN0000117594,-2.6636079736992118,10.443437179048518,6.103756766366382e-10
TRCN0000073251,0.6465971116731046,11.638633346609875,5.6415684557104146e-5
TRCN0000050503,-0.7539039236155365,10.701954733536542,0.024506243596563403
TRCN0000077977,-2.1639108500819106,6.476409347855035,0.0011989521686536994
TRCN0000058955,0.6609031718562952,10.984868347379924,0.010150610498191732
TRCN0000140184,-1.6876722682444423,9.086598016344778,0.01673120263165626
TRCN0000021837,1.0943377692280751,10.796741782315927,6.757646770048372e-4
TRCN0000007184,-1.1231899307890656,11.317671908793555,3.907724892784441e-9
TRCN0000152679,-1.1967522949601344,10.652916779462998,6.736266190681459e-4
TRCN0000118342,-1.04943406268326,11.988132018940835,9.377663094042916e-9
TRCN0000116931,-1.616670528228462,10.46014382322955,1.0240344506262013e-4
TRCN0000003909,-3.2262161213727514,8.968290505890527,1.243867837867738e-4
TRCN0000021838,-1.0285677593462097,10.62456014742405,0.0060786250369082775
TRCN0000014035,-0.06191350174615608,11.070184727506303,0.7772973492029972
TRCN0000117133,0.4691708420726306,10.871475373153803,0.1094980937871889
TRCN0000150723,1.1152435854705047,11.25991196322414,5.671672690556007e-9
TRCN0000065001,0.060357932745342444,10.468132947624198,0.8817406421381099
TRCN0000019570,0.3980314979140257,11.050327900781728,0.07273502458829503
TRCN0000011510,0.4156319281798248,11.14628220326891,0.07490056025830345
TRCN0000005064,0.38687449687451075,12.300594902788612,0.032329256420762134
TRCN0000056293,-0.38857636271430124,11.402321386334938,0.041824136099166465
TRCN0000134587,-0.9526854536438187,11.665226007688538,1.7260343277447768e-9
TRCN0000058103,-0.9886720856128627,10.187572146251542,0.08900408550792835
TRCN0000051553,-1.5496938938801672,8.984758143938103,0.02943377905002144
TRCN0000014166,-0.6013517565734512,11.591459539052469,8.182586057575368e-5
TRCN0000152462,-1.5417209663948666,9.887292332774193,0.019108493661605302
TRCN0000009301,-0.5240042422841877,10.271322245455249,0.3469733604779406
TRCN0000117563,-2.567652724151867,11.400398106648163,3.155588263116884e-25
TRCN0000147503,0.7422098771599396,11.286624879437609,7.190248531876462e-5
TRCN0000054163,-0.15915191949166752,10.62460264388801,0.640724792841262
TRCN0000139305,-2.431174624114443,9.643644238019741,0.0016910964457270711
TRCN0000058438,0.2267209684496506,12.200831267697708,0.13102590979490483
TRCN0000058956,-0.7158303157324274,9.569841424107306,0.3043336873482684
TRCN0000116056,0.30220452278258536,10.009430296143442,0.6402646254503257
TRCN0000060915,0.47103931189982207,11.020377073811986,0.054168499352717295
TRCN0000056297,-1.467015900931989,5.990207870102295,0.0308141757638558
TRCN0000063031,0.8137878201385808,11.217058405388839,7.516662052272163e-5
TRCN0000026438,0.13895000362022808,11.830563407893694,0.42462990765762165
TRCN0000009304,1.2106999228306485,12.90722704436681,8.7825235390941e-17
TRCN0000014033,0.015538042968899794,8.727325880687193,0.9818343936258385
TRCN0000050507,0.0376776837211642,9.795848398617887,0.9546756801796253
TRCN0000063063,-0.6543955665586262,10.39311285136954,0.1267226102344814
TRCN0000151010,-0.18657166869397554,12.042129234032469,0.2396573945464148
TRCN0000056676,-1.0781882808568821,9.119360333989558,0.12482137639103888
TRCN0000117616,-1.101677377940581,8.729751793205097,0.1021957529630942
TRCN0000019569,0.44754925017392777,11.493773275243461,0.005447015237136302
TRCN0000064999,-0.4638170010968109,11.61308810648891,0.0028880954071797723
TRCN0000135225,-0.3219177505682103,9.58715209986305,0.6449501602936129
TRCN0000117569,1.2897246006769763,10.595580076531647,3.192747616967456e-4
TRCN0000116930,-0.8711249625872471,10.123960908767913,0.14442096120515518
TRCN0000054167,-0.7274633950069639,9.939880408919082,0.24740336076638117
TRCN0000153086,-0.32179232300972155,10.912136089638476,0.15458433901557594
TRCN0000007185,0.7154436008576012,12.542267230981277,3.219808345531473e-6
TRCN0000148475,-2.3974641612880125,8.991009920735076,0.0010914952589957125
TRCN0000143344,0.7735587220230965,10.878031043984796,0.006170736645051826
TRCN0000140300,-0.34887677528112065,9.100768812505905,0.6126162316760345
TRCN0000155358,0.31976880277669245,11.149502064802148,0.15297228221204842
TRCN0000063361,-1.1353439330414674,10.267154905201673,0.04417039854739259
TRCN0000152512,0.9907206772459164,10.945132728459841,1.2944866643313006e-5
TRCN0000077923,0.67915516194149,11.522904363995755,1.4089926088129228e-5
TRCN0000056336,-0.5248303245856322,10.298952189136626,0.29055274973313716
TRCN0000060913,0.6282812702215401,10.345455838978644,0.20554599583072367
TRCN0000019588,0.7580900502256085,11.403632673530486,2.006778365335788e-4
TRCN0000116784,-1.4394141260811746,10.114889189378818,0.020252341388523717
TRCN0000072560,0.34928676255801466,11.076176447566471,0.1327193047839238
TRCN0000014164,1.1070698843080289,11.617981285927495,1.6896979384779052e-11
TRCN0000065269,-0.7070641507732048,10.362869533293377,0.1364574185212352
TRCN0000146810,0.6032220131359008,11.090278489073423,0.00876800345912473
TRCN0000063358,0.6639549199044505,11.248541041538262,0.0014372052530956104
TRCN0000049815,-0.8392190981419355,10.46415912140659,0.025324077803018513
TRCN0000115746,0.8345096626814684,9.178904848211966,0.23213519311246653
TRCN0000007181,-0.6558894633423459,11.46668845909277,2.4718908468279526e-4
TRCN0000059903,-0.8636282454786011,10.414673789152387,0.06356935872938038
TRCN0000063360,-1.0894998598345182,9.823555038341118,0.09454795252601443
TRCN0000019522,-1.9495268268760868,8.33165078016233,0.004400439402109746
TRCN0000116496,0.16328320877764457,10.517472831580502,0.6690819722516683
TRCN0000060817,1.0883711705196044,10.890028100019325,1.4096501026722283e-5
TRCN0000011508,0.2808635310192191,10.553096941448398,0.4497406173414248
TRCN0000064262,0.13917709137069761,10.923185159193762,0.5829452962027178
TRCN0000117612,-2.141180683937284,10.260008933447647,1.6485062166443474e-4
TRCN0000059648,-0.30223759400618294,11.441147365235853,0.10630013743845276
TRCN0000014037,-1.0828971643940073,12.233016395928187,1.095237444885218e-12
TRCN0000154096,1.262651511495022,11.1930742128289,8.891511220516009e-9
TRCN0000063362,-1.2672067877719293,8.189380196615453,0.05387190414413154
TRCN0000003949,1.991626618286045,12.093856937262313,4.724942710963344e-26
TRCN0000074980,1.2401438753251985,9.664083682333887,0.08042440872207264
TRCN0000019521,0.36026744315033815,11.724462448254247,0.036429359065738076
TRCN0000014007,-0.263567681978641,10.46198045368525,0.5222296796694038
TRCN0000058065,-0.3807537368174109,9.722382040872889,0.5852129832865788
TRCN0000117134,0.31005271007295304,11.712694102233776,0.07565689574516192
TRCN0000115752,0.3035621540657165,10.508046109426823,0.41451723827452636
TRCN0000117511,0.11634247819076639,11.276073506425723,0.6028783729564168
TRCN0000115754,1.2845167686948276,11.526194536337048,1.0394205847701511e-15
TRCN0000007621,0.6002046440869974,12.264114772274269,5.2901017453396523e-5
TRCN0000077974,-0.3423755485996283,10.530246895022824,0.36133605905102706
TRCN0000054166,0.7957483346301414,11.45284394124337,4.985481400843651e-4
TRCN0000152434,0.4167554091429423,11.26634941851071,0.03733733394370434
TRCN0000056337,1.0589558773466083,10.298125518532647,0.03400662714080971
TRCN0000005061,-7.254401788102396,4.060633364828738,1.183775790487441e-9
TRCN0000151651,-0.29708922395310916,11.016156201157129,0.20172008426060672
TRCN0000115745,1.0728415917973073,12.881342776239867,4.9743620475835665e-12
TRCN0000063359,1.182700500676644,11.601776152583552,5.5637202192741434e-15
TRCN0000014256,0.6859154549826999,7.359055499163522,0.31702808459482623
TRCN0000115743,0.09016365673797509,10.916451546122355,0.7026834213130773
TRCN0000121679,1.408591785942598,12.356621072684467,2.4029951638840654e-18
TRCN0000060814,-1.0755520260304536,9.783839774077835,0.11264318794769845
TRCN0000014003,0.2941706494432824,11.193997017251709,0.18352082381147744
TRCN0000116786,0.45688696748474716,11.31281662954028,0.014129082865618005
TRCN0000073250,0.14065567336130397,10.349022182301182,0.7611533559207924
TRCN0000116495,0.46285700680687103,10.898091428861436,0.05900531946439574
TRCN0000056333,0.9166397313670092,10.620258142791048,0.019655611935938334
TRCN0000155532,0.17194524108110246,9.599703492790232,0.8025207031824609
TRCN0000118887,-0.4143435103671039,10.88529504094727,0.12592665222975494
TRCN0000014253,-1.6401783454749046,10.144070334633037,0.005586179552944552
TRCN0000116927,1.4478075876327843,12.048023043593954,1.528325223548783e-15
TRCN0000058104,0.7348458059004567,11.160574299547742,9.899077439996973e-4
TRCN0000074914,0.2150649870021926,10.267492485520092,0.6973654146428844
TRCN0000063029,-0.8627695477664626,9.142080465330706,0.21014825252698993
TRCN0000014006,1.0503556882616703,11.718170960164276,1.1819660103259514e-10
TRCN0000150729,0.19477190309301937,10.712923731485114,0.5584384852874933
TRCN0000155615,0.5366001235789027,9.61223151045761,0.4375491215678885
TRCN0000117136,1.10100630132563,11.095924627323074,1.9282124555678263e-6
TRCN0000077976,1.0257377821535665,11.25754161831545,2.203985305705865e-6
TRCN0000148626,0.6824872471484578,10.920791189419765,0.006653137974887418
TRCN0000144181,-0.4096501779141648,10.613835831300866,0.24947089266227446
TRCN0000051556,-0.36414477203736867,10.82967917548443,0.2711365756429144
TRCN0000115753,1.1822098177938798,12.966593069964967,1.3032859861655038e-13
TRCN0000058953,1.4211426723491076,10.866557476429309,2.734219752704086e-6
TRCN0000064261,1.0353696285304692,11.22957949023147,2.3125497620918565e-7
TRCN0000009300,0.8520837429532113,9.737361377523698,0.22346141615345028
TRCN0000005062,0.09557653431548456,8.725938663302705,0.8865503770808865
TRCN0000058442,0.9040386272020948,11.51036463825719,2.4995374768662964e-8
TRCN0000118891,1.1587289664343128,11.205651562825741,1.1695526112101533e-6
TRCN0000060917,0.7287550771633403,11.502348499245997,4.037357789644001e-5
TRCN0000115830,0.8922417690814111,11.43407721385755,7.066534333126416e-5
TRCN0000019572,-2.395097973340295,6.402986506768879,6.569602875541018e-4
TRCN0000056295,-1.2748241500333843,6.125972290497865,0.048356453166108856
TRCN0000014165,0.23309290754040804,7.756625494701825,0.728809865981983
TRCN0000117571,0.6802517959025784,9.778458853842983,0.3176192576284939
TRCN0000059650,0.6640855676143663,11.487568909862864,2.737692859841471e-5
TRCN0000065000,1.0488262838750286,11.461014158645474,9.677921466636932e-11
TRCN0000115755,0.40432038520982255,11.08613126398282,0.08945087082697935
TRCN0000121583,1.7538001162469843,12.323989479755797,1.6661364668757097e-28
TRCN0000060815,0.5807925331818812,12.168829255670982,4.377545488087223e-4
TRCN0000137126,1.1950919039906278,11.359100694904539,4.933250528406187e-9
TRCN0000056674,0.5285619327191785,11.584994917711992,5.701972295941162e-4
TRCN0000155835,-0.945090894972574,10.884569148626746,6.505489283129579e-4
TRCN0000151998,0.5986254172514052,11.295014359964332,0.010933711168497852
TRCN0000116928,0.25646891672806565,9.195353847034378,0.716995829329855
TRCN0000049813,1.140605230625268,11.805966245373769,2.9749202820037015e-11
TRCN0000063064,0.695029124009359,11.361997457746089,1.6495423380363393e-4
TRCN0000049817,0.9451840183269903,11.126705426905009,2.28428654405088e-5
TRCN0000118890,-0.05346883888395205,11.745126113388894,0.7273511217853368
TRCN0000059904,-1.0825273596494833,11.388056743189441,3.377681085583289e-8
TRCN0000074915,-1.9892788134234387,9.092730459908022,0.005958834462236715
TRCN0000117657,0.8836189230364926,11.416999865249013,8.754961358775696e-6
TRCN0000074766,1.0808610205951374,11.789296058614823,5.891420960502433e-11
TRCN0000052039,-0.5048941603310274,7.953715772976605,0.41159316562074094
TRCN0000058957,-0.41391104262023715,10.735532686913038,0.21524302383522317
TRCN0000007172,0.7332996641085014,11.045116221119828,0.0026010526829175215
TRCN0000009302,1.6696380324363973,12.279956889938303,4.822383347112585e-22
TRCN0000151560,1.3674626726080605,11.98747614807636,1.2236245617724457e-14
TRCN0000011511,0.6275802880063855,11.415880935619631,9.030209319630368e-4
TRCN0000007620,0.877562602551536,13.320969145742422,2.5502072374302773e-8
TRCN0000153144,0.9612898398124773,11.641177311096477,4.558748764639286e-8
TRCN0000053866,0.986694177569473,13.097325618891512,6.625237495815126e-11
TRCN0000056296,-1.8967958949412655,10.10056731057547,0.0024367106271148257
TRCN0000153271,1.691916995644655,12.215632523859032,1.0579897765919609e-25
TRCN0000063032,0.4798370059453044,11.761032474922773,0.0021741208579879514
TRCN0000144219,-1.6465927992878018,11.678342687820418,1.0676831409760325e-21
TRCN0000152548,0.30083221210002825,10.480498612846612,0.42202536901484633
TRCN0000137516,1.396521669697675,10.199666590796548,0.015518488301124728
TRCN0000118889,-5.651714462756106,10.221667232011843,1.899699557339685e-13
TRCN0000051557,-0.04612584255664693,9.302770783910479,0.9459784014301523
TRCN0000116492,-2.017384260782525,10.486404721947476,1.7510600643371271e-7
TRCN0000073248,1.9510346955090538,11.675114810757218,5.9463070216593735e-30
TRCN0000052956,0.36564509196816736,11.887542022832578,0.02160876955060148
TRCN0000151260,0.4439117180654575,11.418376093237567,0.042703019126633726
TRCN0000116785,0.1573222221473286,10.911038856192826,0.5563804028465695
TRCN0000115744,0.41908826634290175,12.241016652875777,0.0035033534276696227
TRCN0000135246,1.571489832083696,12.025891279662691,9.789633165658193e-23
TRCN0000115831,0.062370337188146475,11.241795856696601,0.7553163145143227
TRCN0000116493,-0.45463120498841886,11.636854392126935,0.007758882096374285
TRCN0000074708,1.3925152132976037,12.18496713930051,1.037931172364523e-18
TRCN0000051554,-2.416775690401834,6.818917432817556,6.927966438010227e-4
TRCN0000009004,1.6568511967390975,12.563954973557694,1.1169173202412324e-24
TRCN0000026500,-1.4472093323506412,9.531907976542847,0.039046523996543875
TRCN0000014034,1.52983227259398,12.69119133778615,1.2732534764621213e-25
TRCN0000018161,1.5356957512632814,11.532742806835817,1.9041112218667204e-20
TRCN0000056677,1.1734848036207104,12.13483502803007,5.504892913634494e-14
TRCN0000019519,0.18018083607020813,10.37547233297684,0.6927298423455199
TRCN0000003903,0.8644068083936219,10.9942210148837,5.807243197802299e-4
TRCN0000019584,0.9872451367819701,10.092149206940718,0.12075689028736182
